home,away,line,p_over,p_under,fair_odds_over,fair_odds_under,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_used,low_sample_flag,home_matches_w,away_matches_w,gameweek
West Ham United,Nottingham Forest,7.5,0.7557,0.24429999999999996,1.323276432446738,4.093327875562833,10.256743400620623,8.904979785535943,5.508857915065495,4.747885485555128,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
West Ham United,Nottingham Forest,8.5,0.65766,0.34234,1.520542529574552,2.9210726178652804,10.256743400620623,8.904979785535943,5.508857915065495,4.747885485555128,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
West Ham United,Nottingham Forest,9.5,0.54908,0.45092,1.8212282363225758,2.2176882817351196,10.256743400620623,8.904979785535943,5.508857915065495,4.747885485555128,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
West Ham United,Nottingham Forest,10.5,0.44072,0.55928,2.2690143401706298,1.788013159776856,10.256743400620623,8.904979785535943,5.508857915065495,4.747885485555128,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
West Ham United,Nottingham Forest,11.5,0.34308,0.65692,2.9147720648245308,1.5222553735614688,10.256743400620623,8.904979785535943,5.508857915065495,4.747885485555128,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
West Ham United,Nottingham Forest,12.5,0.25892,0.74108,3.8621968175498225,1.3493819830517624,10.256743400620623,8.904979785535943,5.508857915065495,4.747885485555128,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Crystal Palace,Aston Villa,7.5,0.6994,0.3006,1.429796968830426,3.3266799733865606,9.570186230181093,8.904979785535943,4.1758616525289085,5.394324577652184,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Crystal Palace,Aston Villa,8.5,0.58602,0.41398,1.7064264018292892,2.4155756316730277,9.570186230181093,8.904979785535943,4.1758616525289085,5.394324577652184,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Crystal Palace,Aston Villa,9.5,0.4712,0.5287999999999999,2.122241086587436,1.8910741301059004,9.570186230181093,8.904979785535943,4.1758616525289085,5.394324577652184,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Crystal Palace,Aston Villa,10.5,0.36546,0.63454,2.7362775679964977,1.5759447788949474,9.570186230181093,8.904979785535943,4.1758616525289085,5.394324577652184,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Crystal Palace,Aston Villa,11.5,0.27472,0.7252799999999999,3.6400698893418753,1.3787778513125966,9.570186230181093,8.904979785535943,4.1758616525289085,5.394324577652184,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Crystal Palace,Aston Villa,12.5,0.19918,0.80082,5.020584396023697,1.248720061936515,9.570186230181093,8.904979785535943,4.1758616525289085,5.394324577652184,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Everton,Wolverhampton Wanderers,7.5,0.67062,0.32938,1.4911574364021354,3.036007043536341,9.285611809989854,8.904979785535943,5.423381594438103,3.862230215551751,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Everton,Wolverhampton Wanderers,8.5,0.55538,0.44462,1.800568979797616,2.2491116009176375,9.285611809989854,8.904979785535943,5.423381594438103,3.862230215551751,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
Everton,Wolverhampton Wanderers,9.5,0.44168,0.5583199999999999,2.2640825937330193,1.791087548359364,9.285611809989854,8.904979785535943,5.423381594438103,3.862230215551751,0.07563180325364648,0.07563180325364648,0,61.800000000000004,61.800000000000004,21
