team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.01039311749776641,0.011827902883355487,5.038222009257926,4.572198407862061,9.610420417119986
Sheffield united,0.0,1.0,0.01015121344911699,0.004065141642514017,5.142799468343771,4.667102699703894,9.809902168047664
Brighton & hove albion,29.560983143299865,1.0,-0.04303908722995499,-0.09176992109821935,4.87640015341777,4.425344690366071,9.30174484378384
West ham united,29.60226010597122,1.0,-0.17790537000366857,0.15157963209502576,4.26115815795504,3.8670111221081496,8.12816928006319
Tottenham,29.668663857481235,1.0,0.22492154274085888,0.12033013787824673,6.374896809325069,5.7852339552170875,12.160130764542156
Arsenal,29.67418792013824,1.0,0.31306055084051015,-0.45164597888414443,6.962279340895028,6.318284993999263,13.28056433489429
Sunderland,29.700617690883444,1.0,-0.24304219491481754,0.23041914406387556,3.992446362632913,3.6231545313330744,7.615600893965988
Crystal palace,29.720969217837585,1.0,-0.16169924738586522,0.14497602076877975,4.3307776165762215,3.930190945720342,8.260968562296563
Manchester united,29.73161931442575,1.0,0.04041589748752281,-0.06252154268179351,5.300823887176685,4.810510234120504,10.11133412129719
Nottingham Forest,29.741520020748354,1.0,-0.1378374341548162,0.21682281322084943,4.435360631091854,4.025100279127866,8.46046091021972
Chelsea,29.75197761300287,1.0,0.2146351157455265,-0.2079545978291461,6.309658011006498,5.726029591206351,12.03568760221285
Everton,29.75197761300287,1.0,-0.1961778629231071,0.1342623484014147,4.184003228854115,3.7969928411856855,7.980996070039801
Burnley,29.78205088744508,1.0,-0.32753269642650035,0.274643513817293,3.668979892469114,3.3296079434371757,6.99858783590629
Newcastle,29.791951593767685,1.0,0.18259636250079098,0.04603910509264598,6.110708499957892,5.545482438661291,11.656190938619183
Liverpool,29.817803787459425,1.0,0.2639740456219065,-0.2667222230048456,6.628777559435344,6.015631337330859,12.644408896766203
Wolverhampton wanderers,29.849757620861638,1.0,-0.1727042518173254,0.08057124761672257,4.28337868083634,3.887176299258552,8.170554980094892
Aston villa,29.870109147815782,1.0,0.12348137638033117,-0.03483273602717286,5.759943915571318,5.2271627474448845,10.987106663016203
Bournemouth,29.870109147815782,1.0,0.18054764128008208,-0.07657054131100972,6.098202177139294,5.534132921078634,11.63233509821793
Leeds United,29.88973160162645,1.0,-0.2708839020109911,0.06749796913079904,3.8828229727829147,3.5236710453700506,7.406494018152966
Brentford,29.977789861997152,1.0,-0.040212646635713466,0.16862843967703736,4.890202505340396,4.437870357430645,9.328072862771041
Fulham,29.977789861997152,1.0,0.04170533765923515,-0.10449334122807033,5.307663391057868,4.816717100093985,10.124380491151854
Manchester city,29.977789861997152,1.0,0.1859387272946451,-0.35515253422415755,6.131166887565159,5.56404847387639,11.695215361441548
