home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Chelsea,Everton,corners_total,7.5,0.7429366666666667,0.2570633333333333,1.269150028366163,3.423823987881131,9.769187585132329,6.524609917240979,3.2445776678913494,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.2429366666666667,False,9.5,16,Chelsea,Everton
Chelsea,Everton,corners_total,8.5,0.6287483333333334,0.37125166666666665,1.4996430870447834,2.4202839099712508,9.769187585132329,6.524609917240979,3.2445776678913494,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.12874833333333335,False,9.5,16,Chelsea,Everton
Chelsea,Everton,corners_total,9.5,0.5071866666666667,0.4928133333333333,1.8590750773697964,1.844684539139274,9.769187585132329,6.524609917240979,3.2445776678913494,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.0071866666666666745,True,9.5,16,Chelsea,Everton
Chelsea,Everton,corners_total,10.5,0.3888916666666667,0.6111083333333334,2.4245777742068593,1.4979993005961103,9.769187585132329,6.524609917240979,3.2445776678913494,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.11110833333333331,False,9.5,16,Chelsea,Everton
Chelsea,Everton,corners_total,11.5,0.28335166666666667,0.7166483333333333,3.327660298125166,1.2828924706969564,9.769187585132329,6.524609917240979,3.2445776678913494,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.21664833333333333,False,9.5,16,Chelsea,Everton
Chelsea,Everton,corners_total,12.5,0.197045,0.802955,4.785191664717514,1.1480766868036238,9.769187585132329,6.524609917240979,3.2445776678913494,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.302955,False,9.5,16,Chelsea,Everton
Liverpool,Brighton & hove albion,corners_total,7.5,0.75411,0.24589000000000005,1.2503455617539387,3.5686106638999595,9.871369346664197,5.808991791222437,4.062377555441761,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.25410999999999995,False,9.5,16,Liverpool,Brighton & hove albion
Liverpool,Brighton & hove albion,corners_total,8.5,0.6412816666666666,0.35871833333333336,1.4703337715474938,2.500735743963967,9.871369346664197,5.808991791222437,4.062377555441761,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.14128166666666664,False,9.5,16,Liverpool,Brighton & hove albion
Liverpool,Brighton & hove albion,corners_total,9.5,0.5204116666666667,0.4795883333333333,1.811831194357536,1.8936804374433927,9.871369346664197,5.808991791222437,4.062377555441761,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.020411666666666717,True,9.5,16,Liverpool,Brighton & hove albion
Liverpool,Brighton & hove albion,corners_total,10.5,0.4009316666666667,0.5990683333333333,2.3517675703031586,1.527212067120269,9.871369346664197,5.808991791222437,4.062377555441761,9.926666666666666,0.029999999999999995,0.68,0.020399999999999998,0.09906833333333331,False,9.5,16,Liverpool,Brighton & hove albion
