team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.0022543976230505313,0.00010895463330600502,5.064336455699731,4.561665676360311,9.626002132060043
Sheffield united,0.0,1.0,-0.0019824481362569054,1.8113546820423625e-05,5.065713886687145,4.562906387697681,9.628620274384826
Brighton & hove albion,30.879655481563432,1.0,0.011679028802100666,-0.12829018847279708,5.135393902360397,4.625670174939183,9.76106407729958
West ham united,30.91873437040822,1.0,-0.15607183456697776,0.17526890022603422,4.34230662086827,3.91130234768536,8.25360896855363
Tottenham,30.981602000587255,1.0,0.21277874745320038,0.1479289118972794,6.279285928800001,5.656022925021388,11.93530885382139
Arsenal,30.986831896795064,1.0,0.32350824305100545,-0.40815431503064686,7.014544393726615,6.318301849821949,13.332846243548563
Sunderland,31.011854233864014,1.0,-0.274342772763406,0.2019950412670033,3.8579453468398954,3.4750173144888232,7.332962661328718
Crystal palace,31.031122004751005,1.0,-0.1431076484993387,0.10773599626124192,4.398967579889414,3.9623393106157185,8.361306890505132
Manchester united,31.04120496419908,1.0,-0.0013116964390273256,-0.03294932419992475,5.069112862681342,4.56596799157474,9.635080854256081
Nottingham Forest,31.050578439785127,1.0,-0.14017315841874925,0.1898557631102116,4.411895265422975,3.97398383303027,8.385879098453245
Chelsea,31.06047914610773,1.0,0.21421381226966382,-0.23059405796181248,6.2883035800183436,5.664145511347145,11.952449091365487
Everton,31.06047914610773,1.0,-0.17376844082070847,0.16599109403333212,4.266138476978497,3.8426944242874184,8.108832901265917
Burnley,31.08895096363178,1.0,-0.3447228679207611,0.26986845761390343,3.595757409173543,3.238853361625418,6.83461077079896
Newcastle,31.098324439217823,1.0,0.17657798848502304,0.036340017735658176,6.056036295574229,5.4549323778086585,11.510968673382887
Liverpool,31.122799956268757,1.0,0.25670449878953355,-0.23220452578220616,6.561255814333,5.910005329202985,12.471261143535985
Wolverhampton wanderers,31.153052189545512,1.0,-0.21162555901052,0.08672882814158026,4.107653586473822,3.699940266549096,7.807593853022919
Aston villa,31.172319960432503,1.0,0.13052120342423143,-0.020443610762001,5.783440364486062,5.209393497594477,10.99283386208054
Bournemouth,31.172319960432503,1.0,0.16665058516015901,-0.06444211343713845,5.996213016940159,5.4010469775830785,11.397259994523237
Leeds United,31.1908974826556,1.0,-0.28157957976426606,0.026184129449201007,3.830126920643007,3.449960061468067,7.280086982111074
Fulham,31.274266479456326,1.0,0.04575104730216622,-0.09145365226958567,5.31338212889967,4.785991826334729,10.099373955234398
Brentford,31.27426647945633,1.0,0.0012701385422499744,0.14236075281872684,5.082217385172124,4.5777717986428925,9.659989183815018
Manchester city,31.27426647945633,1.0,0.1912851106837285,-0.3418531728181863,6.145761342745568,5.535751587111125,11.681512929856694
