home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Tottenham,Manchester united,corners_total,7.5,0.838525,0.16147500000000004,1.124472247785412,5.244005516987467,10.926269211416507,5.890902722053232,5.035366489363275,9.78,0.029999999999999995,0.68,0.020399999999999998,0.33852499999999996,False,10.5,11,Tottenham,Manchester united
Tottenham,Manchester united,corners_total,8.5,0.7484483333333334,0.2515516666666666,1.2598038496190063,3.4937471547709267,10.926269211416507,5.890902722053232,5.035366489363275,9.78,0.029999999999999995,0.68,0.020399999999999998,0.24844833333333338,False,10.5,11,Tottenham,Manchester united
Tottenham,Manchester united,corners_total,9.5,0.641075,0.35892500000000005,1.4708077706575091,2.4993657984254782,10.926269211416507,5.890902722053232,5.035366489363275,9.78,0.029999999999999995,0.68,0.020399999999999998,0.14107499999999995,False,10.5,11,Tottenham,Manchester united
Tottenham,Manchester united,corners_total,10.5,0.5261866666666667,0.4738133333333333,1.79194599807596,1.9159016180288833,10.926269211416507,5.890902722053232,5.035366489363275,9.78,0.029999999999999995,0.68,0.020399999999999998,0.02618666666666669,True,10.5,11,Tottenham,Manchester united
Tottenham,Manchester united,corners_total,11.5,0.412395,0.5876049999999999,2.2863955469253083,1.556104510635516,10.926269211416507,5.890902722053232,5.035366489363275,9.78,0.029999999999999995,0.68,0.020399999999999998,0.08760499999999999,False,10.5,11,Tottenham,Manchester united
Tottenham,Manchester united,corners_total,12.5,0.30961,0.6903900000000001,3.045438104629252,1.3304241066470603,10.926269211416507,5.890902722053232,5.035366489363275,9.78,0.029999999999999995,0.68,0.020399999999999998,0.19039,False,10.5,11,Tottenham,Manchester united
Everton,Fulham,corners_total,7.5,0.711515,0.288485,1.3251977703551754,3.0731818175286274,9.427233428562415,3.9050257098691508,5.522207718693264,9.78,0.029999999999999995,0.68,0.020399999999999998,0.211515,False,9.5,11,Everton,Fulham
Everton,Fulham,corners_total,8.5,0.590785,0.409215,1.5960088552929788,2.2053777411088737,9.427233428562415,3.9050257098691508,5.522207718693264,9.78,0.029999999999999995,0.68,0.020399999999999998,0.090785,False,9.5,11,Everton,Fulham
Everton,Fulham,corners_total,9.5,0.466675,0.533325,2.0204598308764403,1.7092171665390203,9.427233428562415,3.9050257098691508,5.522207718693264,9.78,0.029999999999999995,0.68,0.020399999999999998,0.033324999999999994,True,9.5,11,Everton,Fulham
Everton,Fulham,corners_total,10.5,0.3495533333333333,0.6504466666666666,2.6974369907527587,1.4098849806132807,9.427233428562415,3.9050257098691508,5.522207718693264,9.78,0.029999999999999995,0.68,0.020399999999999998,0.15044666666666667,False,9.5,11,Everton,Fulham
