team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.007682033158232973,0.010743739438998277,5.07207495433476,4.499159058861218,9.571234013195978
Sheffield united,0.0,1.0,0.006420939545075868,0.005412434904452601,5.144113070768878,4.563060114554581,9.707173185323459
Brighton & hove albion,35.48853696868886,1.0,-0.022815475510645906,-0.04831232819872689,4.995894887628036,4.431583906617995,9.427478794246031
West ham united,35.51993338670853,1.0,-0.07424293358402125,0.1604270348426464,4.7454634316708635,4.209439919425815,8.954903351096679
Tottenham,35.57044194658202,1.0,0.1280542221174628,0.06857893293083918,5.809452023740738,5.153245749512178,10.962697773252916
Arsenal,35.574643703909146,1.0,0.20287743951353535,-0.4667991414377541,6.260809361695684,5.553620048813089,11.814429410508772
Sunderland,35.59474693042528,1.0,-0.2408074070914542,0.13089429147217516,4.01735859663604,3.563578118517703,7.580936715153743
Crystal palace,35.610226873866814,1.0,-0.1494718168644504,0.07616932526174112,4.401565228352078,3.9043867152208027,8.30595194357288
Manchester united,35.61832763668441,1.0,0.01347809449508689,-0.00681534325174205,5.1805442729091356,4.595376232634513,9.775920505543649
Nottingham Forest,35.62585839220219,1.0,-0.02387285393119008,0.10339592084126609,4.990615128026405,4.426900521917619,9.417515649944024
Everton,35.633812730812714,1.0,-0.17004638697758462,0.14969362888325846,4.3119301792061115,3.8248763872017166,8.136806566407827
Chelsea,35.63381273081272,1.0,0.20591893224696875,-0.1988488828356301,6.279880555621778,5.570537057273809,11.850417612895587
Burnley,35.6566873086523,1.0,-0.26926951940881594,0.22374288044799512,3.90462797098119,3.4635809733271246,7.368208944308314
Newcastle,35.66421806417008,1.0,0.22129919951342056,0.10277468432169932,6.377213380713479,5.656875659459019,12.034089040172498
Liverpool,35.683881969344824,1.0,0.19719981551856652,-0.20969969704839161,6.22536355942201,5.522178024822116,11.747541584244125
Wolverhampton wanderers,35.70818695318809,1.0,-0.27821184169182134,0.1622699388770749,3.869867181995668,3.4327465869930434,7.302613768988712
Aston villa,35.723666896629624,1.0,0.10664029201408987,-0.06596670460013217,5.68637134791016,5.044067643388047,10.730438991298207
Bournemouth,35.723666896629624,1.0,0.17032979343367716,-0.02556888009255224,6.060315259091613,5.375772744484822,11.436088003576435
Leeds United,35.738592286545455,1.0,-0.17775823635258187,-0.009300515750206831,4.278805115070513,3.7954929625238805,8.074298077594394
Fulham,35.80557187452277,1.0,-0.005153119962972904,0.027718633835506906,5.08491802427393,4.510551440673521,9.59546946494745
Brentford,35.80557187452278,1.0,-0.02893560345548847,0.12962655498572023,4.96541274417055,4.4045448716855455,9.369957615856094
Manchester city,35.805571874522784,1.0,0.19604849959137613,-0.3201365078282377,6.2182003235685155,5.515823911806995,11.73402423537551
