metric,value
train_rows,1020.0
emp_total_corners_mean,10.33529411764706
emp_total_corners_std,3.451531261737276
beta0,1.5167410000802164
home_adv,0.11913555960654375
alpha,0.029999999999999995
tempo_min,
tempo_max,
