team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.007288544331764908,0.010910476998169506,5.132066630477535,4.499863183515102,9.631929813992638
Sheffield united,0.0,1.0,0.004300089215649996,0.006528082014862858,5.191886214154619,4.552313777325234,9.744199991479853
Brighton & hove albion,32.92324940218896,1.0,0.0049181644964845245,-0.06533430237093676,5.195096182583375,4.555128319651521,9.750224502234897
West ham united,32.958921857017714,1.0,-0.1042652804270946,0.15527472081285199,4.657746250470385,4.083972867027441,8.741719117497826
Tottenham,33.0163094328687,1.0,0.2121926323833602,0.1087674921675663,6.391631820254498,5.60426642548688,11.99589824574138
Arsenal,33.02108344875674,1.0,0.24621746339085723,-0.42568799060156515,6.612848094750886,5.798231749960472,12.411079844711358
Sunderland,33.043924635269164,1.0,-0.26044981542079476,0.13526610920752247,3.984242311034122,3.493435798973119,7.477678110007242
Crystal palace,33.06151287042465,1.0,-0.158718047700945,0.08956959841831821,4.410900777931951,3.8675355263084774,8.278436304240428
Manchester united,33.0707169170617,1.0,-0.006501125690820409,-0.028756991715504186,5.136109306839424,4.503407855054575,9.639517161893998
Nottingham Forest,33.079273324224644,1.0,-0.02944871327990341,0.16185029058769562,5.0195900200532675,4.401242219545342,9.42083223959861
Everton,33.08831100440201,1.0,-0.1598469040379468,0.14397506171699123,4.405924314021772,3.8631720976264488,8.26909641164822
Chelsea,33.088311004402016,1.0,0.20230790951106734,-0.265828054703313,6.328763540662491,5.549142695201118,11.877906235863609
Burnley,33.11430098657763,1.0,-0.35922744526514017,0.2517397268186826,3.6095009762764128,3.1648576925231224,6.774358668799535
Newcastle,33.12285739374058,1.0,0.1780362653857527,0.09864010139786729,6.177003230623201,5.4160772693141785,11.593080499937379
Liverpool,33.14519942551834,1.0,0.22151020478561065,-0.17730232298420223,6.451464627891285,5.656728614237938,12.108193242129223
Wolverhampton wanderers,33.1728146279188,1.0,-0.2881892026711216,0.1399727580563369,3.87524067930616,3.397861741800349,7.273102421106509
Aston villa,33.19040286307428,1.0,0.12495097787441445,-0.04185719734013697,5.857646795539388,5.1360613677048566,10.993708163244245
Bournemouth,33.19040286307428,1.0,0.14425976890364042,-0.030532047961466944,5.971849887085014,5.236196132915797,11.208046020000811
Leeds United,33.20736101725737,1.0,-0.2695031380933185,-0.002544516625032185,3.9483344676911076,3.4619513320141184,7.4102857997052265
Brentford,33.28346289375402,1.0,0.022163354841113682,0.12016699079777089,5.285463566914319,4.634363624845433,9.919827191759751
Fulham,33.28346289375402,1.0,0.06348615942179424,-0.08720275111230859,5.508449211644539,4.829880356295298,10.338329567939837
Manchester city,33.28346289375402,1.0,0.21909522670910472,-0.29761523358017,6.435903279973575,5.643084220736706,12.07898750071028
