team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.007332152947634187,0.010865190155863324,5.123752414354782,4.480225398912,9.603977813266782
Sheffield united,0.0,1.0,0.004759840025544184,0.006281680188373887,5.1860848950042975,4.534729118139487,9.720814013143784
Brighton & hove albion,33.68990748545296,1.0,0.018092855934867782,-0.06715828008703323,5.255694066315933,4.5955955988136665,9.851289665129599
West ham united,33.724302010186534,1.0,-0.08092025428537945,0.16360932394852742,4.760244167909724,4.162372632670914,8.922616800580638
Tottenham,33.77963373340216,1.0,0.1952128341975326,0.10378265702742334,6.274112565488434,5.486103971921514,11.76021653740995
Arsenal,33.7842367249352,1.0,0.23682793723729642,-0.4484455988919655,6.54071936605513,5.719225805848376,12.259945171903507
Sunderland,33.80625964873501,1.0,-0.25031122615918616,0.133889797373249,4.01849715555664,3.5137866871437513,7.532283842700392
Crystal palace,33.823217802918094,1.0,-0.16301192865860048,0.07208228919060487,4.385077450789159,3.834325662610271,8.21940311339943
Manchester united,33.832092123769485,1.0,0.017605520629519377,-0.04509616708735846,5.2531334050443075,4.593356548457718,9.846489953502026
Nottingham Forest,33.84034200618462,1.0,-0.05404242691198839,0.15023350226597446,4.889924140031664,4.275765212531563,9.165689352563227
Everton,33.84905592048871,1.0,-0.1250336725702293,0.12526170059923983,4.554817866091995,3.9827472213356856,8.53756508742768
Chelsea,33.849055920488716,1.0,0.16608529394806912,-0.22928635351759472,6.093998966317709,5.3286120682468985,11.422611034564607
Burnley,33.8741148374894,1.0,-0.25891587559676194,0.257029326297762,3.984067735242489,3.483681492574021,7.46774922781651
Newcastle,33.88236471990454,1.0,0.18655862159693729,0.12567146705618137,6.220049336230061,5.4388309123974095,11.65888024862747
Liverpool,33.903906370689924,1.0,0.1995780684608143,-0.17532205025396103,6.301560401161879,5.510104446687782,11.811664847849661
Wolverhampton wanderers,33.930532286022775,1.0,-0.3236838359077935,0.16393234740983006,3.734206630210874,3.2652021480556095,6.999408778266483
Aston villa,33.947490440205854,1.0,0.10714913512487265,-0.050564432701974485,5.745220846736288,5.0236393717607,10.768860218496988
Bournemouth,33.94749044020586,1.0,0.1418673416050578,-0.05718785912699198,5.948187543394391,5.20111409652556,11.149301639919951
Leeds United,33.9638410854386,1.0,-0.263300199676853,-0.0353421887466881,3.966638526702612,3.468441337221369,7.435079863923981
Brentford,34.037216688155056,1.0,-0.00194148484435882,0.11773137438258022,5.151447443352156,4.50444202030651,9.655889463658667
Fulham,34.037216688155056,1.0,0.05689657774894862,-0.03674093366149552,5.463643062051197,4.777426861729732,10.24106992378093
Manchester city,34.037216688155056,1.0,0.19785903104932512,-0.2852267918205469,6.290737088586461,5.500640507765811,11.791377596352273
