home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,implied_p_over,implied_p_under,over_price_boost,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_squeeze,alpha_pre_uncertainty,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,calib_temp,calib_rows,gameweek,home_team,away_team
West Ham United,Manchester United,corners_total,9.5,0.513435,0.486565,1.9476662089651076,2.0552238652595234,1.803394637930655,1.9029850604254845,0.5545098,0.5254902,0.0,0.08,0.08000000000000007,9.821951983542295,9.84,4.58110001927975,5.2408519642625455,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.676911816359542,30.76262300746837,0,0,0,0.38152581615367775,0.296286652293266,0.3221875315530563,2.6210546119301195,3.375109854797627,3.1037824312432303,2.8307389808845294,3.645118643181437,3.3520850257426886,1.370936033053482,1.8059873190632432,3.1769233521167255,2.9,1010,26,West Ham United,Manchester United
West Ham United,Manchester United,corners_total,10.5,0.39576833333333333,0.6042316666666667,2.526730705252652,1.6549943592275589,2.3395654678265294,1.5324021844699618,0.4274298,0.6525702000000001,0.0,0.08,0.08000000000000007,9.821951983542295,9.84,4.58110001927975,5.2408519642625455,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.676911816359542,30.76262300746837,0,0,0,0.38152581615367775,0.296286652293266,0.3221875315530563,2.6210546119301195,3.375109854797627,3.1037824312432303,2.8307389808845294,3.645118643181437,3.3520850257426886,1.370936033053482,1.8059873190632432,3.1769233521167255,2.9,1010,26,West Ham United,Manchester United
West Ham United,Manchester United,corners_total,11.5,0.2908633333333333,0.7091366666666667,3.4380407751635937,1.4101654124028746,3.1833710881144386,1.305708715187847,0.3141324,0.7658676000000001,0.0,0.08,0.08000000000000007,9.821951983542295,9.84,4.58110001927975,5.2408519642625455,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.676911816359542,30.76262300746837,0,0,0,0.38152581615367775,0.296286652293266,0.3221875315530563,2.6210546119301195,3.375109854797627,3.1037824312432303,2.8307389808845294,3.645118643181437,3.3520850257426886,1.370936033053482,1.8059873190632432,3.1769233521167255,2.9,1010,26,West Ham United,Manchester United
West Ham United,Manchester United,corners_total,12.5,0.20393166666666668,0.7960683333333334,4.903603331181196,1.2561735696893692,4.540373454797403,1.1631236756383048,0.22024620000000003,0.8597538000000001,0.0,0.08,0.08000000000000007,9.821951983542295,9.84,4.58110001927975,5.2408519642625455,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.676911816359542,30.76262300746837,0,0,0,0.38152581615367775,0.296286652293266,0.3221875315530563,2.6210546119301195,3.375109854797627,3.1037824312432303,2.8307389808845294,3.645118643181437,3.3520850257426886,1.370936033053482,1.8059873190632432,3.1769233521167255,2.9,1010,26,West Ham United,Manchester United
Nottingham Forest,Wolverhampton Wanderers,corners_total,7.5,0.7415733333333333,0.2584266666666667,1.3484843036427057,3.8695697038489314,1.2485965774469496,3.582934910971233,0.8008992,0.27910080000000004,0.0,0.08,0.08000000000000007,9.771558444101517,9.84,5.687350210312213,4.084208233789304,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.76937752014556,30.840236377902784,0,0,0,0.2859358397746479,0.30782077791893975,0.4062433823064123,3.497288065700757,3.24864359956668,2.461578559932681,3.777071110956818,3.5085350875320147,2.6585048447272954,1.6256705146465549,0.8667293089841882,2.492399823630743,2.9,1010,26,Nottingham Forest,Wolverhampton Wanderers
Nottingham Forest,Wolverhampton Wanderers,corners_total,8.5,0.6279433333333333,0.3720566666666667,1.5925003848542598,2.6877626168056836,1.474537393383574,2.488669089634892,0.6781788,0.40182120000000005,0.0,0.08,0.08000000000000007,9.771558444101517,9.84,5.687350210312213,4.084208233789304,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.76937752014556,30.840236377902784,0,0,0,0.2859358397746479,0.30782077791893975,0.4062433823064123,3.497288065700757,3.24864359956668,2.461578559932681,3.777071110956818,3.5085350875320147,2.6585048447272954,1.6256705146465549,0.8667293089841882,2.492399823630743,2.9,1010,26,Nottingham Forest,Wolverhampton Wanderers
Nottingham Forest,Wolverhampton Wanderers,corners_total,9.5,0.5069666666666667,0.4930333333333333,1.9725162732592543,2.028260428639037,1.8264039567215318,1.8780189154065157,0.547524,0.5324760000000001,0.0,0.08,0.08000000000000007,9.771558444101517,9.84,5.687350210312213,4.084208233789304,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.76937752014556,30.840236377902784,0,0,0,0.2859358397746479,0.30782077791893975,0.4062433823064123,3.497288065700757,3.24864359956668,2.461578559932681,3.777071110956818,3.5085350875320147,2.6585048447272954,1.6256705146465549,0.8667293089841882,2.492399823630743,2.9,1010,26,Nottingham Forest,Wolverhampton Wanderers
Nottingham Forest,Wolverhampton Wanderers,corners_total,10.5,0.38963,0.6103700000000001,2.566537484279958,1.6383505087078327,2.3764235965555165,1.5169912117665116,0.4208004,0.6591996000000001,0.0,0.08,0.08000000000000007,9.771558444101517,9.84,5.687350210312213,4.084208233789304,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.76937752014556,30.840236377902784,0,0,0,0.2859358397746479,0.30782077791893975,0.4062433823064123,3.497288065700757,3.24864359956668,2.461578559932681,3.777071110956818,3.5085350875320147,2.6585048447272954,1.6256705146465549,0.8667293089841882,2.492399823630743,2.9,1010,26,Nottingham Forest,Wolverhampton Wanderers
Nottingham Forest,Wolverhampton Wanderers,corners_total,11.5,0.2853866666666667,0.7146133333333333,3.5040179405718557,1.3993581610567953,3.244461056085051,1.295702000978514,0.30821760000000004,0.7717824000000001,0.0,0.08,0.08000000000000007,9.771558444101517,9.84,5.687350210312213,4.084208233789304,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.76937752014556,30.840236377902784,0,0,0,0.2859358397746479,0.30782077791893975,0.4062433823064123,3.497288065700757,3.24864359956668,2.461578559932681,3.777071110956818,3.5085350875320147,2.6585048447272954,1.6256705146465549,0.8667293089841882,2.492399823630743,2.9,1010,26,Nottingham Forest,Wolverhampton Wanderers
Nottingham Forest,Wolverhampton Wanderers,corners_total,12.5,0.19922,0.80078,5.019576347756249,1.2487824371238043,4.647755877552082,1.1562800343738926,0.21515760000000003,0.8648424000000001,0.0,0.08,0.08000000000000007,9.771558444101517,9.84,5.687350210312213,4.084208233789304,0.029999999999999995,0.85,0.025499999999999995,0.025499999999999995,0,30.76937752014556,30.840236377902784,0,0,0,0.2859358397746479,0.30782077791893975,0.4062433823064123,3.497288065700757,3.24864359956668,2.461578559932681,3.777071110956818,3.5085350875320147,2.6585048447272954,1.6256705146465549,0.8667293089841882,2.492399823630743,2.9,1010,26,Nottingham Forest,Wolverhampton Wanderers
