team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.008171004601920601,0.010642763944523598,5.093757983596133,4.513206690036785,9.606964673632918
Sheffield united,0.0,1.0,0.006295224263473106,0.005157116393318293,5.167981021705535,4.578970299778158,9.746951321483692
Brighton & hove albion,31.719523277644626,1.0,0.018345690648582873,-0.10232181083193452,5.230634346000522,4.634482831640055,9.865117177640577
West ham united,31.757202204295034,1.0,-0.12916361544817836,0.17246021051105612,4.513275904579832,3.9988839422934275,8.51215984687326
Tottenham,31.817817664361186,1.0,0.2062232571915308,0.12164571167757485,6.31173202081269,5.592364473103677,11.904096493916366
Arsenal,31.82286020475648,1.0,0.28542730913786407,-0.4336881727065193,6.831977608778947,6.053316068297799,12.885293677076746
Sunderland,31.846986141570788,1.0,-0.28784209587790444,0.15015667605681246,3.851045901223692,3.4121303330495176,7.26317623427321
Crystal palace,31.865563663793885,1.0,-0.13558771659302318,0.12051819565039185,4.484375093932014,3.973277046091592,8.457652140023606
Manchester united,31.875285411281943,1.0,-0.019176122187241476,-0.02088553566111396,5.038007908768558,4.463810623028469,9.501818531797028
Nottingham Forest,31.884323091459308,1.0,-0.10470242848473738,0.1851193399972709,4.625037326168528,4.097907570276243,8.722944896444771
Chelsea,31.893869114858248,1.0,0.21921955371392754,-0.24218470673252804,6.394296515937898,5.665518838300967,12.059815354238864
Everton,31.893869114858248,1.0,-0.17996319633686633,0.15507029855094814,4.2897294839723195,3.800815796090038,8.090545280062358
Burnley,31.92132095793273,1.0,-0.3571844915084716,0.26270808922240446,3.593053429383828,3.183542058216568,6.776595487600396
Newcastle,31.930358638110093,1.0,0.14818684529813095,0.05012770219588676,5.955848721998025,5.277042290492094,11.23289101249012
Liverpool,31.953957344187838,1.0,0.24325907700505098,-0.2201374625123786,6.549874878492886,5.803365455468361,12.353240333961248
Wolverhampton wanderers,31.983125821397444,1.0,-0.24643640479844361,0.12039555522701703,4.013848332939719,3.5563776699550482,7.570226002894767
Aston villa,32.001703343620534,1.0,0.13096423025941392,-0.032924430879964856,5.854151690398846,5.186935982958759,11.041087673357605
Bournemouth,32.001703343620534,1.0,0.18333924292067375,-0.0448851118636838,6.168934378429878,5.465841918047263,11.634776296477142
Leeds United,32.01961534464929,1.0,-0.2543629745271811,0.025344581769824896,3.982158047801748,3.528299224266333,7.510457272068081
Brentford,32.099997730337094,1.0,0.0014893106384207071,0.12054803198268989,5.143203737732286,4.557016959209341,9.700220696941628
Fulham,32.099997730337094,1.0,0.0636420298337643,-0.08717159241571047,5.473010878208371,4.849234963600614,10.322245841808986
Manchester city,32.099997730337094,1.0,0.21619827945313516,-0.3156954495758858,6.375006746972896,5.648427583745395,12.023434330718292
