home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Nottingham Forest,Chelsea,corners_total,7.5,0.789795,0.21020499999999998,1.1938516850249274,4.125837808922539,10.293578041705183,3.65201165534799,6.641566386357193,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.289795,False,10.5,8,Nottingham Forest,Chelsea
Nottingham Forest,Chelsea,corners_total,8.5,0.684915,0.31508499999999995,1.3766643913102536,2.8280019326203223,10.293578041705183,3.65201165534799,6.641566386357193,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.18491500000000005,False,10.5,8,Nottingham Forest,Chelsea
Nottingham Forest,Chelsea,corners_total,9.5,0.5681283333333333,0.43187166666666665,1.6596568702040837,2.0943907794087373,10.293578041705183,3.65201165534799,6.641566386357193,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.06812833333333335,False,10.5,8,Nottingham Forest,Chelsea
Nottingham Forest,Chelsea,corners_total,10.5,0.4496,0.5504,2.0971932641776303,1.6579012763028027,10.293578041705183,3.65201165534799,6.641566386357193,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.0504,True,10.5,8,Nottingham Forest,Chelsea
Nottingham Forest,Chelsea,corners_total,11.5,0.3401016666666667,0.6598983333333333,2.772400678936972,1.3902370782467042,10.293578041705183,3.65201165534799,6.641566386357193,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.1598983333333333,False,10.5,8,Nottingham Forest,Chelsea
Nottingham Forest,Chelsea,corners_total,12.5,0.245225,0.754775,3.845032486794832,1.2196249747357735,10.293578041705183,3.65201165534799,6.641566386357193,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.254775,False,10.5,8,Nottingham Forest,Chelsea
Manchester city,Everton,corners_total,7.5,0.704885,0.295115,1.3376623017573965,3.008177751673533,9.373557931416602,6.426994096848128,2.9465638345684737,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.20488499999999998,False,9.5,8,Manchester city,Everton
Manchester city,Everton,corners_total,8.5,0.5835466666666667,0.41645333333333334,1.6158058051471391,2.168662300944733,9.373557931416602,6.426994096848128,2.9465638345684737,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.08354666666666666,False,9.5,8,Manchester city,Everton
Manchester city,Everton,corners_total,9.5,0.45947,0.54053,2.052142885442494,1.6871813954491328,9.373557931416602,6.426994096848128,2.9465638345684737,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.04053000000000001,True,9.5,8,Manchester city,Everton
Manchester city,Everton,corners_total,10.5,0.34351166666666666,0.6564883333333333,2.7448793827699087,1.3972622413637759,9.373557931416602,6.426994096848128,2.9465638345684737,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.15648833333333334,False,9.5,8,Manchester city,Everton
Manchester city,Everton,corners_total,11.5,0.24376333333333333,0.7562366666666667,3.8680882751340615,1.2173234487487337,9.373557931416602,6.426994096848128,2.9465638345684737,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.25623666666666667,False,9.5,8,Manchester city,Everton
Manchester city,Everton,corners_total,12.5,0.16458,0.83542,5.729117095480997,1.104419512801253,9.373557931416602,6.426994096848128,2.9465638345684737,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.33542,False,9.5,8,Manchester city,Everton
Burnley,Leeds United,corners_total,7.5,0.686755,0.313245,1.3729759398537509,2.8436952886178557,9.186282712327126,4.237178057522925,4.9491046548042,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.186755,False,8.5,8,Burnley,Leeds United
Burnley,Leeds United,corners_total,8.5,0.5621583333333333,0.4378416666666667,1.6772820674618885,2.0669811098885744,9.186282712327126,4.237178057522925,4.9491046548042,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.062158333333333315,True,8.5,8,Burnley,Leeds United
Burnley,Leeds United,corners_total,9.5,0.43628,0.56372,2.1612223608101737,1.6199608118779114,9.186282712327126,4.237178057522925,4.9491046548042,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.06372,False,8.5,8,Burnley,Leeds United
Burnley,Leeds United,corners_total,10.5,0.321075,0.678925,2.936691089540645,1.3523003409076135,9.186282712327126,4.237178057522925,4.9491046548042,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.178925,False,8.5,8,Burnley,Leeds United
Burnley,Leeds United,corners_total,11.5,0.22357333333333335,0.7764266666666666,4.2173996223801105,1.186398558967281,9.186282712327126,4.237178057522925,4.9491046548042,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.27642666666666665,False,8.5,8,Burnley,Leeds United
Burnley,Leeds United,corners_total,12.5,0.14805,0.85195,6.3687814358275086,1.0834422918743,9.186282712327126,4.237178057522925,4.9491046548042,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.35195,False,8.5,8,Burnley,Leeds United
Crystal palace,Bournemouth,corners_total,7.5,0.7650933333333333,0.2349066666666667,1.2323961672313564,3.723387815373628,9.980118215726467,4.071248137037971,5.908870078688495,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.2650933333333333,False,9.5,8,Crystal palace,Bournemouth
Crystal palace,Bournemouth,corners_total,8.5,0.6542533333333334,0.34574666666666665,1.4411819451806578,2.589834329251017,9.980118215726467,4.071248137037971,5.908870078688495,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.15425333333333335,False,9.5,8,Crystal palace,Bournemouth
Crystal palace,Bournemouth,corners_total,9.5,0.5338283333333333,0.46617166666666665,1.7662945795451022,1.9461196428256726,9.980118215726467,4.071248137037971,5.908870078688495,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.03382833333333335,True,9.5,8,Crystal palace,Bournemouth
Crystal palace,Bournemouth,corners_total,10.5,0.41491333333333336,0.5850866666666666,2.2725181762639486,1.5625988460965068,9.980118215726467,4.071248137037971,5.908870078688495,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.08508666666666664,False,9.5,8,Crystal palace,Bournemouth
Crystal palace,Bournemouth,corners_total,11.5,0.30722166666666667,0.6927783333333333,3.0691132621101893,1.3259557347191189,9.980118215726467,4.071248137037971,5.908870078688495,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.19277833333333333,False,9.5,8,Crystal palace,Bournemouth
Crystal palace,Bournemouth,corners_total,12.5,0.21593166666666666,0.7840683333333334,4.366650367358173,1.1750998527821273,9.980118215726467,4.071248137037971,5.908870078688495,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.28406833333333337,False,9.5,8,Crystal palace,Bournemouth
Brighton & hove albion,Newcastle,corners_total,7.5,0.7641933333333333,0.23580666666666672,1.2338475755362028,3.710201800606642,9.977564551863566,5.03049226634186,4.947072285521705,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.2641933333333333,False,9.5,8,Brighton & hove albion,Newcastle
Brighton & hove albion,Newcastle,corners_total,8.5,0.6529183333333334,0.3470816666666666,1.4441286810871128,2.580372591372751,9.977564551863566,5.03049226634186,4.947072285521705,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.15291833333333338,False,9.5,8,Brighton & hove albion,Newcastle
Brighton & hove albion,Newcastle,corners_total,9.5,0.532355,0.467645,1.7711829353988646,1.9402195794460286,9.977564551863566,5.03049226634186,4.947072285521705,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.03235500000000002,True,9.5,8,Brighton & hove albion,Newcastle
Brighton & hove albion,Newcastle,corners_total,10.5,0.4133016666666667,0.5866983333333333,2.2813798433934758,1.5584364150346846,9.977564551863566,5.03049226634186,4.947072285521705,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.08669833333333332,False,9.5,8,Brighton & hove albion,Newcastle
Brighton & hove albion,Newcastle,corners_total,11.5,0.3056316666666667,0.6943683333333333,3.0850798343570287,1.3229975830014273,9.977564551863566,5.03049226634186,4.947072285521705,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.1943683333333333,False,9.5,8,Brighton & hove albion,Newcastle
Brighton & hove albion,Newcastle,corners_total,12.5,0.21528666666666665,0.7847133333333334,4.37973287511657,1.174156018954921,9.977564551863566,5.03049226634186,4.947072285521705,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.2847133333333334,False,9.5,8,Brighton & hove albion,Newcastle
Sunderland,Wolverhampton wanderers,corners_total,7.5,0.6966583333333334,0.3033416666666666,1.3534584264035634,2.9312443972560995,9.26657567070314,4.495064044712304,4.771511625990836,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.19665833333333338,False,9.5,8,Sunderland,Wolverhampton wanderers
Sunderland,Wolverhampton wanderers,corners_total,8.5,0.5730566666666667,0.42694333333333334,1.645383687897525,2.117571725885517,9.26657567070314,4.495064044712304,4.771511625990836,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.07305666666666666,False,9.5,8,Sunderland,Wolverhampton wanderers
Sunderland,Wolverhampton wanderers,corners_total,9.5,0.447505,0.552495,2.107011299481039,1.6518165681249393,9.26657567070314,4.495064044712304,4.771511625990836,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.052495000000000014,True,9.5,8,Sunderland,Wolverhampton wanderers
Sunderland,Wolverhampton wanderers,corners_total,10.5,0.33142333333333335,0.6685766666666666,2.844996102389479,1.3726729135122164,9.26657567070314,4.495064044712304,4.771511625990836,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.16857666666666665,False,9.5,8,Sunderland,Wolverhampton wanderers
Sunderland,Wolverhampton wanderers,corners_total,11.5,0.23236666666666667,0.7676333333333334,4.057802718007155,1.1996719501850905,9.26657567070314,4.495064044712304,4.771511625990836,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.26763333333333333,False,9.5,8,Sunderland,Wolverhampton wanderers
Sunderland,Wolverhampton wanderers,corners_total,12.5,0.154815,0.845185,6.090482779926122,1.0919302597997476,9.26657567070314,4.495064044712304,4.771511625990836,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.34518499999999996,False,9.5,8,Sunderland,Wolverhampton wanderers
Fulham,Arsenal,corners_total,7.5,0.68778,0.31222000000000005,1.3709297908840947,2.852513283503987,9.204381843398574,3.6954967887983923,5.5088850546001815,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.18777999999999995,False,9.5,8,Fulham,Arsenal
Fulham,Arsenal,corners_total,8.5,0.5640016666666666,0.4359983333333334,1.6718001865968408,2.0753674142682175,9.204381843398574,3.6954967887983923,5.5088850546001815,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.06400166666666662,False,9.5,8,Fulham,Arsenal
Fulham,Arsenal,corners_total,9.5,0.43803333333333333,0.5619666666666667,2.1525715506603667,1.6248554317376718,9.204381843398574,3.6954967887983923,5.5088850546001815,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.06196666666666667,True,9.5,8,Fulham,Arsenal
Fulham,Arsenal,corners_total,10.5,0.322205,0.6777949999999999,2.9263918672095794,1.3544954919499534,9.204381843398574,3.6954967887983923,5.5088850546001815,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.17779499999999998,False,9.5,8,Fulham,Arsenal
Fulham,Arsenal,corners_total,11.5,0.22503333333333334,0.7749666666666667,4.190037438487317,1.1885820321902054,9.204381843398574,3.6954967887983923,5.5088850546001815,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.2749666666666667,False,9.5,8,Fulham,Arsenal
Fulham,Arsenal,corners_total,12.5,0.14945666666666665,0.8505433333333333,6.30883929505272,1.0851963361129022,9.204381843398574,3.6954967887983923,5.5088850546001815,9.642857142857142,0.029999999999999995,0.68,0.020399999999999998,0.3505433333333333,False,9.5,8,Fulham,Arsenal
