team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.003195657964444697,0.0012921011891591316,5.083479766351829,4.5405811838873085,9.624060950239137
Sheffield united,0.0,1.0,-0.00041641151829509927,0.0002356892295109302,5.097627660562112,4.5532181304663135,9.650845791028425
Brighton & hove albion,31.30341922074956,1.0,0.0027571510713338904,-0.10027581589417821,5.113830998555848,4.567691006329322,9.68152200488517
West ham united,31.341791744596215,1.0,-0.13811861571303893,0.17274999428048513,4.44185935626899,3.9674836807746026,8.409343037043593
Tottenham,31.40352301970512,1.0,0.21676681498069642,0.13941106824983143,6.334168140127313,5.657700235773891,11.991868375901205
Arsenal,31.40865838365435,1.0,0.31278473700704723,-0.4249517829932581,6.972517953637743,6.2278764310543,13.200394384692043
Sunderland,31.433228432963855,1.0,-0.2801528694516055,0.18114740847212374,3.853719589255649,3.442155267494986,7.295874856750634
Crystal palace,31.45214793194884,1.0,-0.13554164066518226,0.10853521537854947,4.453320678424094,3.9777209721796756,8.43104165060377
Manchester united,31.462048638271447,1.0,-0.003928615437994039,-0.009238864142988558,5.079755157022313,4.537254350337016,9.61700950735933
Nottingham Forest,31.4712526849085,1.0,-0.11396239472398018,0.18793129565589214,4.550464354576201,4.064490029664573,8.614954384240775
Chelsea,31.480974432396557,1.0,0.2062013965552174,-0.22428236427448825,6.2675972970191065,5.598238935344725,11.865836232363831
Everton,31.480974432396557,1.0,-0.2014077790555646,0.1612231233516657,4.1694490274645535,3.7241658610690576,7.893614888533611
Burnley,31.5089316115589,1.0,-0.3576359077177553,0.25879124534230946,3.5663967441032387,3.185517538151517,6.751914282254756
Newcastle,31.518135658195952,1.0,0.17408071840741068,0.050726559716262096,6.0694767385764985,5.421276987790572,11.490753726367071
Liverpool,31.542168771456325,1.0,0.22958812062816128,-0.23328549892216896,6.415903301947778,5.730706356557633,12.146609658505412
Wolverhampton wanderers,31.571874184715064,1.0,-0.23016808978161854,0.10856809436021517,4.051242356007672,3.61858326550534,7.669825621513011
Aston villa,31.590793683700042,1.0,0.1292962076805113,-0.054652350066555576,5.803654968775757,5.183844091093696,10.987499059869453
Bournemouth,31.590793683700046,1.0,0.16709509553468146,-0.04573664742048701,6.027225410785061,5.383537960041527,11.410763370826587
Leeds United,31.60903541051446,1.0,-0.25058333271230154,0.02021110624563419,3.9693737859386373,3.5454579840263523,7.51483176996499
Brentford,31.6908974826556,1.0,0.0013488722553332752,0.1462963069313306,5.10663436731303,4.561262951156405,9.667897318469436
Manchester city,31.6908974826556,1.0,0.20724825461129043,-0.3380423471656071,6.274162017307343,5.60410256553276,11.878264582840103
Fulham,31.690897482655604,1.0,0.06794394601009715,-0.10665353752323743,5.458290385082377,4.875363286138191,10.333653671220567
