home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,alpha_used,gameweek,home_team,away_team,league
Eintracht Frankfurt,Stuttgart,7.5,0.726185,0.27381500000000003,1.2879344974854767,3.2942091315094992,0.776437002,0.30356299800000003,0.22618499999999997,False,9.5,9.56728,9.654822335025381,0.020719999663256463,34,Eintracht Frankfurt,Stuttgart,BL
Eintracht Frankfurt,Stuttgart,8.5,0.60876,0.39124000000000003,1.5363668983778351,2.3303841110608117,0.650886192,0.42911380800000004,0.10875999999999997,False,9.5,9.56728,9.654822335025381,0.020719999663256463,34,Eintracht Frankfurt,Stuttgart,BL
Eintracht Frankfurt,Stuttgart,9.5,0.485365,0.514635,1.9269595316030015,1.7823795109400866,0.518952258,0.5610477420000001,0.014635000000000009,True,9.5,9.56728,9.654822335025381,0.020719999663256463,34,Eintracht Frankfurt,Stuttgart,BL
Eintracht Frankfurt,Stuttgart,10.5,0.36521,0.63479,2.5609340189383936,1.4502895813511139,0.39048253200000005,0.689517468,0.13479000000000002,False,9.5,9.56728,9.654822335025381,0.020719999663256463,34,Eintracht Frankfurt,Stuttgart,BL
Eintracht Frankfurt,Stuttgart,11.5,0.261555,0.738445,3.5758395483033816,1.2494605547764295,0.279654606,0.800345394,0.23844500000000002,False,9.5,9.56728,9.654822335025381,0.020719999663256463,34,Eintracht Frankfurt,Stuttgart,BL
Eintracht Frankfurt,Stuttgart,12.5,0.17842,0.82158,5.242006014216403,1.124564227987962,0.19076666400000003,0.8892333360000001,0.32158,False,9.5,9.56728,9.654822335025381,0.020719999663256463,34,Eintracht Frankfurt,Stuttgart,BL
Freiburg,RB Leipzig,7.5,0.666315,0.333685,1.4036584994431924,2.7205258084285924,0.712423998,0.367576002,0.166315,False,8.5,8.993995,9.654822335025381,0.020719999663256463,34,Freiburg,RB Leipzig,BL
Freiburg,RB Leipzig,8.5,0.539345,0.46065500000000004,1.7341010170790323,1.9867589430367716,0.5766676740000001,0.5033323260000001,0.03934499999999996,True,8.5,8.993995,9.654822335025381,0.020719999663256463,34,Freiburg,RB Leipzig,BL
Freiburg,RB Leipzig,9.5,0.413045,0.586955,2.2643506471606987,1.5664840437637668,0.441627714,0.6383722860000001,0.086955,False,8.5,8.993995,9.654822335025381,0.020719999663256463,34,Freiburg,RB Leipzig,BL
Freiburg,RB Leipzig,10.5,0.2987,0.7013,3.131164087902547,1.3146997260008007,0.31937004,0.76062996,0.20129999999999998,False,8.5,8.993995,9.654822335025381,0.020719999663256463,34,Freiburg,RB Leipzig,BL
Freiburg,RB Leipzig,11.5,0.20503,0.79497,4.561667624525634,1.1617344325181254,0.219218076,0.860781924,0.29497,False,8.5,8.993995,9.654822335025381,0.020719999663256463,34,Freiburg,RB Leipzig,BL
Freiburg,RB Leipzig,12.5,0.1337,0.8663,6.995353126824911,1.067181235846242,0.14295204000000003,0.93704796,0.36629999999999996,False,8.5,8.993995,9.654822335025381,0.020719999663256463,34,Freiburg,RB Leipzig,BL
Borussia M'gladbach,Hoffenheim,7.5,0.790955,0.20904500000000004,1.1824676663735496,4.267833635781899,0.8456890859999999,0.23431091400000004,0.29095499999999996,False,10.5,10.28937,9.654822335025381,0.020719999663256463,34,Borussia M'gladbach,Hoffenheim,BL
Borussia M'gladbach,Hoffenheim,8.5,0.686015,0.31398499999999996,1.3633502373220565,2.8858965950581643,0.7334872380000002,0.346512762,0.18601500000000004,False,10.5,10.28937,9.654822335025381,0.020719999663256463,34,Borussia M'gladbach,Hoffenheim,BL
Borussia M'gladbach,Hoffenheim,9.5,0.56975,0.43025,1.6415598298490406,2.1239390658873507,0.6091767,0.47082330000000006,0.06974999999999998,False,10.5,10.28937,9.654822335025381,0.020719999663256463,34,Borussia M'gladbach,Hoffenheim,BL
Borussia M'gladbach,Hoffenheim,10.5,0.45084,0.54916,2.0745246940300124,1.672347430205383,0.48203812800000007,0.597961872,0.04915999999999998,True,10.5,10.28937,9.654822335025381,0.020719999663256463,34,Borussia M'gladbach,Hoffenheim,BL
Borussia M'gladbach,Hoffenheim,11.5,0.340725,0.659275,2.7449665068794213,1.3972396664101472,0.36430317,0.7156968300000002,0.159275,False,10.5,10.28937,9.654822335025381,0.020719999663256463,34,Borussia M'gladbach,Hoffenheim,BL
Borussia M'gladbach,Hoffenheim,12.5,0.24586,0.75414,3.8041109292137425,1.2238007391580237,0.26287351200000003,0.8171264880000001,0.25414000000000003,False,10.5,10.28937,9.654822335025381,0.020719999663256463,34,Borussia M'gladbach,Hoffenheim,BL
Bayer Leverkusen,Hamburger SV,7.5,0.724845,0.27515500000000004,1.2903154647634887,3.278734469872538,0.7750042739999999,0.3049957260000001,0.22484499999999996,False,9.5,9.57106,9.654822335025381,0.020719999663256463,34,Bayer Leverkusen,Hamburger SV,BL
Bayer Leverkusen,Hamburger SV,8.5,0.606105,0.393895,1.5430968446993354,2.3150691830413015,0.6480474660000001,0.431952534,0.106105,False,9.5,9.57106,9.654822335025381,0.020719999663256463,34,Bayer Leverkusen,Hamburger SV,BL
Bayer Leverkusen,Hamburger SV,9.5,0.483565,0.516435,1.9341323566769526,1.776286322519647,0.5170276980000001,0.5629723019999999,0.016434999999999977,True,9.5,9.57106,9.654822335025381,0.020719999663256463,34,Bayer Leverkusen,Hamburger SV,BL
Bayer Leverkusen,Hamburger SV,10.5,0.36597,0.63403,2.5556157965311113,1.4520007551100886,0.39129512400000005,0.6887048760000001,0.13402999999999998,False,9.5,9.57106,9.654822335025381,0.020719999663256463,34,Bayer Leverkusen,Hamburger SV,BL
Bayer Leverkusen,Hamburger SV,11.5,0.26327,0.73673,3.552545725135757,1.2523297779640843,0.28148828400000003,0.798511716,0.23673,False,9.5,9.57106,9.654822335025381,0.020719999663256463,34,Bayer Leverkusen,Hamburger SV,BL
Bayer Leverkusen,Hamburger SV,12.5,0.180065,0.819935,5.19411719688163,1.1267929363000448,0.19252549800000002,0.887474502,0.31993499999999997,False,9.5,9.57106,9.654822335025381,0.020719999663256463,34,Bayer Leverkusen,Hamburger SV,BL
St. Pauli,Wolfsburg,7.5,0.78316,0.21684000000000003,1.1942370818944925,4.121241518402529,0.837354672,0.24264532800000005,0.28315999999999997,False,10.5,10.20119,9.654822335025381,0.020719999663256463,34,St. Pauli,Wolfsburg,BL
St. Pauli,Wolfsburg,8.5,0.677235,0.32276499999999997,1.381025364986291,2.8097753590781918,0.7240996620000001,0.35590033800000004,0.17723500000000003,False,10.5,10.20119,9.654822335025381,0.020719999663256463,34,St. Pauli,Wolfsburg,BL
St. Pauli,Wolfsburg,9.5,0.56058,0.43942000000000003,1.6684125603062734,2.080611789082624,0.599372136,0.480627864,0.06057999999999997,False,10.5,10.20119,9.654822335025381,0.020719999663256463,34,St. Pauli,Wolfsburg,BL
St. Pauli,Wolfsburg,10.5,0.440435,0.559565,2.123534035797543,1.641801856653958,0.47091310200000003,0.609086898,0.05956499999999998,True,10.5,10.20119,9.654822335025381,0.020719999663256463,34,St. Pauli,Wolfsburg,BL
St. Pauli,Wolfsburg,11.5,0.3305,0.6695,2.8298902059197903,1.3762173674778369,0.35337060000000003,0.7266294,0.16949999999999998,False,10.5,10.20119,9.654822335025381,0.020719999663256463,34,St. Pauli,Wolfsburg,BL
St. Pauli,Wolfsburg,12.5,0.237115,0.762885,3.9444097296944136,1.2099555500807486,0.253523358,0.826476642,0.26288500000000004,False,10.5,10.20119,9.654822335025381,0.020719999663256463,34,St. Pauli,Wolfsburg,BL
Union Berlin,Augsburg,7.5,0.72814,0.27186,1.2844764922356837,3.317049803167591,0.778527288,0.30147271200000003,0.22814,False,9.5,9.59339,9.654822335025381,0.020719999663256463,34,Union Berlin,Augsburg,BL
Union Berlin,Augsburg,8.5,0.610445,0.389555,1.5321260933523753,2.340209303546082,0.6526877940000001,0.427312206,0.11044500000000002,False,9.5,9.59339,9.654822335025381,0.020719999663256463,34,Union Berlin,Augsburg,BL
Union Berlin,Augsburg,9.5,0.48625,0.5137499999999999,1.9234523661830145,1.785390683652874,0.5198985,0.5601014999999999,0.013749999999999984,True,9.5,9.59339,9.654822335025381,0.020719999663256463,34,Union Berlin,Augsburg,BL
Union Berlin,Augsburg,10.5,0.368555,0.631445,2.537691017776155,1.457851343988926,0.39405900600000004,0.6859409940000001,0.13144499999999998,False,9.5,9.59339,9.654822335025381,0.020719999663256463,34,Union Berlin,Augsburg,BL
Union Berlin,Augsburg,11.5,0.26449,0.73551,3.536159072390225,1.2543788924600052,0.28279270800000006,0.7972072920000001,0.23551,False,9.5,9.59339,9.654822335025381,0.020719999663256463,34,Union Berlin,Augsburg,BL
Union Berlin,Augsburg,12.5,0.18073,0.8192699999999999,5.175005328702986,1.1276964129028118,0.19323651600000002,0.886763484,0.31927,False,9.5,9.59339,9.654822335025381,0.020719999663256463,34,Union Berlin,Augsburg,BL
Heidenheim,Mainz 05,7.5,0.719355,0.28064500000000003,1.3001629418805607,3.2168238963332945,0.7691343660000001,0.31086563400000006,0.21935499999999997,False,9.5,9.491245,9.654822335025381,0.020719999663256463,34,Heidenheim,Mainz 05,BL
Heidenheim,Mainz 05,8.5,0.59934,0.40066,1.5605144209572042,2.276941311509816,0.640814328,0.4391856720000001,0.09933999999999998,False,9.5,9.491245,9.654822335025381,0.020719999663256463,34,Heidenheim,Mainz 05,BL
