home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Arsenal,Nottingham Forest,corners_total,7.5,0.7833416666666667,0.2166583333333333,1.2036868861917587,4.012532551570012,10.233118488686923,7.163182942080845,3.0699355466060774,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.2833416666666667,False,10.5,4,Arsenal,Nottingham Forest
Arsenal,Nottingham Forest,corners_total,8.5,0.6778533333333333,0.3221466666666667,1.3910060557459765,2.769347661946998,10.233118488686923,7.163182942080845,3.0699355466060774,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.1778533333333333,False,10.5,4,Arsenal,Nottingham Forest
Arsenal,Nottingham Forest,corners_total,9.5,0.5614033333333334,0.43859666666666663,1.6795377504722022,2.063565745760172,10.233118488686923,7.163182942080845,3.0699355466060774,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.061403333333333365,False,10.5,4,Arsenal,Nottingham Forest
Arsenal,Nottingham Forest,corners_total,10.5,0.443765,0.556235,2.1247689465691586,1.6410644432622346,10.233118488686923,7.163182942080845,3.0699355466060774,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.05623499999999998,True,10.5,4,Arsenal,Nottingham Forest
Arsenal,Nottingham Forest,corners_total,11.5,0.33375,0.66625,2.8251628211962925,1.3773381865221672,10.233118488686923,7.163182942080845,3.0699355466060774,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.16625,False,10.5,4,Arsenal,Nottingham Forest
Arsenal,Nottingham Forest,corners_total,12.5,0.23961666666666667,0.7603833333333333,3.9350271610527754,1.2108411724764934,10.233118488686923,7.163182942080845,3.0699355466060774,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.2603833333333333,False,10.5,4,Arsenal,Nottingham Forest
Bournemouth,Brighton & hove albion,corners_total,7.5,0.7344133333333334,0.26558666666666664,1.2838793207833863,3.3210389004604517,9.648640609000577,5.492301123853375,4.1563394851472015,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.23441333333333336,False,9.5,4,Bournemouth,Brighton & hove albion
Bournemouth,Brighton & hove albion,corners_total,8.5,0.617585,0.38241499999999995,1.526750312223034,2.3528633802885524,9.648640609000577,5.492301123853375,4.1563394851472015,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.11758500000000005,False,9.5,4,Bournemouth,Brighton & hove albion
Bournemouth,Brighton & hove albion,corners_total,9.5,0.49444666666666665,0.5055533333333333,1.9069763336273464,1.7998247730916994,9.648640609000577,5.492301123853375,4.1563394851472015,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.0055533333333333545,True,9.5,4,Bournemouth,Brighton & hove albion
Bournemouth,Brighton & hove albion,corners_total,10.5,0.37628666666666666,0.6237133333333333,2.505797242105122,1.4685896299389811,9.648640609000577,5.492301123853375,4.1563394851472015,9.166666666666666,0.029999999999999995,0.68,0.020399999999999998,0.12371333333333334,False,9.5,4,Bournemouth,Brighton & hove albion
