home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,alpha_used,gameweek,home_team,away_team,league
Union Berlin,Bayer Leverkusen,7.5,0.7056,0.2944,1.3255083801821015,3.0715126782214517,0.75442752,0.32557248,0.2056,False,9.5,9.38808,9.654822335025381,0.020719999663256463,23,Union Berlin,Bayer Leverkusen,BL
Union Berlin,Bayer Leverkusen,8.5,0.58444,0.41556000000000004,1.6002989409631287,2.1972383912600955,0.624883248,0.45511675200000007,0.08443999999999996,False,9.5,9.38808,9.654822335025381,0.020719999663256463,23,Union Berlin,Bayer Leverkusen,BL
Union Berlin,Bayer Leverkusen,9.5,0.4612,0.5388,2.02792435615024,1.7039114445870278,0.49311504000000006,0.58688496,0.0388,True,9.5,9.38808,9.654822335025381,0.020719999663256463,23,Union Berlin,Bayer Leverkusen,BL
Union Berlin,Bayer Leverkusen,10.5,0.34334,0.65666,2.7240598621089616,1.4027195635131722,0.367099128,0.7129008720000001,0.15666000000000002,False,9.5,9.38808,9.654822335025381,0.020719999663256463,23,Union Berlin,Bayer Leverkusen,BL
Union Berlin,Bayer Leverkusen,11.5,0.24244,0.75756,3.8577739360521814,1.218348594952641,0.259216848,0.8207831520000001,0.25756,False,9.5,9.38808,9.654822335025381,0.020719999663256463,23,Union Berlin,Bayer Leverkusen,BL
Union Berlin,Bayer Leverkusen,12.5,0.16374,0.83626,5.711974551462629,1.1050588364708207,0.175070808,0.9049291920000001,0.33626,False,9.5,9.38808,9.654822335025381,0.020719999663256463,23,Union Berlin,Bayer Leverkusen,BL
Bayern München,Eintracht Frankfurt,7.5,0.70142,0.29857999999999996,1.3334075347958294,3.0299198280789557,0.7499582640000001,0.330041736,0.20142000000000004,False,9.5,9.35474,9.654822335025381,0.020719999663256463,23,Bayern München,Eintracht Frankfurt,BL
Bayern München,Eintracht Frankfurt,8.5,0.58146,0.41854,1.6085005211992067,2.181962740420219,0.621697032,0.4583029680000001,0.08145999999999998,False,9.5,9.35474,9.654822335025381,0.020719999663256463,23,Bayern München,Eintracht Frankfurt,BL
Bayern München,Eintracht Frankfurt,9.5,0.4568,0.5432,2.047457778144682,1.6903614777167084,0.48841056,0.59158944,0.043200000000000016,True,9.5,9.35474,9.654822335025381,0.020719999663256463,23,Bayern München,Eintracht Frankfurt,BL
Bayern München,Eintracht Frankfurt,10.5,0.34168,0.65832,2.73729429014426,1.3992359589581926,0.365324256,0.7146757440000001,0.15832000000000002,False,9.5,9.35474,9.654822335025381,0.020719999663256463,23,Bayern München,Eintracht Frankfurt,BL
Bayern München,Eintracht Frankfurt,11.5,0.24434,0.75566,3.8277756939366894,1.2213715515929962,0.26124832800000003,0.8187516720000001,0.25566,False,9.5,9.35474,9.654822335025381,0.020719999663256463,23,Bayern München,Eintracht Frankfurt,BL
Bayern München,Eintracht Frankfurt,12.5,0.16446,0.83554,5.686967731098691,1.1059997113252273,0.17584063200000002,0.9041593680000001,0.33554,False,9.5,9.35474,9.654822335025381,0.020719999663256463,23,Bayern München,Eintracht Frankfurt,BL
Köln,Hoffenheim,7.5,0.78532,0.21467999999999998,1.1909523672598314,4.160843981598817,0.839664144,0.240335856,0.28532,False,10.5,10.2083,9.654822335025381,0.020719999663256463,23,Köln,Hoffenheim,BL
Köln,Hoffenheim,8.5,0.6776,0.3224,1.3802814537433454,2.8128597647639126,0.72448992,0.35551008000000006,0.17759999999999998,False,10.5,10.2083,9.654822335025381,0.020719999663256463,23,Köln,Hoffenheim,BL
Köln,Hoffenheim,9.5,0.56062,0.43938,1.6682935197754107,2.080796945896133,0.5994149040000001,0.48058509600000004,0.06062000000000001,False,10.5,10.2083,9.654822335025381,0.020719999663256463,23,Köln,Hoffenheim,BL
Köln,Hoffenheim,10.5,0.44294,0.55706,2.1115246151995546,1.649053260713249,0.4735914480000001,0.6064085520000001,0.05706,True,10.5,10.2083,9.654822335025381,0.020719999663256463,23,Köln,Hoffenheim,BL
Köln,Hoffenheim,11.5,0.33232,0.66768,2.814391890516643,1.379912831899946,0.355316544,0.7246834560000001,0.16768,False,10.5,10.2083,9.654822335025381,0.020719999663256463,23,Köln,Hoffenheim,BL
Köln,Hoffenheim,12.5,0.2381,0.7619,3.928092032996601,1.2114993384971313,0.25457652000000003,0.82542348,0.2619,False,10.5,10.2083,9.654822335025381,0.020719999663256463,23,Köln,Hoffenheim,BL
RB Leipzig,Borussia Dortmund,7.5,0.75396,0.24604000000000004,1.2404885047701348,3.651421194472764,0.806134032,0.27386596800000007,0.25395999999999996,False,9.5,9.87496,9.654822335025381,0.020719999663256463,23,RB Leipzig,Borussia Dortmund,BL
RB Leipzig,Borussia Dortmund,8.5,0.64036,0.35963999999999996,1.4605514289719699,2.529550922146777,0.6846729120000001,0.39532708799999994,0.14036000000000004,False,9.5,9.87496,9.654822335025381,0.020719999663256463,23,RB Leipzig,Borussia Dortmund,BL
RB Leipzig,Borussia Dortmund,9.5,0.52204,0.47796000000000005,1.7915843863621388,1.9163151608093492,0.5581651679999999,0.5218348320000001,0.02203999999999995,True,9.5,9.87496,9.654822335025381,0.020719999663256463,23,RB Leipzig,Borussia Dortmund,BL
RB Leipzig,Borussia Dortmund,10.5,0.40482,0.59518,2.310356981019937,1.545197515614128,0.432833544,0.6471664560000001,0.09517999999999999,False,9.5,9.87496,9.654822335025381,0.020719999663256463,23,RB Leipzig,Borussia Dortmund,BL
RB Leipzig,Borussia Dortmund,11.5,0.29876,0.70124,3.130535255912742,1.3148106179393224,0.319434192,0.760565808,0.20123999999999997,False,9.5,9.87496,9.654822335025381,0.020719999663256463,23,RB Leipzig,Borussia Dortmund,BL
RB Leipzig,Borussia Dortmund,12.5,0.20572,0.79428,4.546367456039718,1.1627309711588583,0.219955824,0.860044176,0.29428,False,9.5,9.87496,9.654822335025381,0.020719999663256463,23,RB Leipzig,Borussia Dortmund,BL
Freiburg,Borussia M'gladbach,7.5,0.63942,0.36058,1.4626985597205135,2.5231363020232096,0.683667864,0.39633213600000006,0.13942,False,8.5,8.77558,9.654822335025381,0.020719999663256463,23,Freiburg,Borussia M'gladbach,BL
Freiburg,Borussia M'gladbach,8.5,0.5107,0.48929999999999996,1.8313661896543778,1.8728010038812677,0.5460404400000001,0.53395956,0.010700000000000043,True,8.5,8.77558,9.654822335025381,0.020719999663256463,23,Freiburg,Borussia M'gladbach,BL
Freiburg,Borussia M'gladbach,9.5,0.38682,0.6131800000000001,2.4178654491921066,1.5005730928733376,0.41358794400000004,0.6664120560000001,0.11318,False,8.5,8.77558,9.654822335025381,0.020719999663256463,23,Freiburg,Borussia M'gladbach,BL
Freiburg,Borussia M'gladbach,10.5,0.2741,0.7259,3.4121806386592146,1.2707573769880172,0.29306772000000003,0.78693228,0.2259,False,8.5,8.77558,9.654822335025381,0.020719999663256463,23,Freiburg,Borussia M'gladbach,BL
Freiburg,Borussia M'gladbach,11.5,0.18594,0.81406,5.030002759258314,1.134825236323497,0.198807048,0.8811929520000001,0.31406,False,8.5,8.77558,9.654822335025381,0.020719999663256463,23,Freiburg,Borussia M'gladbach,BL
Freiburg,Borussia M'gladbach,12.5,0.11808,0.88192,7.92072080840524,1.0484940404605292,0.126251136,0.9537488640000001,0.38192,False,8.5,8.77558,9.654822335025381,0.020719999663256463,23,Freiburg,Borussia M'gladbach,BL
St. Pauli,Werder Bremen,7.5,0.71436,0.28564,1.3092540358593578,3.162492454925501,0.763793712,0.316206288,0.21436,False,9.5,9.46982,9.654822335025381,0.020719999663256463,23,St. Pauli,Werder Bremen,BL
St. Pauli,Werder Bremen,8.5,0.59378,0.40622,1.5751266682213796,2.246532580302801,0.634869576,0.445130424,0.09377999999999997,False,9.5,9.46982,9.654822335025381,0.020719999663256463,23,St. Pauli,Werder Bremen,BL
St. Pauli,Werder Bremen,9.5,0.47044,0.52956,1.988093514702174,1.7330855769651239,0.502994448,0.5770055520000001,0.029559999999999975,True,9.5,9.46982,9.654822335025381,0.020719999663256463,23,St. Pauli,Werder Bremen,BL
St. Pauli,Werder Bremen,10.5,0.35468,0.64532,2.636964906553769,1.4269892155461272,0.379223856,0.7007761440000001,0.14532,False,9.5,9.46982,9.654822335025381,0.020719999663256463,23,St. Pauli,Werder Bremen,BL
St. Pauli,Werder Bremen,11.5,0.25202,0.74798,3.7111289304677832,1.2337450755188684,0.26945978400000004,0.810540216,0.24797999999999998,False,9.5,9.46982,9.654822335025381,0.020719999663256463,23,St. Pauli,Werder Bremen,BL
St. Pauli,Werder Bremen,12.5,0.17174,0.82826,5.4458991094473665,1.1156037814113082,0.18362440800000002,0.896375592,0.32826,False,9.5,9.46982,9.654822335025381,0.020719999663256463,23,St. Pauli,Werder Bremen,BL
Heidenheim,Stuttgart,7.5,0.72842,0.27158000000000004,1.2839827476682282,3.320347057549609,0.778826664,0.30117333600000007,0.22841999999999996,False,9.5,9.59436,9.654822335025381,0.020719999663256463,23,Heidenheim,Stuttgart,BL
Heidenheim,Stuttgart,8.5,0.60992,0.39008,1.53344489942368,2.337139168148974,0.652126464,0.427873536,0.10992000000000002,False,9.5,9.59436,9.654822335025381,0.020719999663256463,23,Heidenheim,Stuttgart,BL
Heidenheim,Stuttgart,9.5,0.48308,0.51692,1.936074176236836,1.774651664982451,0.516509136,0.563490864,0.01691999999999999,True,9.5,9.59436,9.654822335025381,0.020719999663256463,23,Heidenheim,Stuttgart,BL
Heidenheim,Stuttgart,10.5,0.36714,0.63286,2.547471572306179,1.4546429695784464,0.39254608800000007,0.6874539120000001,0.13285999999999998,False,9.5,9.59436,9.654822335025381,0.020719999663256463,23,Heidenheim,Stuttgart,BL
Heidenheim,Stuttgart,11.5,0.26594,0.7340599999999999,3.516878668333048,1.2568230535614047,0.284343048,0.795656952,0.23406,False,9.5,9.59436,9.654822335025381,0.020719999663256463,23,Heidenheim,Stuttgart,BL
Heidenheim,Stuttgart,12.5,0.18346,0.81654,5.097997999871856,1.1314206549493664,0.19615543200000002,0.8838445680000001,0.31654,False,9.5,9.59436,9.654822335025381,0.020719999663256463,23,Heidenheim,Stuttgart,BL
