team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.00609753417417177,0.01063874030070575,5.108910199864588,4.479685890982974,9.588596090847563
Sheffield united,0.0,1.0,0.0035525861694003635,0.006986897133510881,5.158450448345992,4.5231246564879575,9.68157510483395
Brighton & hove albion,34.78870704381673,1.0,-0.0016931991122393578,-0.051835830780107416,5.131461176761273,4.499459441325401,9.630920618086673
West ham united,34.82126999714335,1.0,-0.09254528975102745,0.15120163444819443,4.685807960783667,4.108693828741532,8.7945017895252
Tottenham,34.87365520480387,1.0,0.13731512441753127,0.08055603386681597,5.8967347878925285,5.170480317483518,11.067215105376047
Arsenal,34.87801307861123,1.0,0.21484096067830477,-0.46378587487689665,6.372071469690419,5.587273516740204,11.959344986430622
Sunderland,34.89886324140208,1.0,-0.2483654195102384,0.14156899043310545,4.009707227306868,3.515863107872816,7.525570335179684
Crystal palace,34.91491834283021,1.0,-0.15231066653478897,0.07140582813976251,4.413963245425248,3.8703300900401416,8.284293335465389
Manchester united,34.92332008985035,1.0,0.015391231896590871,-0.005173768187710578,5.219882433971489,4.576990547352295,9.796872981323784
Nottingham Forest,34.9311306509241,1.0,-0.020550397748254966,0.11072260739226182,5.0356028444018675,4.415407226233626,9.451010070635494
Chelsea,34.939380533339246,1.0,0.19103908738644762,-0.20539984067525016,6.222194978307755,5.455856134642795,11.67805111295055
Everton,34.939380533339246,1.0,-0.1431057320440732,0.13467397315670962,4.4547810623992845,3.9061206973606923,8.360901759759976
Burnley,34.96310501713514,1.0,-0.25813250729873716,0.23414427212828492,3.9707346986839167,3.4816905192427012,7.452425217926618
Newcastle,34.970915578208896,1.0,0.20723881125314117,0.0927805696186607,6.323813694052615,5.544959271980015,11.86877296603263
Liverpool,34.9913100966544,1.0,0.20432306516292564,-0.18563856128137599,6.305401914080756,5.528815126214836,11.834217040295592
Wolverhampton wanderers,35.016518133252625,1.0,-0.31357400925119855,0.16492820224382224,3.7565825140754487,3.2939137757917867,7.050496289867235
Aston villa,35.03257323468075,1.0,0.12155706456639614,-0.058133153346260645,5.804541985766737,5.089642178080708,10.894184163847445
Bournemouth,35.03257323468075,1.0,0.17118858080009028,-0.0350379046673132,6.099899089373231,5.348622468997287,11.448521558370519
Leeds United,35.048053178122274,1.0,-0.1893978004747776,-0.0165008625259389,4.253260422439231,3.7294197704986702,7.982680192937901
Brentford,35.11752139566789,1.0,-0.03619413681149339,0.13409780887592468,4.957440159832869,4.34687122509695,9.304311384929818
Fulham,35.11752139566789,1.0,0.012971529552179666,-0.016359881420591138,5.207267140990626,4.5659289808408134,9.77319612183144
Manchester city,35.11752139566789,1.0,0.18254865082799304,-0.2958398799763142,6.169589464495266,5.40972962844193,11.579319092937196
