timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1756580700,Aug 30 2025 - 7:05pm,complete,N/A,Toulouse,PSG,N/A,3,3.00,3.00,1.42,1.92,3,6,9,5,1,4,"37,89,90'1","14,78,51,9,7,31",5,7,1,0,0,0,0,1,0,0,14,13,6,8,8,5,7,11,24,76,0.87,2.31,1.55,1.84,1.50,0,50,0,0,0,0,0,50,100,10.00,1.00,8.50,5.10,1.35,1.17,1.53,2.35,4.05,1.85,1.84,N/A
1756645200,Aug 31 2025 - 1:00pm,complete,N/A,Angers SCO,Rennes,N/A,3,3.00,0.00,1.67,1.33,1,1,2,1,0,1,"51","21",1,7,2,0,2,0,1,1,2,0,10,15,7,7,3,8,9,11,37,63,0.84,0.50,1.35,1.80,2.50,0,50,50,50,0,0,100,50,50,5.00,8.00,3.65,3.55,2.02,1.32,2.05,3.80,7.00,1.75,1.89,N/A
1756653300,Aug 31 2025 - 3:15pm,complete,N/A,Paris,Metz,N/A,3,0.00,0.00,0.91,0.33,3,2,5,2,1,1,"45'3,52,67","54,22",14,6,1,0,1,1,0,1,1,1,24,14,9,2,15,12,4,8,51,49,0.00,1.14,2.58,1.23,1.50,0,50,50,0,0,50,50,0,50,3.00,2.00,1.75,3.70,4.30,1.27,1.93,3.00,5.75,1.75,1.95,N/A
1756653300,Aug 31 2025 - 3:15pm,complete,N/A,Le Havre,Nice,N/A,3,0.00,0.00,1.67,0.64,3,1,4,1,1,0,"61,90'5,13","52",0,5,1,0,4,0,0,1,2,2,12,7,8,3,4,4,13,16,41,59,2.04,0.00,1.61,0.99,1.50,50,50,50,0,0,50,50,0,0,7.00,3.00,3.35,3.55,2.08,1.28,1.93,3.25,6.25,1.72,2.00,Stade Océane
1756653300,Aug 31 2025 - 3:15pm,complete,N/A,Monaco,Strasbourg,N/A,3,3.00,3.00,1.83,1.00,3,2,5,1,1,0,"48,90'6,6","73,76",6,5,2,0,1,1,0,2,1,1,12,12,4,4,8,8,13,12,43,57,1.56,1.24,1.29,1.50,2.50,50,50,50,50,0,0,50,50,100,8.00,2.00,1.43,4.55,5.30,1.17,1.57,2.44,4.05,1.67,2.17,N/A
1756665900,Aug 31 2025 - 6:45pm,complete,N/A,Olympique Lyonnais,Olympique Marseille,N/A,3,3.00,0.00,2.45,1.33,1,0,1,0,0,0,"87","",9,4,2,0,2,1,1,1,2,1,18,5,6,2,12,3,16,11,58,42,1.59,2.29,1.96,0.59,2.00,0,50,50,0,0,50,50,0,100,16.00,3.00,2.75,3.50,2.42,1.22,1.70,2.60,5.00,1.60,2.25,N/A
1757702700,Sep 12 2025 - 6:45pm,complete,N/A,Olympique Marseille,Lorient,N/A,4,3.00,0.00,2.18,0.83,4,0,4,3,3,0,"33,13,20,90'3","",10,0,3,0,2,1,1,2,1,2,15,4,8,1,7,3,18,5,72,28,1.45,1.38,2.19,0.42,4.00,50,50,50,50,50,50,50,50,100,9.00,3.00,1.33,5.50,8.25,1.14,1.46,2.20,3.50,1.72,2.04,N/A
1757775600,Sep 13 2025 - 3:00pm,complete,N/A,Nice,Nantes,N/A,4,1.50,0.00,1.42,0.82,1,0,1,0,0,0,"56","",7,4,2,0,0,0,1,1,0,0,19,14,8,3,11,11,16,14,59,41,1.57,0.94,2.06,1.35,1.75,25,25,25,25,0,25,25,0,100,13.00,4.00,1.57,4.20,5.75,1.29,1.77,3.00,4.90,1.89,1.96,Allianz Riviera
1757790300,Sep 13 2025 - 7:05pm,complete,N/A,Auxerre,Monaco,N/A,4,3.00,0.00,0.92,1.09,1,2,3,1,0,1,"73","45'2,89",5,8,2,1,6,0,0,3,2,4,9,13,2,3,7,10,12,19,33,67,0.83,0.78,0.94,1.54,1.00,0,0,0,0,0,0,0,0,100,7.00,5.00,4.50,4.20,1.64,1.17,1.75,2.35,3.90,1.50,2.45,Stade de l'Abbé Deschamps
1757854800,Sep 14 2025 - 1:00pm,complete,N/A,Lille,Toulouse,N/A,4,3.00,3.00,1.82,1.27,2,1,3,0,0,0,"90,90'8","50",7,6,1,0,3,1,0,1,1,3,20,9,5,4,15,5,12,10,70,30,1.60,1.08,1.97,1.04,1.00,0,0,0,0,0,0,0,0,100,12.00,4.00,1.84,3.70,3.80,1.25,1.85,3.10,5.25,1.70,2.02,Stade Pierre-Mauroy
