home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,alpha_used,gameweek,home_team,away_team,league
Sassuolo,Hellas Verona,7.5,0.56098,0.43901999999999997,1.6672229189213352,2.0824648413712397,0.5997998160000001,0.480200184,0.060980000000000034,True,7.5,8.15708,8.84,0.02071999976497968,26,Sassuolo,Hellas Verona,SA
Sassuolo,Hellas Verona,8.5,0.4284,0.5716,2.183190273241108,1.6078340879863409,0.45804528000000005,0.62195472,0.0716,False,7.5,8.15708,8.84,0.02071999976497968,26,Sassuolo,Hellas Verona,SA
Sassuolo,Hellas Verona,9.5,0.30518,0.69482,3.0646789208221077,1.3267851286238044,0.326298456,0.753701544,0.19482,False,7.5,8.15708,8.84,0.02071999976497968,26,Sassuolo,Hellas Verona,SA
Sassuolo,Hellas Verona,10.5,0.20734,0.79266,4.510845534178117,1.1650774032221698,0.22168792800000003,0.858312072,0.29266000000000003,False,7.5,8.15708,8.84,0.02071999976497968,26,Sassuolo,Hellas Verona,SA
Sassuolo,Hellas Verona,11.5,0.1314,0.8686,7.117798425087448,1.064387888832604,0.14049288000000001,0.9395071200000001,0.36860000000000004,False,7.5,8.15708,8.84,0.02071999976497968,26,Sassuolo,Hellas Verona,SA
Sassuolo,Hellas Verona,12.5,0.07966,0.92034,11.740882664530389,1.0051993655728433,0.085172472,0.994827528,0.42034,False,7.5,8.15708,8.84,0.02071999976497968,26,Sassuolo,Hellas Verona,SA
Juventus,Como,7.5,0.56282,0.43718,1.6617723482756315,2.0910315706121203,0.601767144,0.47823285600000004,0.06281999999999999,True,7.5,8.17462,8.84,0.02071999976497968,26,Juventus,Como,SA
Juventus,Como,8.5,0.43188,0.56812,2.1655985761241334,1.6175107730746516,0.461766096,0.618233904,0.06812000000000001,False,7.5,8.17462,8.84,0.02071999976497968,26,Juventus,Como,SA
Juventus,Como,9.5,0.3105,0.6895,3.012169768297877,1.3368744463668698,0.3319866,0.7480134,0.1895,False,7.5,8.17462,8.84,0.02071999976497968,26,Juventus,Como,SA
Juventus,Como,10.5,0.21032,0.7896799999999999,4.446931880260987,1.1694185048709367,0.22487414400000003,0.855125856,0.28968,False,7.5,8.17462,8.84,0.02071999976497968,26,Juventus,Como,SA
Juventus,Como,11.5,0.13366,0.86634,6.997446603744507,1.0671325306294142,0.142909272,0.937090728,0.36634,False,7.5,8.17462,8.84,0.02071999976497968,26,Juventus,Como,SA
Juventus,Como,12.5,0.08108,0.91892,11.535257931135801,1.0067358034828515,0.086690736,0.9933092640000001,0.41892,False,7.5,8.17462,8.84,0.02071999976497968,26,Juventus,Como,SA
Lecce,Inter Milan,7.5,0.7577,0.24229999999999996,1.234365465298259,3.7055268229005707,0.8101328400000001,0.26986716,0.25770000000000004,False,9.5,9.90474,8.84,0.02071999976497968,26,Lecce,Inter Milan,SA
Lecce,Inter Milan,8.5,0.64598,0.35402,1.4478446903255378,2.5685930971053743,0.690681816,0.389318184,0.14598,False,9.5,9.90474,8.84,0.02071999976497968,26,Lecce,Inter Milan,SA
Lecce,Inter Milan,9.5,0.52398,0.47602,1.7849511680913217,1.923962745124205,0.560239416,0.519760584,0.02398,True,9.5,9.90474,8.84,0.02071999976497968,26,Lecce,Inter Milan,SA
Lecce,Inter Milan,10.5,0.40428,0.59572,2.3134429431495267,1.543820200128994,0.43225617600000005,0.6477438240000001,0.09572000000000003,False,9.5,9.90474,8.84,0.02071999976497968,26,Lecce,Inter Milan,SA
Lecce,Inter Milan,11.5,0.29736,0.7026399999999999,3.1452741224660032,1.3122280040037861,0.317937312,0.762062688,0.20264,False,9.5,9.90474,8.84,0.02071999976497968,26,Lecce,Inter Milan,SA
Lecce,Inter Milan,12.5,0.20968,0.79032,4.460505117591047,1.1684834621450806,0.22418985600000002,0.8558101440000001,0.29032,False,9.5,9.90474,8.84,0.02071999976497968,26,Lecce,Inter Milan,SA
Cagliari,Lazio,7.5,0.69348,0.30652,1.3486743857883297,2.953937620115965,0.741468816,0.33853118400000004,0.19347999999999999,False,9.5,9.26928,8.84,0.02071999976497968,26,Cagliari,Lazio,SA
Cagliari,Lazio,8.5,0.5709,0.42910000000000004,1.6382531319959552,2.129500368957234,0.61040628,0.46959372000000005,0.07089999999999996,False,9.5,9.26928,8.84,0.02071999976497968,26,Cagliari,Lazio,SA
Cagliari,Lazio,9.5,0.4433,0.5567,2.1098098647789096,1.6501006462388168,0.4739763600000001,0.60602364,0.05669999999999997,True,9.5,9.26928,8.84,0.02071999976497968,26,Cagliari,Lazio,SA
Cagliari,Lazio,10.5,0.32966,0.6703399999999999,2.837100992102441,1.374518436091397,0.35247247200000004,0.727527528,0.17034,False,9.5,9.26928,8.84,0.02071999976497968,26,Cagliari,Lazio,SA
Cagliari,Lazio,11.5,0.2336,0.7664,4.00376161411169,1.204478424226166,0.24976512,0.83023488,0.26639999999999997,False,9.5,9.26928,8.84,0.02071999976497968,26,Cagliari,Lazio,SA
Cagliari,Lazio,12.5,0.15578,0.84422,6.003843324280978,1.0947626266921713,0.16655997600000003,0.913440024,0.34421999999999997,False,9.5,9.26928,8.84,0.02071999976497968,26,Cagliari,Lazio,SA
Genoa,Torino,7.5,0.6512,0.3488,1.4362388099761836,2.60595174361104,0.69626304,0.38373696,0.1512,False,8.5,8.87524,8.84,0.02071999976497968,26,Genoa,Torino,SA
Genoa,Torino,8.5,0.52278,0.47722,1.7890483818365102,1.9192250973596021,0.558956376,0.521043624,0.022780000000000022,True,8.5,8.87524,8.84,0.02071999976497968,26,Genoa,Torino,SA
Genoa,Torino,9.5,0.39444,0.60556,2.371155848941514,1.5191455975148431,0.421735248,0.658264752,0.10555999999999999,False,8.5,8.87524,8.84,0.02071999976497968,26,Genoa,Torino,SA
Genoa,Torino,10.5,0.28424,0.71576,3.2904542395739194,1.288509370308151,0.303909408,0.776090592,0.21576,False,8.5,8.87524,8.84,0.02071999976497968,26,Genoa,Torino,SA
Genoa,Torino,11.5,0.19448,0.80552,4.809125427069575,1.1467074799123451,0.20793801599999998,0.8720619840000001,0.30552,False,8.5,8.87524,8.84,0.02071999976497968,26,Genoa,Torino,SA
Genoa,Torino,12.5,0.12636,0.87364,7.401699216971279,1.0583176545689443,0.135104112,0.944895888,0.37363999999999997,False,8.5,8.87524,8.84,0.02071999976497968,26,Genoa,Torino,SA
Atalanta,Napoli,7.5,0.6148,0.3852,1.5212731181790675,2.3659912045696565,0.6573441600000001,0.42265584,0.11480000000000001,False,8.5,8.56606,8.84,0.02071999976497968,26,Atalanta,Napoli,SA
Atalanta,Napoli,8.5,0.48168,0.51832,1.941701364093362,1.7699498982406245,0.5150122560000001,0.564987744,0.018320000000000003,True,8.5,8.56606,8.84,0.02071999976497968,26,Atalanta,Napoli,SA
Atalanta,Napoli,9.5,0.35864,0.6413599999999999,2.6078482964992493,1.4356633759424442,0.383457888,0.6965421119999999,0.14135999999999999,False,8.5,8.56606,8.84,0.02071999976497968,26,Atalanta,Napoli,SA
Atalanta,Napoli,10.5,0.2519,0.7481,3.7128968362703088,1.2335498114568455,0.26933148,0.81066852,0.2481,False,8.5,8.56606,8.84,0.02071999976497968,26,Atalanta,Napoli,SA
Atalanta,Napoli,11.5,0.1676,0.8324,5.58042191561152,1.110121770589162,0.17919792,0.9008020800000002,0.33240000000000003,False,8.5,8.56606,8.84,0.02071999976497968,26,Atalanta,Napoli,SA
Atalanta,Napoli,12.5,0.10602,0.89398,8.821719610040471,1.0345076410265437,0.11335658400000001,0.9666434160000001,0.39398,False,8.5,8.56606,8.84,0.02071999976497968,26,Atalanta,Napoli,SA
AC Milan,Parma,7.5,0.75628,0.24372000000000005,1.236683124049943,3.68479627704692,0.808614576,0.27138542400000004,0.25627999999999995,False,9.5,9.8855,8.84,0.02071999976497968,26,AC Milan,Parma,SA
AC Milan,Parma,8.5,0.64258,0.35741999999999996,1.4555054826737381,2.5448306011115864,0.6870465360000001,0.392953464,0.14258000000000004,False,9.5,9.8855,8.84,0.02071999976497968,26,AC Milan,Parma,SA
AC Milan,Parma,9.5,0.51876,0.48124,1.8029121618021644,1.903522591904583,0.554658192,0.5253418080000001,0.01876,True,9.5,9.8855,8.84,0.02071999976497968,26,AC Milan,Parma,SA
AC Milan,Parma,10.5,0.4017,0.5983,2.328301501260868,1.5372734389464782,0.42949764000000007,0.6505023600000001,0.0983,False,9.5,9.8855,8.84,0.02071999976497968,26,AC Milan,Parma,SA
AC Milan,Parma,11.5,0.296,0.704,3.159725381947604,1.3097288756449106,0.3164832,0.7635168,0.20400000000000001,False,9.5,9.8855,8.84,0.02071999976497968,26,AC Milan,Parma,SA
AC Milan,Parma,12.5,0.20674,0.79326,4.523936892021335,1.1642072509081491,0.221046408,0.8589535920000001,0.29325999999999997,False,9.5,9.8855,8.84,0.02071999976497968,26,AC Milan,Parma,SA
Roma,Cremonese,7.5,0.73708,0.26292000000000004,1.268897152353192,3.425665712358414,0.7880859360000001,0.2919140640000001,0.23707999999999996,False,9.5,9.69876,8.84,0.02071999976497968,26,Roma,Cremonese,SA
Roma,Cremonese,8.5,0.6217,0.37829999999999997,1.504389115419802,2.4080233797879576,0.66472164,0.41527835999999996,0.12170000000000003,False,9.5,9.69876,8.84,0.02071999976497968,26,Roma,Cremonese,SA
Roma,Cremonese,9.5,0.49922,0.50078,1.8734800549987796,1.8307173188362782,0.5337660240000001,0.546233976,0.0007800000000000029,True,9.5,9.69876,8.84,0.02071999976497968,26,Roma,Cremonese,SA
Roma,Cremonese,10.5,0.38144,0.61856,2.451968102601958,1.4877313815059325,0.407835648,0.672164352,0.11856,False,9.5,9.69876,8.84,0.02071999976497968,26,Roma,Cremonese,SA
Roma,Cremonese,11.5,0.27802,0.7219800000000001,3.364069898052265,1.2775617727434891,0.297258984,0.7827410160000001,0.22198,False,9.5,9.69876,8.84,0.02071999976497968,26,Roma,Cremonese,SA
Roma,Cremonese,12.5,0.19154,0.80846,4.882942012407282,1.1425888864912803,0.204794568,0.875205432,0.30846,False,9.5,9.69876,8.84,0.02071999976497968,26,Roma,Cremonese,SA
