home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
West ham united,Chelsea,corners_total,7.5,0.7324066666666667,0.26759333333333335,1.2873969264446836,3.2977311857431464,9.640227267734897,3.408541456819795,6.231685810915102,10.0,0.029999999999999995,0.68,0.020399999999999998,0.23240666666666665,False,9.5,2,West ham united,Chelsea
West ham united,Chelsea,corners_total,8.5,0.61557,0.38443000000000005,1.5317479597353065,2.341092051381741,9.640227267734897,3.408541456819795,6.231685810915102,10.0,0.029999999999999995,0.68,0.020399999999999998,0.11556999999999995,False,9.5,2,West ham united,Chelsea
West ham united,Chelsea,corners_total,9.5,0.49300333333333335,0.5069966666666667,1.9125592624274264,1.7948797597197623,9.640227267734897,3.408541456819795,6.231685810915102,10.0,0.029999999999999995,0.68,0.020399999999999998,0.006996666666666651,True,9.5,2,West ham united,Chelsea
West ham united,Chelsea,corners_total,10.5,0.3743033333333333,0.6256966666666667,2.519074792033901,1.464066986400859,9.640227267734897,3.408541456819795,6.231685810915102,10.0,0.029999999999999995,0.68,0.020399999999999998,0.12569666666666668,False,9.5,2,West ham united,Chelsea
West ham united,Chelsea,corners_total,11.5,0.2709683333333333,0.7290316666666667,3.479735362339742,1.2616357122855926,9.640227267734897,3.408541456819795,6.231685810915102,10.0,0.029999999999999995,0.68,0.020399999999999998,0.2290316666666667,False,9.5,2,West ham united,Chelsea
West ham united,Chelsea,corners_total,12.5,0.18672,0.81328,5.0497969771543625,1.1338225380293512,9.640227267734897,3.408541456819795,6.231685810915102,10.0,0.029999999999999995,0.68,0.020399999999999998,0.31328,False,9.5,2,West ham united,Chelsea
Manchester city,Tottenham,corners_total,7.5,0.8125733333333334,0.18742666666666663,1.1603852266555583,4.582589652354191,10.5690961772244,6.638115238566333,3.930980938658068,10.0,0.029999999999999995,0.68,0.020399999999999998,0.31257333333333337,False,10.5,2,Manchester city,Tottenham
Manchester city,Tottenham,corners_total,8.5,0.7148666666666667,0.28513333333333335,1.3189845540999663,3.1071242481318597,10.5690961772244,6.638115238566333,3.930980938658068,10.0,0.029999999999999995,0.68,0.020399999999999998,0.21486666666666665,False,10.5,2,Manchester city,Tottenham
Manchester city,Tottenham,corners_total,9.5,0.6029133333333333,0.3970866666666667,1.5639032004173004,2.2697650477587437,10.5690961772244,6.638115238566333,3.930980938658068,10.0,0.029999999999999995,0.68,0.020399999999999998,0.1029133333333333,False,10.5,2,Manchester city,Tottenham
Manchester city,Tottenham,corners_total,10.5,0.48537166666666665,0.5146283333333334,1.9426310935075783,1.7691780777184263,10.5690961772244,6.638115238566333,3.930980938658068,10.0,0.029999999999999995,0.68,0.020399999999999998,0.014628333333333354,True,10.5,2,Manchester city,Tottenham
Manchester city,Tottenham,corners_total,11.5,0.3727,0.6273,2.529911702640898,1.4604311769996905,10.5690961772244,6.638115238566333,3.930980938658068,10.0,0.029999999999999995,0.68,0.020399999999999998,0.12730000000000002,False,10.5,2,Manchester city,Tottenham
Manchester city,Tottenham,corners_total,12.5,0.272765,0.7272350000000001,3.456814809723618,1.2646760092623839,10.5690961772244,6.638115238566333,3.930980938658068,10.0,0.029999999999999995,0.68,0.020399999999999998,0.22723500000000002,False,10.5,2,Manchester city,Tottenham
Brentford,Aston villa,corners_total,7.5,0.811175,0.18882500000000002,1.1623855414358957,4.551656342736299,10.557900839815753,4.4412316277909945,6.1166692120247586,10.0,0.029999999999999995,0.68,0.020399999999999998,0.311175,False,10.5,2,Brentford,Aston villa
Brentford,Aston villa,corners_total,8.5,0.7121466666666667,0.2878533333333333,1.3240223337527792,3.0795218977706935,10.557900839815753,4.4412316277909945,6.1166692120247586,10.0,0.029999999999999995,0.68,0.020399999999999998,0.2121466666666667,False,10.5,2,Brentford,Aston villa
Brentford,Aston villa,corners_total,9.5,0.598485,0.40151499999999996,1.5754748933962632,2.245824599063198,10.557900839815753,4.4412316277909945,6.1166692120247586,10.0,0.029999999999999995,0.68,0.020399999999999998,0.09848500000000004,False,10.5,2,Brentford,Aston villa
Brentford,Aston villa,corners_total,10.5,0.4811533333333333,0.5188466666666667,1.9596623908683217,1.7552850995423441,10.557900839815753,4.4412316277909945,6.1166692120247586,10.0,0.029999999999999995,0.68,0.020399999999999998,0.018846666666666678,True,10.5,2,Brentford,Aston villa
Brentford,Aston villa,corners_total,11.5,0.36894666666666665,0.6310533333333334,2.5556487610881318,1.4519901141450546,10.557900839815753,4.4412316277909945,6.1166692120247586,10.0,0.029999999999999995,0.68,0.020399999999999998,0.13105333333333335,False,10.5,2,Brentford,Aston villa
Brentford,Aston villa,corners_total,12.5,0.2705,0.7295,3.4857600427884012,1.260845604765351,10.557900839815753,4.4412316277909945,6.1166692120247586,10.0,0.029999999999999995,0.68,0.020399999999999998,0.22949999999999998,False,10.5,2,Brentford,Aston villa
Burnley,Sunderland,corners_total,7.5,0.7470816666666666,0.25291833333333336,1.262108459683251,3.4761441383945635,9.79201643138782,4.9735455490633695,4.81847088232445,10.0,0.029999999999999995,0.68,0.020399999999999998,0.24708166666666664,False,9.5,2,Burnley,Sunderland
