team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.010918199206220704,0.014032287969581832,5.0167793177864946,4.533015405628897,9.549794723415392
Sheffield united,0.0,1.0,0.010863438996110536,0.0057602359979087485,5.1272517575088346,4.632835078657634,9.760086836166469
Brighton & hove albion,29.105144478275882,1.0,-0.06316501638458484,-0.08079527225929375,4.7613980850736,4.302260375585674,9.063658460659274
West ham united,29.147181271126165,1.0,-0.1754539056031361,0.16837554433320412,4.255671020557882,3.845300156832277,8.100971177390159
Tottenham,29.214807389087728,1.0,0.21147795566993577,0.09506313034454342,6.266288994543662,5.662035889775232,11.928324884318894
Arsenal,29.220433139205376,1.0,0.28754390077150277,-0.48272204768968696,6.761537179520524,6.1095276987433,12.871064878263823
Sunderland,29.247349431635673,1.0,-0.2349349383019801,0.2268766969367977,4.009920511492746,3.6232471676597497,7.633167679152496
Crystal palace,29.268075591396254,1.0,-0.14367357990695231,0.15568139890612653,4.393089670624728,3.969467639257752,8.36255730988248
Manchester united,29.278921735955787,1.0,0.0717596605518283,-0.049446207487078876,5.449184788555784,4.923724371743086,10.372909160298871
Nottingham Forest,29.28900469540386,1.0,-0.14437496483925916,0.22509348931021067,4.390009504040966,3.9666844906096554,8.356693994650621
Chelsea,29.29965479199202,1.0,0.22002027111944342,-0.23402310342587698,6.320046893400208,5.710609958566139,12.030656851966347
Everton,29.29965479199202,1.0,-0.17545556713775937,0.13826846962978293,4.25566394961901,3.8452937677382373,8.100957717357247
Burnley,29.330281658075215,1.0,-0.31891866743328,0.2702871695707447,3.686906241402709,3.331380898524722,7.0182871399274305
Newcastle,29.34036461752329,1.0,0.16793599994560254,0.015536737820537298,5.999297366571247,5.420790045358281,11.420087411929527
Liverpool,29.366692700807853,1.0,0.2764565655573932,-0.2477518503444719,6.686983813060504,6.042163452222311,12.729147265282815
Wolverhampton wanderers,29.39923474335579,1.0,-0.20693045314666095,0.06608736495931941,4.123803444749571,3.726148463130559,7.84995190788013
Aston villa,29.419960903116376,1.0,0.14703566352654873,-0.05394962259574253,5.875211270854484,5.3086694700094315,11.183880740863916
Bournemouth,29.41996090311638,1.0,0.19752072768415455,-0.094696734046933,6.179436490453948,5.583558501371822,11.76299499182577
Leeds United,29.43994456888706,1.0,-0.2951403725750983,0.08682228200143934,3.7756251977205526,3.411544758699769,7.1871699564203215
Brentford,29.529623813928225,1.0,-0.028427107435091848,0.19613477181027147,4.929705497320759,4.454338042205964,9.384043539526722
Fulham,29.529623813928225,1.0,0.024186823134402822,-0.07636477050439092,5.196021205852737,4.694973145539366,9.890994351392102
Manchester city,29.529623813928225,1.0,0.18259176501310115,-0.34426997123699327,6.087869117365855,5.500820894917881,11.588690012283736
