team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.00486271131828105,0.00643842012706626,5.081739900946715,4.556013931941098,9.637753832887814
Sheffield united,0.0,1.0,0.0022258795862334048,0.0037667539204913475,5.1178902523399055,4.588424387376107,9.706314639716012
Brighton & hove albion,36.49155621438102,1.0,0.008693328076541754,-0.050122902014077424,5.151097210323102,4.618195955019827,9.76929316534293
West ham united,36.52128071566479,1.0,-0.0907763272134611,0.17555000825702385,4.663378042008502,4.180933251885006,8.844311293893508
Tottenham,36.56909960226073,1.0,0.11890736284058624,0.03978990757142319,5.751287698464663,5.156294377822232,10.907582076286895
Arsenal,36.57307760831818,1.0,0.25001431087903225,-0.459132845557097,6.556983896373873,5.8786381368765825,12.435622033250455
Sunderland,36.59211030122004,1.0,-0.29043375986296166,0.10089985392536213,3.819359179895934,3.4242314588850227,7.243590638780956
Crystal palace,36.60676590933471,1.0,-0.13722056420424203,0.057744148627968395,4.451743647142282,3.991193267099717,8.442936914241999
Manchester united,36.614435291702485,1.0,-0.021461535587515217,0.0157170420899412,4.998085198908044,4.48101363767386,9.479098836581905
Nottingham Forest,36.62156502070265,1.0,-0.023515421175562608,0.12552813191115333,4.9878302386127515,4.47181959333323,9.459649831945981
Chelsea,36.629095776220424,1.0,0.1874163642094165,-0.1706420902101786,6.159113030757224,5.521928576333114,11.681041607090338
Everton,36.629095776220424,1.0,-0.18446150176676748,0.13372217278736012,4.2463292875516885,3.807029830489914,8.053359118041602
Burnley,36.65075224091434,1.0,-0.3245673793526748,0.18829038479198756,3.69119050131883,3.3093223339361093,7.0005128352549395
Newcastle,36.657881969914506,1.0,0.24975284408573856,0.09403381166671225,6.555269686934999,5.8771012691426945,12.432370956077694
Liverpool,36.67649873614066,1.0,0.223623155518394,-0.19761205671787202,6.386201006862499,5.725523408630452,12.11172441549295
Wolverhampton wanderers,36.69950943509997,1.0,-0.2513972591573159,0.14473426591324975,3.9714018980402264,3.5605447601593636,7.53194665819959
Aston villa,36.714165043214635,1.0,0.12358783825923966,-0.08869088098404575,5.778269553861126,5.1804848542126125,10.958754408073737
Bournemouth,36.71416504321464,1.0,0.163515942713044,0.036700398462010925,6.013652837448557,5.391516811824334,11.405169649272892
Leeds United,36.72829562879405,1.0,-0.15814917964043698,0.008107915205249321,4.3595429976512925,3.90853113723811,8.268074134889403
Brentford,36.79170843109434,1.0,-0.017141958373933168,0.1323544067076166,5.019721510060915,4.500411587385912,9.520133097446827
Fulham,36.79170843109435,1.0,0.0030874374618375658,0.031631999724453824,5.1223015109977394,4.592379283985188,9.714680794982927
Manchester city,36.79170843109435,1.0,0.1731631340230881,-0.32880884620579925,6.0719484391325915,5.443781504354912,11.515729943487504
