home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,alpha_used,gameweek,home_team,away_team,league
Alaves,Rayo Vallecano,12.5,0.18678,0.81322,5.00738148118905,1.1359830510601752,0.199705176,0.8802948240000001,0.31322,False,9.5,9.72491,9.652719665271967,0.007120000000000004,38,Alaves,Rayo Vallecano,LL
Getafe CF,CA Osasuna,7.5,0.703575,0.29642500000000005,1.3293234027026128,3.0512213718773373,0.7522623900000001,0.32773761000000007,0.20357499999999995,False,9.5,9.282385,9.652719665271967,0.007120000000000004,38,Getafe CF,CA Osasuna,LL
Getafe CF,CA Osasuna,8.5,0.57876,0.42123999999999995,1.6160044112524892,2.1683046386836025,0.6188101920000001,0.461189808,0.07876000000000005,False,9.5,9.282385,9.652719665271967,0.007120000000000004,38,Getafe CF,CA Osasuna,LL
Getafe CF,CA Osasuna,9.5,0.44976,0.5502400000000001,2.0795062101042574,1.669124151537458,0.480883392,0.5991166080000001,0.05024000000000001,True,9.5,9.282385,9.652719665271967,0.007120000000000004,38,Getafe CF,CA Osasuna,LL
Getafe CF,CA Osasuna,10.5,0.32912,0.6708799999999999,2.841755934177476,1.373428479184406,0.351895104,0.728104896,0.17087999999999998,False,9.5,9.282385,9.652719665271967,0.007120000000000004,38,Getafe CF,CA Osasuna,LL
Getafe CF,CA Osasuna,11.5,0.227625,0.772375,4.108857608155918,1.195281006680007,0.24337665,0.8366233500000001,0.27237500000000003,False,9.5,9.282385,9.652719665271967,0.007120000000000004,38,Getafe CF,CA Osasuna,LL
Getafe CF,CA Osasuna,12.5,0.148365,0.851635,6.303903973689825,1.0853424971144703,0.158631858,0.9213681420000001,0.35163500000000003,False,9.5,9.282385,9.652719665271967,0.007120000000000004,38,Getafe CF,CA Osasuna,LL
RCD Mallorca,Real Oviedo,7.5,0.838435,0.16156499999999996,1.115505332025131,5.44824635060932,0.8964547020000001,0.18354529799999997,0.33843500000000004,False,10.5,10.80663,9.652719665271967,0.007120000000000004,38,RCD Mallorca,Real Oviedo,LL
RCD Mallorca,Real Oviedo,8.5,0.744735,0.25526499999999996,1.2558543818358083,3.524485719555727,0.7962706620000001,0.283729338,0.24473500000000004,False,10.5,10.80663,9.652719665271967,0.007120000000000004,38,RCD Mallorca,Real Oviedo,LL
RCD Mallorca,Real Oviedo,9.5,0.633425,0.366575,1.4765421526723619,2.482979239388473,0.67725801,0.40274199,0.13342500000000002,False,10.5,10.80663,9.652719665271967,0.007120000000000004,38,RCD Mallorca,Real Oviedo,LL
RCD Mallorca,Real Oviedo,10.5,0.51389,0.48611000000000004,1.8199978848712584,1.8848407109429164,0.5494511879999999,0.5305488120000001,0.013889999999999958,True,10.5,10.80663,9.652719665271967,0.007120000000000004,38,RCD Mallorca,Real Oviedo,LL
RCD Mallorca,Real Oviedo,11.5,0.39766,0.60234,2.35195572362443,1.5271327321830308,0.425178072,0.654821928,0.10233999999999999,False,10.5,10.80663,9.652719665271967,0.007120000000000004,38,RCD Mallorca,Real Oviedo,LL
RCD Mallorca,Real Oviedo,12.5,0.292655,0.707345,3.1958405393944775,1.303622432752552,0.312906726,0.767093274,0.207345,False,10.5,10.80663,9.652719665271967,0.007120000000000004,38,RCD Mallorca,Real Oviedo,LL
Valencia CF,FC Barcelona,7.5,0.702785,0.297215,1.3308176939696932,3.043377768535648,0.751417722,0.328582278,0.202785,False,9.5,9.267635,9.652719665271967,0.007120000000000004,38,Valencia CF,FC Barcelona,LL
Valencia CF,FC Barcelona,8.5,0.577215,0.42278499999999997,1.6203298823774341,2.160565810011397,0.6171582780000001,0.462841722,0.07721500000000003,False,9.5,9.267635,9.652719665271967,0.007120000000000004,38,Valencia CF,FC Barcelona,LL
Valencia CF,FC Barcelona,9.5,0.44733,0.55267,2.0908025686998206,1.6619170075740402,0.47828523600000006,0.6017147640000001,0.052669999999999995,True,9.5,9.267635,9.652719665271967,0.007120000000000004,38,Valencia CF,FC Barcelona,LL
Valencia CF,FC Barcelona,10.5,0.32805,0.67195,2.8510248835741216,1.3712738478577697,0.35075106000000006,0.7292489400000001,0.17195,False,9.5,9.267635,9.652719665271967,0.007120000000000004,38,Valencia CF,FC Barcelona,LL
Valencia CF,FC Barcelona,11.5,0.22605,0.77395,4.137486012194164,1.1928799287383072,0.24169266,0.8383073400000001,0.27395,False,9.5,9.267635,9.652719665271967,0.007120000000000004,38,Valencia CF,FC Barcelona,LL
Valencia CF,FC Barcelona,12.5,0.14773,0.85227,6.331000562218174,1.0845433138423113,0.157952916,0.922047084,0.35226999999999997,False,9.5,9.267635,9.652719665271967,0.007120000000000004,38,Valencia CF,FC Barcelona,LL
Real Betis,Levante UD,7.5,0.801005,0.19899500000000003,1.167631554180674,4.472962982912377,0.856434546,0.22356545400000005,0.30100499999999997,False,10.5,10.306145,9.652719665271967,0.007120000000000004,38,Real Betis,Levante UD,LL
Real Betis,Levante UD,8.5,0.696095,0.303905,1.343607859640553,2.9785376170208604,0.7442647740000001,0.335735226,0.19609500000000002,False,10.5,10.306145,9.652719665271967,0.007120000000000004,38,Real Betis,Levante UD,LL
Real Betis,Levante UD,9.5,0.57729,0.42271000000000003,1.6201193733764498,2.1609402053755837,0.617238468,0.4627615320000001,0.07728999999999997,False,10.5,10.306145,9.652719665271967,0.007120000000000004,38,Real Betis,Levante UD,LL
Real Betis,Levante UD,10.5,0.454615,0.545385,2.057298402068763,1.6837124536879313,0.48607435800000004,0.5939256420000001,0.04538500000000001,True,10.5,10.306145,9.652719665271967,0.007120000000000004,38,Real Betis,Levante UD,LL
Real Betis,Levante UD,11.5,0.33901,0.66099,2.7588528747131082,1.3936689643863895,0.362469492,0.717530508,0.16099000000000002,False,10.5,10.306145,9.652719665271967,0.007120000000000004,38,Real Betis,Levante UD,LL
Real Betis,Levante UD,12.5,0.241085,0.758915,3.8794562625484406,1.2162018745664893,0.257768082,0.8222319180000001,0.258915,False,10.5,10.306145,9.652719665271967,0.007120000000000004,38,Real Betis,Levante UD,LL
Villarreal,Atletico Madrid,7.5,0.661035,0.33896499999999996,1.4148701854765493,2.6793749204795017,0.7067786220000001,0.373221378,0.16103500000000004,False,8.5,8.89525,9.652719665271967,0.007120000000000004,38,Villarreal,Atletico Madrid,LL
Villarreal,Atletico Madrid,8.5,0.52869,0.47131,1.7690493730853443,1.9427862957688689,0.5652753480000001,0.514724652,0.028689999999999993,True,8.5,8.89525,9.652719665271967,0.007120000000000004,38,Villarreal,Atletico Madrid,LL
Villarreal,Atletico Madrid,9.5,0.39855,0.60145,2.3467035831300733,1.5293551929576739,0.42612966,0.6538703400000001,0.10144999999999998,False,8.5,8.89525,9.652719665271967,0.007120000000000004,38,Villarreal,Atletico Madrid,LL
Villarreal,Atletico Madrid,10.5,0.282405,0.717595,3.3118348225296677,1.2852601911705777,0.301947426,0.7780525739999999,0.21759499999999998,False,8.5,8.89525,9.652719665271967,0.007120000000000004,38,Villarreal,Atletico Madrid,LL
Villarreal,Atletico Madrid,11.5,0.18932,0.8106800000000001,4.940200259119432,1.1394984795535046,0.202420944,0.8775790560000002,0.31068,False,8.5,8.89525,9.652719665271967,0.007120000000000004,38,Villarreal,Atletico Madrid,LL
Villarreal,Atletico Madrid,12.5,0.11985,0.88015,7.803743955415027,1.0505786597763835,0.12814361999999999,0.9518563800000001,0.38015,False,8.5,8.89525,9.652719665271967,0.007120000000000004,38,Villarreal,Atletico Madrid,LL
