timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1724517000,Aug 24 2024 - 4:30pm,complete,N/A,Parma,AC Milan,Juan Luca Sacchi,2,1.00,0.00,1.11,1.53,2,1,3,1,1,0,"2,77","66",3,9,0,0,3,0,0,0,1,2,8,14,5,5,3,9,9,13,39,61,1.32,0.00,1.05,1.68,1.00,50,50,0,0,0,0,50,0,50,4.00,3.00,4.04,3.71,1.77,1.22,1.80,2.80,5.00,1.68,2.15,Stadio Ennio Tardini (Parma)
1724517000,Aug 24 2024 - 4:30pm,complete,N/A,Udinese,Lazio,Daniele Doveri,2,0.00,0.00,1.26,1.84,2,1,3,1,1,0,"5,49","90'5",4,13,3,1,1,0,1,3,0,1,7,16,3,5,4,11,15,10,35,65,0.00,0.00,0.82,1.77,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.12,3.00,2.37,1.45,2.31,4.50,9.00,1.95,1.77,Bluenergy Stadium (Udine)
1724525100,Aug 24 2024 - 6:45pm,complete,N/A,Inter Milan,Lecce,N/A,2,0.00,0.00,2.26,0.84,2,0,2,1,1,0,"5,70","",10,6,0,0,2,0,0,0,1,1,8,8,3,4,5,4,9,12,61,39,0.00,0.00,1.17,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.22,5.81,10.11,1.18,1.62,2.55,4.33,2.30,1.55,Stadio Giuseppe Meazza (Milano)
1724525100,Aug 24 2024 - 6:45pm,complete,N/A,Monza,Genoa,Maurizio Mariani,2,0.00,0.00,0.42,1.11,0,1,1,1,0,1,"","45'7",8,3,2,0,3,0,1,1,0,3,8,8,2,1,6,7,6,17,70,30,0.00,0.00,1.05,0.79,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.59,3.05,2.77,1.40,2.26,4.00,8.50,1.88,1.90,U-Power Stadium (Monza)
1724603400,Aug 25 2024 - 4:30pm,complete,N/A,Fiorentina,Venezia,Simone Sozza,2,0.00,0.00,2.11,0.47,0,0,0,0,0,0,"","",7,3,1,0,2,0,0,1,1,1,12,6,8,4,4,2,13,21,55,45,0.00,0.81,1.61,0.86,2.00,50,50,50,50,0,50,50,0,50,3.00,2.00,1.44,4.60,6.75,1.27,1.83,3.03,5.70,2.05,1.70,Stadio Artemio Franchi (Firenze)
1724603400,Aug 25 2024 - 4:30pm,complete,N/A,Torino,Atalanta,Antonio Rapuano,2,0.00,3.00,1.32,2.21,2,1,3,2,1,1,"31,50","26",4,6,3,0,4,0,1,2,2,2,11,21,7,9,4,12,11,14,42,58,0.00,1.29,1.32,2.35,2.00,0,50,50,50,0,50,50,50,50,3.00,2.00,2.80,3.10,2.65,1.36,2.10,3.75,7.50,1.80,1.95,Stadio Olimpico Grande Torino (Torino)
1724611500,Aug 25 2024 - 6:45pm,complete,N/A,Napoli,Bologna,Luca Pairetto,2,0.00,0.00,2.37,1.32,3,0,3,1,1,0,"45'2,75,90'4","",7,5,2,0,2,0,1,1,0,2,9,6,5,2,4,4,11,17,39,61,0.00,0.00,1.15,0.78,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.40,3.75,1.29,2.00,3.30,6.20,1.80,1.95,Stadio Diego Armando Maradona (Napoli)
1724611500,Aug 25 2024 - 6:45pm,complete,N/A,Roma,Empoli,Luca Zufferli,2,0.00,0.00,2.16,0.95,1,2,3,1,0,1,"80","45,61",8,5,0,0,3,0,0,0,1,2,17,10,7,4,10,6,10,11,73,27,0.00,0.00,2.13,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,3.90,5.50,1.29,1.88,3.20,6.05,2.00,1.75,Stadio Olimpico (Roma)
1724689800,Aug 26 2024 - 4:30pm,complete,N/A,Cagliari,Como,Marco Di Bello,2,1.00,0.00,1.16,1.05,1,1,2,1,1,0,"44","53",5,6,2,0,2,0,1,1,2,0,9,8,5,4,4,4,12,10,47,53,1.03,0.26,1.18,1.14,1.50,0,50,50,0,0,50,50,0,50,5.00,6.00,2.05,3.45,3.50,1.32,1.94,3.40,6.50,1.75,2.00,Unipol Domus (Cagliari)
1724697900,Aug 26 2024 - 6:45pm,complete,N/A,Hellas Verona,Juventus,Antonio Giua,2,3.00,0.00,0.89,1.58,0,3,3,2,0,2,"","28,39,53",4,1,2,0,0,0,0,2,0,0,2,7,1,5,1,2,8,8,40,60,1.01,0.00,0.59,0.95,1.50,0,50,50,0,0,0,0,50,50,1.00,4.00,4.00,3.40,1.95,1.32,2.10,3.52,6.70,2.00,1.75,Stadio Marcantonio Bentegodi (Verona)
1725035400,Aug 30 2024 - 4:30pm,complete,N/A,Venezia,Torino,Matteo Marcenaro,3,0.00,1.00,1.05,1.00,0,1,1,0,0,0,"","86",3,3,2,0,4,0,0,2,0,4,10,10,4,6,6,4,7,15,42,58,0.00,0.72,1.24,1.47,2.00,50,50,50,50,0,0,50,50,50,2.00,4.00,3.75,3.45,2.05,1.33,2.00,3.60,7.00,1.91,1.91,Stadio Pier Luigi Penzo (Venezia)
1725043500,Aug 30 2024 - 6:45pm,complete,N/A,Inter Milan,Atalanta,Matteo Marchetti,3,3.00,1.50,2.26,2.21,4,0,4,2,2,0,"3,10,47,56","",3,4,0,0,2,0,0,0,1,1,9,7,4,1,5,6,6,15,55,45,1.17,1.82,0.98,1.02,2.75,25,100,50,25,0,50,100,25,100,14.50,3.00,1.75,3.95,4.40,1.20,1.64,2.65,4.75,1.67,2.10,Stadio Giuseppe Meazza (Milano)
1725121800,Aug 31 2024 - 4:30pm,complete,N/A,Bologna,Empoli,Livio Marinelli,3,1.00,3.00,1.95,0.95,1,1,2,2,1,1,"2","3",6,3,0,0,3,0,0,0,0,3,12,3,3,2,9,1,15,18,68,32,1.91,1.04,1.39,0.50,2.50,100,100,50,0,0,0,50,100,100,14.00,3.00,1.65,3.90,6.00,1.37,2.12,3.80,7.55,2.05,1.70,Stadio Renato Dall'Ara (Bologna)
1725121800,Aug 31 2024 - 4:30pm,complete,N/A,Lecce,Cagliari,Michael Fabbri,3,0.00,0.00,0.95,0.74,1,0,1,1,1,0,"26","",7,10,1,1,3,0,1,1,1,2,12,9,4,2,8,7,10,13,35,65,1.61,0.00,1.21,1.22,2.00,0,50,50,50,0,50,50,50,50,5.00,0.00,2.15,3.30,3.70,1.40,2.18,4.20,8.10,1.95,1.80,Stadio Ettore Giardiniero - Via del Mare (Lecce)
1725129900,Aug 31 2024 - 6:45pm,complete,N/A,Lazio,AC Milan,Davide Massa,3,3.00,0.00,1.58,1.53,2,2,4,1,0,1,"62,66","8,72",5,7,4,0,2,0,1,3,1,1,5,8,5,4,0,4,12,9,42,58,1.54,1.68,0.90,0.94,3.50,100,100,100,50,0,50,100,50,100,15.00,4.00,2.90,3.40,2.45,1.30,1.84,3.25,6.50,1.70,2.05,Stadio Olimpico (Roma)
1725129900,Aug 31 2024 - 6:45pm,complete,N/A,Napoli,Parma,Paride Tremolada,3,3.00,0.00,2.37,0.79,2,1,3,1,0,1,"90'2,90'6","19",6,4,2,0,3,1,1,1,0,4,17,8,7,2,10,6,12,7,54,46,1.15,0.00,2.27,0.87,1.50,0,50,50,0,0,0,50,50,50,7.00,2.00,1.50,4.60,6.50,1.22,1.71,2.75,5.00,1.80,1.95,Stadio Diego Armando Maradona (Napoli)
1725208200,Sep 01 2024 - 4:30pm,complete,N/A,Fiorentina,Monza,Andrea Colombo,3,1.00,1.00,2.11,0.53,2,2,4,3,1,2,"45,90'6","18,32",7,0,2,0,4,0,1,1,1,3,11,3,6,3,5,0,11,22,69,31,1.61,0.46,1.51,0.51,0.00,0,0,0,0,0,0,0,0,0,10.00,3.00,1.57,4.00,6.00,1.28,1.83,3.24,6.00,1.95,1.80,Stadio Artemio Franchi (Firenze)
1725208200,Sep 01 2024 - 4:30pm,complete,N/A,Genoa,Hellas Verona,Giovanni Ayroldi,3,1.00,0.00,1.16,1.05,0,2,2,0,0,0,"","55,64",3,1,2,0,6,0,1,1,3,3,8,8,1,3,7,5,8,16,58,42,1.43,0.00,0.76,0.91,2.00,50,50,50,50,0,50,50,50,50,1.00,1.00,2.15,3.10,3.75,1.47,2.30,4.75,9.50,2.05,1.70,Stadio Comunale Luigi Ferraris (Genova)
1725216300,Sep 01 2024 - 6:45pm,complete,N/A,Juventus,Roma,Marco Guida,3,3.00,1.00,2.11,1.47,0,0,0,0,0,0,"","",6,4,2,0,2,0,1,1,1,1,5,3,1,1,4,2,11,12,50,50,1.53,1.31,0.66,0.63,1.50,0,50,50,0,0,50,50,0,50,6.00,2.00,1.95,3.50,4.00,1.31,2.05,3.44,6.60,1.95,1.80,Allianz Stadium (Torino)
1725216300,Sep 01 2024 - 6:45pm,complete,N/A,Udinese,Como,Alessandro Prontera,3,3.00,0.50,1.26,1.05,1,0,1,1,1,0,"43","",4,6,3,0,0,0,0,3,0,0,8,14,3,4,5,10,16,9,44,56,0.82,0.70,1.02,1.67,2.75,75,100,75,0,0,25,100,50,100,7.00,7.00,1.85,3.50,4.40,1.33,2.00,3.60,7.00,1.91,1.91,Bluenergy Stadium (Udine)
1726318800,Sep 14 2024 - 1:00pm,complete,N/A,Como,Bologna,Marco Piccinini,4,0.00,0.00,1.53,1.32,2,2,4,1,1,0,"5,53","76,90'1",4,3,2,0,1,0,2,0,0,1,10,9,4,4,6,5,17,12,44,56,0.00,0.78,1.16,1.25,1.50,0,50,50,0,0,0,50,50,50,5.00,2.00,2.80,3.35,2.55,1.40,2.15,4.20,8.50,1.95,1.80,Stadio Giuseppe Sinigaglia (Como)
1726329600,Sep 14 2024 - 4:00pm,complete,N/A,Empoli,Juventus,Marco Di Bello,4,1.00,3.00,0.68,1.58,0,0,0,0,0,0,"","",4,8,1,0,2,0,0,1,0,2,6,10,3,3,3,7,11,10,34,66,0.82,0.95,0.74,1.21,1.50,0,50,50,0,0,50,50,0,50,8.00,0.00,4.10,3.40,1.84,1.40,1.95,4.00,8.50,2.05,1.70,Stadio Carlo Castellani – Computer Gross Arena (Empoli)
1726339500,Sep 14 2024 - 6:45pm,complete,N/A,AC Milan,Venezia,N/A,4,1.00,0.50,1.79,0.47,4,0,4,4,4,0,"2,16,25,29","",6,1,1,0,2,1,1,0,1,2,10,6,8,2,2,4,12,12,62,38,2.09,0.83,1.49,0.71,3.00,75,75,75,75,0,25,75,50,75,12.00,4.00,1.30,5.50,9.00,1.18,1.60,2.30,4.20,2.00,1.75,Stadio Giuseppe Meazza (Milano)
1726396200,Sep 15 2024 - 10:30am,complete,N/A,Genoa,Roma,Antonio Giua,4,0.50,1.00,1.16,1.47,1,1,2,1,0,1,"90'6","37",4,5,1,0,3,0,0,1,1,2,14,14,8,6,6,8,9,12,49,51,1.09,0.97,1.85,1.60,1.50,25,50,25,25,0,25,25,50,50,5.50,2.50,2.87,3.15,2.41,1.36,2.10,3.78,7.40,1.91,1.91,Stadio Comunale Luigi Ferraris (Genova)
1726405200,Sep 15 2024 - 1:00pm,complete,N/A,Atalanta,Fiorentina,Juan Luca Sacchi,4,0.00,1.00,1.68,1.32,3,2,5,5,3,2,"21,45,45'1","15,32",5,2,2,0,3,0,1,1,2,1,12,10,7,5,5,5,16,15,51,49,0.00,1.47,1.55,1.24,1.00,50,50,0,0,0,0,50,0,50,9.00,2.00,1.83,3.75,3.75,1.21,1.70,2.71,4.85,1.67,2.10,Gewiss Stadium (Bergamo)
1726405200,Sep 15 2024 - 1:00pm,complete,N/A,Torino,Lecce,Andrea Colombo,4,3.00,0.00,1.32,0.84,0,0,0,0,0,0,"","",2,7,1,0,3,0,0,1,2,1,4,18,0,6,4,12,13,13,53,47,1.32,1.06,0.52,1.87,2.50,50,100,50,0,0,50,100,0,100,10.00,5.00,1.73,3.40,4.80,1.45,2.30,4.50,9.50,2.10,1.67,Stadio Olimpico Grande Torino (Torino)
1726416000,Sep 15 2024 - 4:00pm,complete,N/A,Cagliari,Napoli,Federico La Penna,4,1.00,0.00,1.16,1.95,0,4,4,1,0,1,"","18,66,70,90'3",7,4,1,0,2,0,0,1,1,1,15,9,5,5,10,4,22,11,51,49,1.10,1.42,1.59,1.29,2.00,25,75,50,0,0,0,25,50,75,10.00,3.00,4.36,3.70,1.80,1.23,1.82,2.88,5.20,1.75,2.00,Unipol Domus (Cagliari)
1726425900,Sep 15 2024 - 6:45pm,complete,N/A,Monza,Inter Milan,Luca Pairetto,4,0.00,1.00,0.42,2.00,1,1,2,0,0,0,"81","88",1,8,1,0,2,0,0,1,0,2,4,12,2,2,2,10,11,19,40,60,1.05,1.69,0.57,1.34,2.50,50,50,50,50,0,50,100,50,50,12.00,4.00,7.43,4.85,1.40,1.19,1.65,2.60,4.55,1.91,1.91,U-Power Stadium (Monza)
1726504200,Sep 16 2024 - 4:30pm,complete,N/A,Parma,Udinese,Rosario Abisso,4,2.00,1.00,1.11,1.05,2,3,5,2,2,0,"2,43","50,68,77",5,6,1,1,3,0,0,2,1,2,8,15,3,6,5,9,8,18,47,53,1.18,0.54,0.93,1.67,2.25,100,100,25,0,0,0,50,75,100,8.50,5.50,2.30,3.32,2.74,1.27,2.06,3.50,6.50,1.75,2.00,Stadio Ennio Tardini (Parma)
1726512300,Sep 16 2024 - 6:45pm,complete,N/A,Lazio,Hellas Verona,Luca Zufferli,4,2.00,3.00,1.58,1.05,2,1,3,3,2,1,"5,20","7",9,6,2,0,2,0,2,0,1,1,11,6,7,2,4,4,13,11,55,45,1.22,0.91,1.47,0.72,3.00,50,100,50,50,0,25,50,75,100,6.50,8.50,1.64,3.51,4.86,1.30,2.15,3.38,6.35,1.95,1.80,Stadio Olimpico (Roma)
1726849800,Sep 20 2024 - 4:30pm,complete,N/A,Cagliari,Empoli,Simone Sozza,5,0.67,2.00,1.16,0.95,0,2,2,1,0,1,"","33,49",10,4,1,0,2,0,0,1,1,1,14,7,2,4,12,3,15,22,61,39,1.27,0.77,1.44,1.00,2.25,67,84,42,17,0,25,84,42,59,9.67,4.67,2.28,3.25,3.25,1.38,2.25,3.80,7.50,1.95,1.80,Unipol Domus (Cagliari)
1726857900,Sep 20 2024 - 6:45pm,complete,N/A,Hellas Verona,Torino,Livio Marinelli,5,1.50,2.00,0.89,1.00,2,3,5,3,1,2,"12,90'3","10,33,79",5,6,3,1,1,0,2,2,0,1,6,9,2,3,4,6,10,8,30,70,0.80,1.10,0.71,1.22,2.75,25,75,75,25,0,25,50,50,100,5.00,7.00,2.63,3.25,2.75,1.38,2.32,3.80,7.50,1.91,1.91,Stadio Marcantonio Bentegodi (Verona)
1726923600,Sep 21 2024 - 1:00pm,complete,N/A,Venezia,Genoa,Matteo Marchetti,5,0.00,3.00,1.05,1.11,2,0,2,0,0,0,"63,85","",3,4,2,0,3,0,0,2,1,2,9,3,4,0,5,3,9,12,49,51,1.24,0.79,1.12,0.40,1.00,0,0,0,0,0,0,50,0,50,6.00,5.00,3.30,3.10,2.25,1.40,2.05,4.00,8.00,1.91,1.91,Stadio Pier Luigi Penzo (Venezia)
1726934400,Sep 21 2024 - 4:00pm,complete,N/A,Juventus,Napoli,Daniele Doveri,5,2.00,1.50,2.11,1.95,0,0,0,0,0,0,"","",4,3,1,0,0,0,1,0,0,0,5,3,1,1,4,2,10,13,65,35,1.09,1.35,0.70,0.49,2.50,0,75,75,25,0,25,50,50,75,9.00,3.50,2.20,3.10,3.40,1.40,2.10,4.00,8.00,1.95,1.80,Allianz Stadium (Torino)
1726944300,Sep 21 2024 - 6:45pm,complete,N/A,Lecce,Parma,Marco Guida,5,1.50,0.00,0.95,0.79,2,2,4,1,1,0,"32,59","90'3,90'5",2,12,4,1,0,1,1,4,0,1,9,13,3,10,6,3,12,11,38,62,1.41,0.87,1.02,2.13,2.75,50,75,75,25,0,25,100,75,75,10.00,5.50,2.20,3.30,3.30,1.28,1.91,3.24,5.90,1.75,2.00,Stadio Ettore Giardiniero - Via del Mare (Lecce)
1727001000,Sep 22 2024 - 10:30am,complete,N/A,Fiorentina,Lazio,Matteo Marcenaro,N/A,1.00,0.00,2.11,1.84,2,1,3,1,0,1,"49,90","41",3,10,3,0,4,0,2,1,1,3,14,13,5,6,9,7,11,15,46,54,1.56,1.77,1.51,1.67,2.50,75,75,75,25,0,25,75,50,75,20.00,2.50,2.25,3.30,3.25,1.33,2.10,3.60,7.00,1.75,2.00,N/A
1727010000,Sep 22 2024 - 1:00pm,complete,N/A,Monza,Bologna,Davide Massa,5,0.50,0.50,0.42,1.32,1,2,3,2,1,1,"43","24,80",2,2,3,0,2,0,2,1,0,2,6,11,3,8,3,3,20,16,42,58,0.81,1.01,0.80,1.51,2.50,50,75,50,25,0,0,75,75,75,8.50,3.00,2.65,3.20,2.70,1.36,2.21,4.00,9.00,1.95,1.80,U-Power Stadium (Monza)
1727020800,Sep 22 2024 - 4:00pm,complete,N/A,Roma,Udinese,Ermanno Feliciani,5,0.00,2.00,2.16,1.05,3,0,3,1,1,0,"19,49,70","",2,1,2,0,2,0,1,1,2,0,13,6,8,2,5,4,15,11,62,38,2.13,1.11,1.74,0.70,3.25,100,100,75,25,25,25,75,100,100,13.50,3.50,1.67,3.90,5.10,1.33,2.00,3.60,7.00,2.05,1.70,Stadio Olimpico (Roma)
1727030700,Sep 22 2024 - 6:45pm,complete,N/A,Inter Milan,AC Milan,Maurizio Mariani,N/A,3.00,0.50,2.26,1.53,1,2,3,2,1,1,"27","10,89",6,2,4,0,1,0,2,2,1,0,8,13,4,8,4,5,13,4,56,44,1.07,1.31,1.10,1.58,3.25,50,100,75,50,0,25,100,75,100,14.50,2.50,1.62,4.30,5.00,1.22,1.71,2.60,4.50,1.70,2.05,N/A
1727203500,Sep 24 2024 - 6:45pm,complete,N/A,Atalanta,Como,Paride Tremolada,5,3.00,0.33,1.68,1.05,2,3,5,1,1,0,"18,90'9","46,54,58",6,2,1,0,3,0,0,1,2,1,8,11,5,7,3,4,12,17,59,41,1.55,1.02,1.48,1.36,3.50,67,84,67,50,50,67,100,0,34,9.00,4.00,1.48,4.70,6.10,1.16,1.62,2.44,4.15,1.80,1.95,Gewiss Stadium (Bergamo)
1727462700,Sep 27 2024 - 6:45pm,complete,N/A,AC Milan,Lecce,Luca Zufferli,6,2.00,0.50,1.79,0.84,3,0,3,3,3,0,"38,41,43","",4,7,1,1,1,0,0,2,1,0,13,13,6,7,7,6,5,8,57,43,1.79,1.46,1.70,1.59,2.50,25,75,50,50,0,25,75,25,50,14.00,4.00,1.40,5.48,8.40,1.14,1.56,2.39,3.86,1.91,1.91,Stadio Giuseppe Meazza (Milano)
1727528400,Sep 28 2024 - 1:00pm,complete,N/A,Udinese,Inter Milan,Juan Luca Sacchi,6,3.00,1.00,1.26,2.00,2,3,5,3,1,2,"35,83","1,45'3,47",7,3,1,0,0,0,1,0,0,0,4,13,3,7,1,6,13,6,40,60,0.92,1.52,0.82,1.65,2.50,75,75,50,25,0,25,75,75,75,10.00,5.50,7.35,4.02,1.44,1.21,1.85,2.77,4.90,1.91,1.91,Bluenergy Stadium (Udine)
1727539200,Sep 28 2024 - 4:00pm,complete,N/A,Genoa,Juventus,Andrea Colombo,6,0.67,2.00,1.16,1.58,0,3,3,0,0,0,"","48,55,89",5,3,2,0,1,0,1,1,0,1,3,10,2,3,1,7,8,14,34,66,1.35,1.08,0.57,1.23,2.09,34,75,42,17,0,42,59,34,75,7.17,2.33,4.42,3.25,1.83,1.44,2.22,4.50,9.50,2.10,1.67,Stadio Comunale Luigi Ferraris (Genova)
1727549100,Sep 28 2024 - 6:45pm,complete,N/A,Bologna,Atalanta,Antonio Rapuano,6,1.00,1.00,1.95,2.21,1,1,2,0,0,0,"46","90",2,9,3,1,3,0,2,2,2,1,2,16,1,5,1,11,16,12,36,64,1.65,1.55,0.36,1.96,2.84,67,100,50,34,0,75,75,59,75,11.83,2.67,2.80,3.40,2.40,1.30,2.00,3.40,6.50,1.75,2.00,Stadio Renato Dall'Ara (Bologna)
1727605800,Sep 29 2024 - 10:30am,complete,N/A,Torino,Lazio,Simone Sozza,6,2.00,0.00,1.32,1.84,2,3,5,1,0,1,"67,90'2","8,60,89",3,1,2,0,3,0,0,2,0,3,11,12,7,7,4,5,10,13,58,42,0.92,1.72,1.52,1.51,2.25,75,75,75,0,0,25,75,50,75,14.50,4.50,2.70,3.10,2.80,1.44,2.30,4.50,9.50,1.95,1.80,Stadio Olimpico Grande Torino (Torino)
