home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Chelsea,Fulham,corners_total,7.5,0.7099066666666667,0.2900933333333333,1.3282000801620812,3.0571561112946872,9.405913147533065,5.4770973581058,3.928815789427265,9.25,0.029999999999999995,0.68,0.020399999999999998,0.20990666666666669,False,9.5,3,Chelsea,Fulham
Chelsea,Fulham,corners_total,8.5,0.58782,0.41218,1.604059221486616,2.1901889047742413,9.405913147533065,5.4770973581058,3.928815789427265,9.25,0.029999999999999995,0.68,0.020399999999999998,0.08782000000000001,False,9.5,3,Chelsea,Fulham
Chelsea,Fulham,corners_total,9.5,0.46335,0.5366500000000001,2.034958652367029,1.6989768917463774,9.405913147533065,5.4770973581058,3.928815789427265,9.25,0.029999999999999995,0.68,0.020399999999999998,0.036650000000000016,True,9.5,3,Chelsea,Fulham
Chelsea,Fulham,corners_total,10.5,0.34647833333333333,0.6535216666666667,2.7213767813502407,1.4034320730374656,9.405913147533065,5.4770973581058,3.928815789427265,9.25,0.029999999999999995,0.68,0.020399999999999998,0.15352166666666667,False,9.5,3,Chelsea,Fulham
Chelsea,Fulham,corners_total,11.5,0.24519333333333335,0.7548066666666666,3.845529071919829,1.2195750204880311,9.405913147533065,5.4770973581058,3.928815789427265,9.25,0.029999999999999995,0.68,0.020399999999999998,0.2548066666666666,False,9.5,3,Chelsea,Fulham
Chelsea,Fulham,corners_total,12.5,0.16486333333333333,0.8351366666666666,5.719271062340096,1.1047861573306574,9.405913147533065,5.4770973581058,3.928815789427265,9.25,0.029999999999999995,0.68,0.020399999999999998,0.33513666666666664,False,9.5,3,Chelsea,Fulham
Tottenham,Bournemouth,corners_total,7.5,0.7958466666666667,0.2041533333333333,1.1847735638870083,4.2380628534828375,10.360000000000001,5.050248278650049,5.3097517213499525,9.25,0.029999999999999995,0.68,0.020399999999999998,0.2958466666666667,False,10.5,3,Tottenham,Bournemouth
Tottenham,Bournemouth,corners_total,8.5,0.6925916666666667,0.3074083333333333,1.3614054816920926,2.8946493917001406,10.360000000000001,5.050248278650049,5.3097517213499525,9.25,0.029999999999999995,0.68,0.020399999999999998,0.19259166666666672,False,10.5,3,Tottenham,Bournemouth
Tottenham,Bournemouth,corners_total,9.5,0.57658,0.42342,1.635329167807178,2.1344611703212344,10.360000000000001,5.050248278650049,5.3097517213499525,9.25,0.029999999999999995,0.68,0.020399999999999998,0.07657999999999998,False,10.5,3,Tottenham,Bournemouth
Tottenham,Bournemouth,corners_total,10.5,0.45879333333333333,0.5412066666666666,2.0551695568976505,1.6851410295471307,10.360000000000001,5.050248278650049,5.3097517213499525,9.25,0.029999999999999995,0.68,0.020399999999999998,0.04120666666666667,True,10.5,3,Tottenham,Bournemouth
Tottenham,Bournemouth,corners_total,11.5,0.34793,0.6520699999999999,2.7100223940857715,1.4064710285044093,10.360000000000001,5.050248278650049,5.3097517213499525,9.25,0.029999999999999995,0.68,0.020399999999999998,0.15206999999999998,False,10.5,3,Tottenham,Bournemouth
Tottenham,Bournemouth,corners_total,12.5,0.25162833333333334,0.7483716666666667,3.747185696791945,1.2298110304296537,10.360000000000001,5.050248278650049,5.3097517213499525,9.25,0.029999999999999995,0.68,0.020399999999999998,0.24837166666666666,False,10.5,3,Tottenham,Bournemouth
Manchester united,Burnley,corners_total,7.5,0.7716883333333333,0.2283116666666667,1.2218638676334306,3.8229482386280558,10.064623163356615,6.427604922690341,3.6370182406662743,9.25,0.029999999999999995,0.68,0.020399999999999998,0.2716883333333333,False,9.5,3,Manchester united,Burnley
Manchester united,Burnley,corners_total,8.5,0.6623616666666666,0.3376383333333334,1.423539644616505,2.6488262160501304,10.064623163356615,6.427604922690341,3.6370182406662743,9.25,0.029999999999999995,0.68,0.020399999999999998,0.16236166666666663,False,9.5,3,Manchester united,Burnley
Manchester united,Burnley,corners_total,9.5,0.5429366666666666,0.4570633333333334,1.7366631311956509,1.9834064692254705,10.064623163356615,6.427604922690341,3.6370182406662743,9.25,0.029999999999999995,0.68,0.020399999999999998,0.04293666666666662,True,9.5,3,Manchester united,Burnley
Manchester united,Burnley,corners_total,10.5,0.42401666666666665,0.5759833333333333,2.2237288429879234,1.5865337956035894,10.064623163356615,6.427604922690341,3.6370182406662743,9.25,0.029999999999999995,0.68,0.020399999999999998,0.07598333333333335,False,9.5,3,Manchester united,Burnley
Manchester united,Burnley,corners_total,11.5,0.3153916666666667,0.6846083333333333,2.9896100348485084,1.3413668437461375,10.064623163356615,6.427604922690341,3.6370182406662743,9.25,0.029999999999999995,0.68,0.020399999999999998,0.18460833333333332,False,9.5,3,Manchester united,Burnley
Manchester united,Burnley,corners_total,12.5,0.22398666666666667,0.7760133333333333,4.209617052685855,1.1870158966954156,10.064623163356615,6.427604922690341,3.6370182406662743,9.25,0.029999999999999995,0.68,0.020399999999999998,0.27601333333333333,False,9.5,3,Manchester united,Burnley
Sunderland,Brentford,corners_total,7.5,0.7905616666666667,0.20943833333333328,1.192693917920292,4.139725354756538,10.28266803113012,5.03287612778295,5.24979190334717,9.25,0.029999999999999995,0.68,0.020399999999999998,0.2905616666666667,False,10.5,3,Sunderland,Brentford
Sunderland,Brentford,corners_total,8.5,0.6866866666666667,0.31331333333333333,1.3731125669751307,2.8431093603198176,10.28266803113012,5.03287612778295,5.24979190334717,9.25,0.029999999999999995,0.68,0.020399999999999998,0.18668666666666667,False,10.5,3,Sunderland,Brentford
Sunderland,Brentford,corners_total,9.5,0.5694166666666667,0.4305833333333333,1.655901814560391,2.100401458132299,10.28266803113012,5.03287612778295,5.24979190334717,9.25,0.029999999999999995,0.68,0.020399999999999998,0.06941666666666668,False,10.5,3,Sunderland,Brentford
Sunderland,Brentford,corners_total,10.5,0.45060333333333336,0.5493966666666666,2.0925235607983277,1.6608312563276593,10.28266803113012,5.03287612778295,5.24979190334717,9.25,0.029999999999999995,0.68,0.020399999999999998,0.049396666666666644,True,10.5,3,Sunderland,Brentford
Sunderland,Brentford,corners_total,11.5,0.33943666666666666,0.6605633333333334,2.777832167731622,1.388875291799782,10.28266803113012,5.03287612778295,5.24979190334717,9.25,0.029999999999999995,0.68,0.020399999999999998,0.16056333333333334,False,10.5,3,Sunderland,Brentford
Sunderland,Brentford,corners_total,12.5,0.243855,0.7561450000000001,3.866634235813342,1.21746753085804,10.28266803113012,5.03287612778295,5.24979190334717,9.25,0.029999999999999995,0.68,0.020399999999999998,0.256145,False,10.5,3,Sunderland,Brentford
Wolverhampton wanderers,Everton,corners_total,7.5,0.7198466666666666,0.28015333333333337,1.3098596343308242,3.158964603003037,9.499155114372455,5.228564296646681,4.270590817725774,9.25,0.029999999999999995,0.68,0.020399999999999998,0.21984666666666663,False,9.5,3,Wolverhampton wanderers,Everton
Wolverhampton wanderers,Everton,corners_total,8.5,0.5998283333333333,0.4001716666666667,1.5719465706703795,2.253033391107508,9.499155114372455,5.228564296646681,4.270590817725774,9.25,0.029999999999999995,0.68,0.020399999999999998,0.0998283333333333,False,9.5,3,Wolverhampton wanderers,Everton
