home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Brighton & hove albion,Everton,corners_total,7.5,0.7255783333333333,0.2744216666666667,1.299512469236167,3.220812708263306,9.569144150895033,5.7043977025958625,3.864746448299171,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.22557833333333333,False,9.5,24,Brighton & hove albion,Everton
Brighton & hove albion,Everton,corners_total,8.5,0.6073583333333333,0.39264166666666667,1.552457651152004,2.2943144460641847,9.569144150895033,5.7043977025958625,3.864746448299171,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.10735833333333333,False,9.5,24,Brighton & hove albion,Everton
Brighton & hove albion,Everton,corners_total,9.5,0.4839716666666667,0.5160283333333333,1.948250603322362,1.7645428929790699,9.569144150895033,5.7043977025958625,3.864746448299171,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.01602833333333331,True,9.5,24,Brighton & hove albion,Everton
Brighton & hove albion,Everton,corners_total,10.5,0.365525,0.634475,2.5795720992388005,1.4443795311395558,9.569144150895033,5.7043977025958625,3.864746448299171,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.134475,False,9.5,24,Brighton & hove albion,Everton
Brighton & hove albion,Everton,corners_total,11.5,0.262575,0.737425,3.5909667393097684,1.2476241213142383,9.569144150895033,5.7043977025958625,3.864746448299171,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.237425,False,9.5,24,Brighton & hove albion,Everton
Brighton & hove albion,Everton,corners_total,12.5,0.17889666666666668,0.8211033333333333,5.270629739184235,1.1232555615354984,9.569144150895033,5.7043977025958625,3.864746448299171,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.3211033333333333,False,9.5,24,Brighton & hove albion,Everton
Leeds United,Arsenal,corners_total,7.5,0.6220966666666666,0.37790333333333337,1.515677775009665,2.379654000935402,8.62777689521995,3.10977382890701,5.518003066312941,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.12209666666666663,False,8.5,24,Leeds United,Arsenal
Leeds United,Arsenal,corners_total,8.5,0.49097833333333335,0.5090216666666667,1.920447456759998,1.7879875241125043,8.62777689521995,3.10977382890701,5.518003066312941,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.00902166666666665,True,8.5,24,Leeds United,Arsenal
Leeds United,Arsenal,corners_total,9.5,0.36606666666666665,0.6339333333333333,2.575755121765423,1.44557900423476,8.62777689521995,3.10977382890701,5.518003066312941,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.13393333333333335,False,8.5,24,Leeds United,Arsenal
Leeds United,Arsenal,corners_total,10.5,0.258,0.742,3.6546437657917155,1.2401170114886422,8.62777689521995,3.10977382890701,5.518003066312941,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.242,False,8.5,24,Leeds United,Arsenal
Leeds United,Arsenal,corners_total,11.5,0.17255666666666666,0.8274433333333333,5.464280863721653,1.1148355268832701,8.62777689521995,3.10977382890701,5.518003066312941,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.3274433333333333,False,8.5,24,Leeds United,Arsenal
Leeds United,Arsenal,corners_total,12.5,0.108725,0.891275,8.67232091583594,1.0366017720993395,8.62777689521995,3.10977382890701,5.518003066312941,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.391275,False,8.5,24,Leeds United,Arsenal
Wolverhampton wanderers,Bournemouth,corners_total,7.5,0.7747466666666667,0.2252533333333333,1.2170405271068339,3.8709476349847756,10.097376306527767,4.188202950631192,5.909173355896575,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.2747466666666667,False,9.5,24,Wolverhampton wanderers,Bournemouth
Wolverhampton wanderers,Bournemouth,corners_total,8.5,0.6665516666666667,0.33344833333333335,1.4145911543355167,2.680376151680839,10.097376306527767,4.188202950631192,5.909173355896575,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.16655166666666665,False,9.5,24,Wolverhampton wanderers,Bournemouth
Wolverhampton wanderers,Bournemouth,corners_total,9.5,0.5467033333333333,0.4532966666666667,1.724697901191254,1.9992470323868787,10.097376306527767,4.188202950631192,5.909173355896575,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.04670333333333332,True,9.5,24,Wolverhampton wanderers,Bournemouth
Wolverhampton wanderers,Bournemouth,corners_total,10.5,0.42793333333333333,0.5720666666666667,2.2033761292434866,1.5970587951957098,10.097376306527767,4.188202950631192,5.909173355896575,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.07206666666666667,False,9.5,24,Wolverhampton wanderers,Bournemouth
Wolverhampton wanderers,Bournemouth,corners_total,11.5,0.31876666666666664,0.6812333333333334,2.9579569954227622,1.347838185620889,10.097376306527767,4.188202950631192,5.909173355896575,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.18123333333333336,False,9.5,24,Wolverhampton wanderers,Bournemouth
Wolverhampton wanderers,Bournemouth,corners_total,12.5,0.22651,0.77349,4.162721696941692,1.1907986213177437,10.097376306527767,4.188202950631192,5.909173355896575,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.27349,False,9.5,24,Wolverhampton wanderers,Bournemouth
Chelsea,West ham united,corners_total,7.5,0.7957466666666667,0.2042533333333333,1.1849224521718753,4.236158818731728,10.364113494935525,6.658916289309187,3.705197205626338,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.2957466666666667,False,10.5,24,Chelsea,West ham united
Chelsea,West ham united,corners_total,8.5,0.6922616666666667,0.30773833333333334,1.3620544614501682,2.891719838656792,10.364113494935525,6.658916289309187,3.705197205626338,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.19226166666666666,False,10.5,24,Chelsea,West ham united
Chelsea,West ham united,corners_total,9.5,0.57714,0.42286,1.633742404917806,2.1371704303246686,10.364113494935525,6.658916289309187,3.705197205626338,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.07713999999999999,False,10.5,24,Chelsea,West ham united
Chelsea,West ham united,corners_total,10.5,0.459055,0.540945,2.05399808644773,1.685929452566642,10.364113494935525,6.658916289309187,3.705197205626338,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.04094500000000001,True,10.5,24,Chelsea,West ham united
Chelsea,West ham united,corners_total,11.5,0.3488483333333333,0.6511516666666667,2.702888337073693,1.4084002961901876,10.364113494935525,6.658916289309187,3.705197205626338,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.15115166666666668,False,10.5,24,Chelsea,West ham united
Chelsea,West ham united,corners_total,12.5,0.2519133333333333,0.7480866666666667,3.7429463502299574,1.2302683484746002,10.364113494935525,6.658916289309187,3.705197205626338,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.24808666666666668,False,10.5,24,Chelsea,West ham united
Liverpool,Newcastle,corners_total,7.5,0.8398966666666666,0.16010333333333338,1.122635830091316,5.284317659882282,10.955503385208623,6.456446858025275,4.499056527183347,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.3398966666666666,False,10.5,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,8.5,0.749335,0.250665,1.2583131597673438,3.5052633162145668,10.955503385208623,6.456446858025275,4.499056527183347,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.24933499999999997,False,10.5,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,9.5,0.6430333333333333,0.35696666666666665,1.4663284820500686,2.5124077265501863,10.955503385208623,6.456446858025275,4.499056527183347,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.14303333333333335,False,10.5,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,10.5,0.529195,0.47080500000000003,1.7817592599594907,1.927685014066514,10.955503385208623,6.456446858025275,4.499056527183347,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.02919499999999997,True,10.5,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,11.5,0.415985,0.584015,2.2666636815612646,1.5653789559448457,10.955503385208623,6.456446858025275,4.499056527183347,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.084015,False,10.5,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,12.5,0.31231,0.68769,3.0191095116207056,1.3355119871586825,10.955503385208623,6.456446858025275,4.499056527183347,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.18769000000000002,False,10.5,24,Liverpool,Newcastle
Aston villa,Brentford,corners_total,7.5,0.7859633333333333,0.21403666666666665,1.1996718569241092,4.057803784988872,10.216814055321972,5.9113208846099985,4.305493170711974,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.28596333333333335,False,10.5,24,Aston villa,Brentford
Aston villa,Brentford,corners_total,8.5,0.680045,0.319955,1.386523085346209,2.7872895986434205,10.216814055321972,5.9113208846099985,4.305493170711974,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.180045,False,10.5,24,Aston villa,Brentford
Aston villa,Brentford,corners_total,9.5,0.5622516666666667,0.4377483333333333,1.67700363996122,2.0674041035909014,10.216814055321972,5.9113208846099985,4.305493170711974,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.062251666666666705,False,10.5,24,Aston villa,Brentford
Aston villa,Brentford,corners_total,10.5,0.44318833333333335,0.5568116666666667,2.1275336480147926,1.63941902732793,10.216814055321972,5.9113208846099985,4.305493170711974,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.05681166666666665,True,10.5,24,Aston villa,Brentford
Aston villa,Brentford,corners_total,11.5,0.333035,0.666965,2.8312282239832527,1.3759011456986294,10.216814055321972,5.9113208846099985,4.305493170711974,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.16696499999999997,False,10.5,24,Aston villa,Brentford
Aston villa,Brentford,corners_total,12.5,0.23854666666666666,0.7614533333333333,3.9526777076781454,1.2091796851111143,10.216814055321972,5.9113208846099985,4.305493170711974,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.2614533333333333,False,10.5,24,Aston villa,Brentford
Nottingham Forest,Crystal palace,corners_total,7.5,0.7316666666666667,0.2683333333333333,1.2886989862062814,3.2892183369975223,9.627201121467708,5.183520225457664,4.4436808960100445,9.795652173913043,0.029999999999999995,0.68,0.020399999999999998,0.2316666666666667,False,9.5,24,Nottingham Forest,Crystal palace
