home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Leeds United,Nottingham Forest,corners_total,7.5,0.71274,0.28725999999999996,1.3229201273595736,3.085501096559937,9.444043460407789,4.8957612104279375,4.548282249979851,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.21274000000000004,False,9.5,25,Leeds United,Nottingham Forest
Leeds United,Nottingham Forest,corners_total,8.5,0.592535,0.40746499999999997,1.5912951835322175,2.2144417545443296,9.444043460407789,4.8957612104279375,4.548282249979851,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.09253500000000003,False,9.5,25,Leeds United,Nottingham Forest
Leeds United,Nottingham Forest,corners_total,9.5,0.46742333333333336,0.5325766666666667,2.017225124065114,1.7115389106726027,9.444043460407789,4.8957612104279375,4.548282249979851,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.03257666666666664,True,9.5,25,Leeds United,Nottingham Forest
Leeds United,Nottingham Forest,corners_total,10.5,0.34938833333333336,0.6506116666666666,2.6987108658682435,1.409537220779141,9.444043460407789,4.8957612104279375,4.548282249979851,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.15061166666666664,False,9.5,25,Leeds United,Nottingham Forest
Leeds United,Nottingham Forest,corners_total,11.5,0.24772166666666667,0.7522783333333334,3.806280267131509,1.2235763948411291,9.444043460407789,4.8957612104279375,4.548282249979851,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.2522783333333333,False,9.5,25,Leeds United,Nottingham Forest
Leeds United,Nottingham Forest,corners_total,12.5,0.168025,0.831975,5.611653572827035,1.1088940548714443,9.444043460407789,4.8957612104279375,4.548282249979851,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.331975,False,9.5,25,Leeds United,Nottingham Forest
Manchester united,Tottenham,corners_total,7.5,0.7803366666666667,0.21966333333333332,1.2083221663823682,3.9618686810987653,10.167419722445274,5.06431737280118,5.103102349644095,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.2803366666666667,False,9.5,25,Manchester united,Tottenham
Manchester united,Tottenham,corners_total,8.5,0.6735016666666667,0.32649833333333333,1.3999937019323325,2.7343990255406876,10.167419722445274,5.06431737280118,5.103102349644095,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.17350166666666667,False,9.5,25,Manchester united,Tottenham
Manchester united,Tottenham,corners_total,9.5,0.5552983333333333,0.44470166666666666,1.6980027401023399,2.0363579510299554,10.167419722445274,5.06431737280118,5.103102349644095,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.05529833333333334,True,9.5,25,Manchester united,Tottenham
Manchester united,Tottenham,corners_total,10.5,0.4368883333333333,0.5631116666666667,2.1582130252374085,1.6216556960264206,10.167419722445274,5.06431737280118,5.103102349644095,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.06311166666666668,False,9.5,25,Manchester united,Tottenham
Manchester united,Tottenham,corners_total,11.5,0.32734833333333335,0.6726516666666666,2.8804120735025256,1.3645777021817014,10.167419722445274,5.06431737280118,5.103102349644095,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.17265166666666665,False,9.5,25,Manchester united,Tottenham
Manchester united,Tottenham,corners_total,12.5,0.23292666666666667,0.7670733333333333,4.048046988641328,1.2005273276909585,10.167419722445274,5.06431737280118,5.103102349644095,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.26707333333333333,False,9.5,25,Manchester united,Tottenham
Wolverhampton wanderers,Chelsea,corners_total,7.5,0.732765,0.267235,1.2867673695854231,3.301869253297153,9.643436438891733,3.5863591758238957,6.057077263067838,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.232765,False,9.5,25,Wolverhampton wanderers,Chelsea
Wolverhampton wanderers,Chelsea,corners_total,8.5,0.6151616666666667,0.3848383333333333,1.5327647066883703,2.33872096717989,9.643436438891733,3.5863591758238957,6.057077263067838,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.11516166666666672,False,9.5,25,Wolverhampton wanderers,Chelsea
Wolverhampton wanderers,Chelsea,corners_total,9.5,0.492225,0.507775,1.9155835066773579,1.7922243679090801,9.643436438891733,3.5863591758238957,6.057077263067838,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.007774999999999976,True,9.5,25,Wolverhampton wanderers,Chelsea
Wolverhampton wanderers,Chelsea,corners_total,10.5,0.3740583333333333,0.6259416666666666,2.5207247307441243,1.4635102392020554,9.643436438891733,3.5863591758238957,6.057077263067838,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.12594166666666667,False,9.5,25,Wolverhampton wanderers,Chelsea
Wolverhampton wanderers,Chelsea,corners_total,11.5,0.27028833333333335,0.7297116666666666,3.488489791423711,1.2604888345210812,9.643436438891733,3.5863591758238957,6.057077263067838,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.22971166666666665,False,9.5,25,Wolverhampton wanderers,Chelsea
Wolverhampton wanderers,Chelsea,corners_total,12.5,0.18563666666666667,0.8143633333333333,5.0792664429131955,1.132347435743203,9.643436438891733,3.5863591758238957,6.057077263067838,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.31436333333333333,False,9.5,25,Wolverhampton wanderers,Chelsea
Bournemouth,Aston villa,corners_total,7.5,0.8081116666666667,0.19188833333333333,1.166791831460086,4.485328899130007,10.499050362195725,5.316824555069355,5.182225807126369,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.3081116666666667,False,10.5,25,Bournemouth,Aston villa
Bournemouth,Aston villa,corners_total,8.5,0.708275,0.291725,1.3312598800949669,3.0410678021089352,10.499050362195725,5.316824555069355,5.182225807126369,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.208275,False,10.5,25,Bournemouth,Aston villa
Bournemouth,Aston villa,corners_total,9.5,0.59446,0.40554,1.5861421989271989,2.224498613939828,10.499050362195725,5.316824555069355,5.182225807126369,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.09445999999999999,False,10.5,25,Bournemouth,Aston villa
Bournemouth,Aston villa,corners_total,10.5,0.4760183333333333,0.5239816666666667,1.9808020522478393,1.7386647858820299,10.499050362195725,5.316824555069355,5.182225807126369,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.02398166666666668,True,10.5,25,Bournemouth,Aston villa
Bournemouth,Aston villa,corners_total,11.5,0.36425,0.63575,2.5886014868202127,1.4415639977579642,10.499050362195725,5.316824555069355,5.182225807126369,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.13574999999999998,False,10.5,25,Bournemouth,Aston villa
Bournemouth,Aston villa,corners_total,12.5,0.26551,0.73449,3.5512714834630055,1.2524882018291712,10.499050362195725,5.316824555069355,5.182225807126369,9.841666666666667,0.029999999999999995,0.68,0.020399999999999998,0.23448999999999998,False,10.5,25,Bournemouth,Aston villa
