home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,is_main_line,main_line,gameweek,home_team,away_team
Liverpool,Everton,corners_total,7.5,0.7991216666666666,0.20087833333333338,1.1799180661779862,4.3013800618333,10.414425528124431,7.190343532515466,3.2240819956089646,9.5,0.029999999999999995,0.68,0.020399999999999998,0.2991216666666666,False,10.5,5,Liverpool,Everton
Liverpool,Everton,corners_total,8.5,0.6972216666666666,0.30277833333333337,1.3523648742617904,2.9363867988069376,10.414425528124431,7.190343532515466,3.2240819956089646,9.5,0.029999999999999995,0.68,0.020399999999999998,0.19722166666666663,False,10.5,5,Liverpool,Everton
Liverpool,Everton,corners_total,9.5,0.5831083333333333,0.41689166666666666,1.6170204362955929,2.1664781332400778,10.414425528124431,7.190343532515466,3.2240819956089646,9.5,0.029999999999999995,0.68,0.020399999999999998,0.08310833333333334,False,10.5,5,Liverpool,Everton
Liverpool,Everton,corners_total,10.5,0.466295,0.533705,2.0221063738068445,1.708040606003597,10.414425528124431,7.190343532515466,3.2240819956089646,9.5,0.029999999999999995,0.68,0.020399999999999998,0.033704999999999985,True,10.5,5,Liverpool,Everton
Liverpool,Everton,corners_total,11.5,0.35599,0.64401,2.6486645455610063,1.4235863432000155,10.414425528124431,7.190343532515466,3.2240819956089646,9.5,0.029999999999999995,0.68,0.020399999999999998,0.14401000000000003,False,10.5,5,Liverpool,Everton
Liverpool,Everton,corners_total,12.5,0.2594783333333333,0.7405216666666667,3.633822059289199,1.2425329071682039,10.414425528124431,7.190343532515466,3.2240819956089646,9.5,0.029999999999999995,0.68,0.020399999999999998,0.2405216666666667,False,10.5,5,Liverpool,Everton
Brighton & hove albion,Tottenham,corners_total,7.5,0.7755283333333334,0.22447166666666662,1.2158138536622507,3.8834096231483852,10.104018804516269,5.275174337540987,4.828844466975282,9.5,0.029999999999999995,0.68,0.020399999999999998,0.2755283333333334,False,9.5,5,Brighton & hove albion,Tottenham
Brighton & hove albion,Tottenham,corners_total,8.5,0.666835,0.33316500000000004,1.4139901048599168,2.6825367515233833,10.104018804516269,5.275174337540987,4.828844466975282,9.5,0.029999999999999995,0.68,0.020399999999999998,0.16683499999999996,False,9.5,5,Brighton & hove albion,Tottenham
Brighton & hove albion,Tottenham,corners_total,9.5,0.5474233333333334,0.4525766666666666,1.722429487674248,2.002303812322225,10.104018804516269,5.275174337540987,4.828844466975282,9.5,0.029999999999999995,0.68,0.020399999999999998,0.04742333333333337,True,9.5,5,Brighton & hove albion,Tottenham
Brighton & hove albion,Tottenham,corners_total,10.5,0.4292283333333333,0.5707716666666667,2.1967284504539446,1.6005695497416734,10.104018804516269,5.275174337540987,4.828844466975282,9.5,0.029999999999999995,0.68,0.020399999999999998,0.07077166666666668,False,9.5,5,Brighton & hove albion,Tottenham
Brighton & hove albion,Tottenham,corners_total,11.5,0.32012833333333335,0.6798716666666667,2.9453753179431037,1.350466805083788,10.104018804516269,5.275174337540987,4.828844466975282,9.5,0.029999999999999995,0.68,0.020399999999999998,0.17987166666666665,False,9.5,5,Brighton & hove albion,Tottenham
Brighton & hove albion,Tottenham,corners_total,12.5,0.22698666666666667,0.7730133333333333,4.153980079186424,1.191515900442254,10.104018804516269,5.275174337540987,4.828844466975282,9.5,0.029999999999999995,0.68,0.020399999999999998,0.27301333333333333,False,9.5,5,Brighton & hove albion,Tottenham
West ham united,Crystal palace,corners_total,7.5,0.6942583333333333,0.3057416666666667,1.3581372326452872,2.9095362733952976,9.256133935247737,4.734091106649326,4.522042828598411,9.5,0.029999999999999995,0.68,0.020399999999999998,0.1942583333333333,False,9.5,5,West ham united,Crystal palace
West ham united,Crystal palace,corners_total,8.5,0.5712066666666666,0.42879333333333336,1.650712687015084,2.1088101428139874,9.256133935247737,4.734091106649326,4.522042828598411,9.5,0.029999999999999995,0.68,0.020399999999999998,0.07120666666666664,False,9.5,5,West ham united,Crystal palace
West ham united,Crystal palace,corners_total,9.5,0.44581333333333334,0.5541866666666666,2.1150064860650106,1.6469357961078939,9.256133935247737,4.734091106649326,4.522042828598411,9.5,0.029999999999999995,0.68,0.020399999999999998,0.05418666666666666,True,9.5,5,West ham united,Crystal palace
West ham united,Crystal palace,corners_total,10.5,0.32860666666666666,0.6713933333333333,2.8693821130863526,1.3670672420851733,9.256133935247737,4.734091106649326,4.522042828598411,9.5,0.029999999999999995,0.68,0.020399999999999998,0.17139333333333334,False,9.5,5,West ham united,Crystal palace
