timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1727622000,Sep 29 2024 - 3:00pm,complete,N/A,Angers SCO,Metz,Eric Wattellier,6,0.33,2,1,1,1,3,4,2,0,2,84,"9,25,79",5,4,0,0,3,0,0,0,2,1,9,19,3,10,6,9,7,11,53,47,1.11,1.1,1.14,2.09,3.09,84,84,67,42,17,59,100,42,67,8.17,3.67,3.1,3.3,2.3,1.36,1.91,3.36,6.25,1.91,1.91,Stade Raymond Kopa (Angers)
1727635500,Sep 29 2024 - 6:45pm,complete,N/A,Strasbourg,Olympique Marseille,Willy Delajod,6,2,3,2.06,1.82,1,0,1,1,1,0,40,,8,3,2,0,1,0,0,2,0,1,12,8,6,3,6,5,17,7,41,59,1.13,0.97,1.48,0.99,4,100,100,75,75,34,34,84,75,100,6,5,3.75,3.7,1.89,1.15,1.67,2.3,4.33,1.53,2.38,Stade de la Meinau (Strasbourg)
1728067500,Oct 04 2024 - 6:45pm,complete,N/A,Olympique Marseille,Angers SCO,Romain Lissorgue,7,2,0.5,2,1.12,1,1,2,0,0,0,51,54,9,3,3,1,0,1,4,0,1,0,10,7,4,3,6,4,15,9,76,24,1.54,0.76,1.53,0.89,2.5,50,100,25,25,0,0,100,25,100,7,4.5,1.22,5.6,9.6,1.17,1.58,2.2,4.2,2.1,1.67,Orange Vélodrome (Marseille)
1728140400,Oct 05 2024 - 3:00pm,complete,N/A,Paris,Auxerre,Mathieu Vernice,7,1.5,0,1.24,0.88,3,1,4,1,1,0,"15,54,86",74,5,4,3,0,1,0,0,3,1,0,10,8,5,3,5,5,13,10,41,59,1.35,0.99,1.17,1.16,2.59,34,75,34,34,17,17,75,59,75,8.33,6,2.5,3.5,2.7,1.28,1.82,3.2,6,1.67,2.1,Stade Geoffroy-Guichard (Saint-Ètienne)
1728147600,Oct 05 2024 - 5:00pm,complete,N/A,Lille,Toulouse,Clément Turpin,7,1.33,0.5,2.18,1.29,2,1,3,1,0,1,"57,72",39,4,6,3,0,2,0,2,1,1,1,7,9,3,4,4,5,13,8,58,42,1.48,1.05,0.93,1.16,3,59,100,34,34,17,34,75,59,100,8.5,3.5,1.75,3.75,4.6,1.28,1.89,3.2,6,1.8,1.95,Decathlon Arena - Stade Pierre-Mauroy (Villeneuve d'Ascq)
1728154800,Oct 05 2024 - 7:00pm,complete,N/A,Rennes,Monaco,Thomas Léonard,7,2.33,3,1.65,1.29,1,2,3,3,1,2,11,"6,22",10,4,2,0,4,0,1,1,1,3,8,4,3,2,5,2,9,16,58,42,1.61,1.79,1.22,0.63,2.59,17,100,59,0,0,59,75,25,100,10.67,3.17,2.6,3.65,2.37,1.18,1.54,2.45,4.33,1.53,2.38,Roazhon Park (Rennes)
1728219600,Oct 06 2024 - 1:00pm,complete,N/A,Olympique Lyonnais,Nantes,Marc Bollengier,7,1,1.67,2.06,0.88,2,0,2,1,1,0,"22,54",,6,9,1,0,2,0,0,1,0,2,13,10,6,6,7,4,10,5,62,38,1.68,0.97,1.7,1.36,3.34,67,84,50,50,34,50,50,50,67,11,6,1.75,3.7,4.33,1.2,1.8,2.69,4.75,1.7,2.05,Groupama Stadium (Décines-Charpieu)
1728226800,Oct 06 2024 - 3:00pm,complete,N/A,Brest,Le Havre,Benoît Millot,N/A,2,1,1.94,1.35,2,0,2,1,1,0,"12,90'2",,1,9,3,1,0,1,2,2,0,1,5,9,3,0,2,9,19,11,53,47,1.47,0.97,0.79,0.93,3.34,33,100,50,50,17,50,67,84,100,9.66,4,1.75,3.55,4.7,1.32,2.02,3.9,7,1.95,1.8,N/A
1728226800,Oct 06 2024 - 3:00pm,complete,N/A,Strasbourg,Lens,Stéphanie Frappart,7,2.33,1.67,2.06,1.71,2,2,4,3,1,2,"18,60","5,44",3,5,2,0,4,0,2,0,2,2,9,8,5,5,4,3,15,18,37,63,1.25,1.08,1.11,1.23,2,67,67,17,17,0,0,84,33,67,9.66,5.34,3.35,3.5,2.08,1.23,1.82,2.9,5.25,1.67,2.1,Stade de la Meinau (Strasbourg)
1728226800,Oct 06 2024 - 3:00pm,complete,N/A,Metz,Lorient,Benoît Bastien,7,1.33,0,0.94,0.18,4,2,6,3,2,1,"6,25,57,90'3","37,90'1",4,4,3,0,5,0,0,3,2,3,13,7,5,3,8,4,15,13,48,52,0.7,0.91,1.49,0.96,3.17,50,100,67,17,17,67,100,17,100,4.67,6,1.85,3.6,4,1.16,1.68,2.46,4.25,1.62,2.2,Stade Auguste-Delaune (Metz)
1728240300,Oct 06 2024 - 6:45pm,complete,30247,Nice,PSG,Jérôme Brisard,7,2,2.33,2.18,2.35,1,1,2,1,1,0,38,52,5,15,1,0,2,0,0,1,2,0,6,14,3,9,3,5,7,9,29,71,1.57,1.6,0.8,2.12,4.34,75,100,59,59,42,42,75,84,100,8.17,3,4.25,3.8,1.77,1.17,1.68,2.55,4.4,1.7,2.05,Allianz Riviera (Nice)
1729277100,Oct 18 2024 - 6:45pm,complete,N/A,Monaco,Lille,Eric Wattellier,8,2.5,2,2.29,1.35,0,0,0,0,0,0,,,6,1,1,1,5,0,1,1,3,2,11,3,5,1,6,2,12,14,54,46,1.41,1.79,1.49,0.54,2.25,38,71,42,13,0,42,88,25,71,12.67,3.08,1.95,3.6,3.6,1.24,1.6,2.85,5,1.57,2.25,Stade Louis-II (Monaco)
1729350000,Oct 19 2024 - 3:00pm,complete,N/A,Brest,Rennes,Bastien Dechepy,8,2.25,0,1.94,0.76,1,1,2,0,0,0,54,86,2,4,2,0,2,0,0,2,1,1,9,6,2,4,7,2,18,15,56,44,1.3,1.25,0.98,0.85,3.59,63,100,75,59,13,42,100,59,100,8.92,4.92,2.59,3.22,2.46,1.35,1.88,3.75,7.5,1.8,1.95,Stade Francis-Le Blé (Brest)
1729357200,Oct 19 2024 - 5:00pm,complete,N/A,Paris,Lens,Romain Lissorgue,N/A,2,1.5,1.24,1.71,0,2,2,1,0,1,,"20,79",2,7,2,0,2,0,0,2,1,1,8,12,1,5,7,7,12,16,36,64,1.29,1.12,0.79,1.49,2.29,54,71,29,29,0,13,71,46,71,7.5,5.33,6,4.5,1.53,1.3,1.75,3.3,5.5,1.95,1.8,N/A
1729364400,Oct 19 2024 - 7:00pm,complete,47590,PSG,Strasbourg,Jeremy Stinat,8,3,0.67,2.59,1.29,4,2,6,1,1,0,"18,47,66,90","58,90'2",5,5,2,0,2,0,0,2,1,1,15,9,10,8,5,1,10,12,55,45,2.25,1.29,1.87,1.47,4.84,84,100,84,84,50,67,84,100,100,12,3.66,1.28,6.15,8.25,1.05,1.33,1.91,3.15,1.62,2.2,Parc des Princes (Paris)
1729429200,Oct 20 2024 - 1:00pm,complete,N/A,Le Havre,Olympique Lyonnais,Abdelatif Kherradji,8,1,1.33,0.65,1.29,0,4,4,1,0,1,,"32,57,71,87",4,6,3,0,4,0,3,0,2,2,4,7,1,4,3,3,17,10,42,58,1.19,0.84,0.61,1.02,3,50,84,84,34,17,67,84,34,84,8,3,3.54,3.64,2.02,1.25,1.73,2.9,5.5,1.67,2.1,Stade Océane (Le Havre)
1729436400,Oct 20 2024 - 3:00pm,complete,N/A,Auxerre,Metz,Florent Batta,8,2,2.33,1.59,1,2,1,3,1,1,0,"16,52",90'5,5,9,2,0,3,0,1,1,1,2,5,4,3,2,2,2,7,8,40,60,1.4,1.43,0.84,0.82,3.34,67,100,100,34,0,84,100,34,100,5.67,3.34,2.2,3.5,3,1.25,1.67,2.9,5.5,1.57,2.25,Stade de l'Abbé Deschamps (Auxerre)
1729436400,Oct 20 2024 - 3:00pm,complete,N/A,Toulouse,Angers SCO,Willy Delajod,8,1,0.67,1.18,1.12,1,1,2,1,0,1,64,5,8,2,2,0,4,0,1,1,2,2,11,3,5,2,6,1,10,9,65,35,1.12,0.8,1.53,0.55,2.13,59,88,25,13,0,25,59,42,88,9.92,4.17,1.5,4.2,6.5,1.35,1.85,3.75,7.5,2.05,1.7,Stadium de Toulouse (Toulouse)
1729436400,Oct 20 2024 - 3:00pm,complete,N/A,Nantes,Nice,Gaël Angoula,8,1.33,1,1.24,1.35,1,1,2,0,0,0,67,72,4,8,2,0,1,0,2,0,0,1,8,12,6,7,2,5,9,10,40,60,1.39,1.09,1.25,1.71,2.75,59,88,59,29,13,42,88,29,88,10.17,5.25,2.75,3.3,2.5,1.42,2.15,4.33,9,1.91,1.91,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1729449900,Oct 20 2024 - 6:45pm,complete,N/A,Lorient,Olympique Marseille,Clément Turpin,8,1.33,2.25,0.76,1.82,0,5,5,3,0,3,,"1,36,40,58,73",3,2,1,1,3,0,1,1,1,2,8,10,4,5,4,5,11,15,40,60,1.31,0.98,0.99,1.39,3.84,88,88,71,71,42,42,71,71,88,10.58,4.75,4.2,4,1.75,1.18,1.53,2.25,4.2,1.53,2.38,Stade de la Mosson-Mondial 98 (Lorient)
1729881900,Oct 25 2024 - 6:45pm,complete,N/A,Rennes,Le Havre,Florent Batta,N/A,1.75,0.75,1.65,1.35,1,0,1,0,0,0,54,,14,0,2,0,3,1,1,1,1,3,13,2,4,1,9,1,10,7,61,39,1.51,0.96,1.63,0.45,2.63,38,100,50,13,0,50,75,38,88,11.5,4,1.57,3.94,5.29,1.3,1.83,3.4,6.5,1.95,1.8,N/A
1729954800,Oct 26 2024 - 3:00pm,complete,N/A,Angers SCO,Paris,Marc Bollengier,9,0.25,0.25,1,0.53,4,2,6,3,2,1,"7,39,69,90'3","16,57",2,3,1,0,3,0,1,0,2,1,12,13,8,7,4,6,10,13,42,58,1.12,0.77,1.51,1.84,3.63,50,75,63,63,25,63,100,63,63,7.75,4.25,2.37,3.4,2.95,1.36,1.9,3.53,6.4,1.75,2,Stade Raymond Kopa (Angers)
1729962000,Oct 26 2024 - 5:00pm,complete,N/A,Metz,Brest,Jérôme Brisard,N/A,1.75,0,0.94,1,1,2,3,3,1,2,29,"4,18",7,3,3,0,2,0,0,3,1,1,9,8,3,4,6,4,15,11,53,47,0.9,0.9,1.28,1.06,3.13,54,100,59,29,13,75,100,29,84,4.5,4.75,2.31,3.35,2.94,1.28,1.81,3.2,6,1.7,2.05,N/A
1729969200,Oct 26 2024 - 7:00pm,complete,N/A,Lens,Lille,Benoît Bastien,9,1.67,1.75,1.35,1.35,0,2,2,0,0,0,,"90'8,90'11",8,2,4,0,5,0,1,3,1,4,6,4,4,3,2,1,16,14,58,42,1.85,1.48,1.04,0.76,1.09,0,42,13,0,0,29,54,0,25,12.25,4.58,2.35,3.3,3,1.32,1.93,3.4,6.5,1.75,2,Stade Bollaert-Delelis (Lens)
1730037600,Oct 27 2024 - 2:00pm,complete,N/A,Olympique Lyonnais,Auxerre,Jeremy Stinat,9,1.5,0,2.06,0.88,2,2,4,1,1,0,"45'5,62","47,72",5,5,0,0,4,0,0,0,2,2,10,13,8,6,2,7,7,15,63,37,1.68,1.03,1.6,1.46,3.88,63,100,63,63,38,25,75,75,100,12,5.75,1.54,4.1,4.8,1.14,1.53,2.45,3.6,1.57,2.25,Groupama Stadium (Décines-Charpieu)
1730044800,Oct 27 2024 - 4:00pm,complete,N/A,Nice,Monaco,Jérémie Pignard,9,1.67,3,2.18,1.29,2,1,3,2,1,1,"45'1,71",39,6,6,2,0,4,1,1,1,4,1,15,6,9,5,6,1,16,11,40,60,1.31,1.4,2.09,1.09,3.34,50,100,50,17,17,50,67,50,84,9.33,4,2.63,3.36,2.32,1.28,1.73,3.1,6,1.62,2.2,Allianz Riviera (Nice)
1730044800,Oct 27 2024 - 4:00pm,complete,N/A,Lorient,Toulouse,Thomas Léonard,9,1,0.33,0.76,1.29,0,3,3,3,0,3,,"5,8,27",1,3,1,1,2,0,1,1,0,2,7,11,2,6,5,5,8,20,52,48,1.23,1.09,0.91,1.42,3.17,71,100,54,38,25,25,71,71,100,11.33,4.67,2.09,6.4,2.1,1.25,1.68,2.9,5.5,1.62,2.2,Stade de la Mosson-Mondial 98 (Lorient)
1730044800,Oct 27 2024 - 4:00pm,complete,N/A,Strasbourg,Nantes,Hakim Ben El Hadj,9,2,1.25,2.06,0.88,3,1,4,1,1,0,"17,57,73",83,5,4,2,0,3,0,1,1,0,3,6,7,5,6,1,1,15,17,51,49,1.21,1.07,0.97,1.14,2.38,63,75,38,38,0,38,88,13,63,10.5,5.25,1.47,6.72,3.55,1.3,1.94,3.25,6.5,1.8,1.95,Stade de la Meinau (Strasbourg)
1730058300,Oct 27 2024 - 7:45pm,complete,N/A,Olympique Marseille,PSG,François Letexier,N/A,1.67,2,2,2.35,0,3,3,3,0,3,,"7,29,40",1,2,1,1,0,0,2,0,0,0,3,17,1,8,2,9,4,7,25,75,1.54,1.73,0.38,2.31,2.96,84,100,42,42,13,13,84,59,100,11.25,4.58,3.61,3.78,1.99,1.16,1.45,2.3,4,1.5,2.5,N/A
1730484000,Nov 01 2024 - 6:00pm,complete,N/A,Monaco,Angers SCO,Abdelatif Kherradji,10,2.2,0.75,2.29,1.12,0,1,1,1,0,1,,29,4,4,1,0,1,0,1,0,0,1,7,6,3,3,4,3,16,12,64,36,1.42,0.74,1.18,0.82,2,68,80,20,10,0,20,68,33,80,10,4.25,1.2,7,13,1.15,1.44,2.05,4,2,1.75,Stade Louis-II (Monaco)
1730491200,Nov 01 2024 - 8:00pm,complete,N/A,Lille,Olympique Lyonnais,Jérôme Brisard,N/A,1.75,1.75,2.18,1.29,1,1,2,1,1,0,17,90'1,4,9,3,0,1,0,1,2,1,0,10,9,2,3,8,6,12,10,47,53,1.34,0.89,1.11,1.21,3.13,50,88,75,38,13,50,88,50,88,11,4,1.95,3.8,3.6,1.2,1.61,2.6,4.5,1.57,2.25,N/A
1730563200,Nov 02 2024 - 4:00pm,complete,N/A,PSG,Lens,Willy Delajod,N/A,3,1.8,2.59,1.71,1,0,1,1,1,0,4,,7,4,1,0,4,1,0,1,1,4,14,8,8,2,6,6,3,20,68,32,2.15,1.19,1.95,0.99,3.6,68,90,60,60,25,35,90,60,90,12.5,4.3,1.48,4.2,5.45,1.18,1.56,2.3,4.2,1.75,2,N/A
1730570400,Nov 02 2024 - 6:00pm,complete,N/A,Brest,Nice,Clément Turpin,10,2,1,1.94,1.35,0,1,1,1,0,1,,42,6,2,0,0,2,0,0,0,0,2,15,11,6,3,9,8,9,4,63,37,1.24,1.21,1.75,1.12,2.8,50,90,40,30,20,40,70,50,90,9,4.2,2.48,3.18,2.82,1.38,1.99,3.75,8,1.8,1.95,Stade Francis-Le Blé (Brest)
1730577600,Nov 02 2024 - 8:00pm,complete,N/A,Paris,Strasbourg,Eric Wattellier,N/A,1.5,0.5,1.24,1.29,2,0,2,0,0,0,"51,78",,2,3,2,0,1,0,1,1,1,0,11,7,3,3,8,4,10,4,35,65,1.17,1.34,1.05,1.03,3.75,63,88,50,50,38,25,75,75,88,6.75,4.5,3.17,3.47,2.12,1.24,1.74,2.85,5,1.62,2.2,N/A
1730642400,Nov 03 2024 - 2:00pm,complete,N/A,Toulouse,Metz,Mathieu Vernice,10,1,1.75,1.18,1,1,0,1,0,0,0,84,,6,7,0,0,3,0,0,0,0,3,11,6,6,2,5,4,16,15,50,50,1.2,1.28,1.51,0.87,2.85,80,90,70,35,0,45,80,58,90,10.8,4.4,2,3.5,3.6,1.3,1.8,3.3,6.5,1.75,2,Stadium de Toulouse (Toulouse)
1730649600,Nov 03 2024 - 4:00pm,complete,N/A,Auxerre,Rennes,Gaël Angoula,10,2.25,0.25,1.59,0.76,4,0,4,2,2,0,"27,39,65,90'2",,3,8,0,0,2,0,0,0,1,1,15,5,8,4,7,1,11,15,39,61,1.26,1.15,1.74,0.97,3.13,75,100,88,25,0,50,88,50,100,7.25,4.25,3.34,3.67,2.26,1.26,1.74,3,5.5,1.67,2.1,Stade de l'Abbé Deschamps (Auxerre)
1730649600,Nov 03 2024 - 4:00pm,complete,N/A,Le Havre,Lorient,Stéphanie Frappart,N/A,0.75,0,0.65,0.18,1,0,1,0,0,0,73,,2,10,2,0,1,0,1,1,1,0,8,9,4,1,4,8,11,13,48,52,1.04,0.92,1.09,0.99,4.25,50,100,100,63,38,75,100,63,100,5.25,6,2.39,3.56,3.16,1.28,1.83,3.2,6,1.67,2.1,N/A
1730663100,Nov 03 2024 - 7:45pm,complete,N/A,Nantes,Olympique Marseille,Bastien Dechepy,10,1.25,2.4,1.24,1.82,1,2,3,2,1,1,39,"24,61",2,5,1,0,1,0,0,1,0,1,6,7,3,4,3,3,16,6,26,74,1.36,1.06,0.8,1.15,3.48,68,90,65,53,30,43,78,65,90,7.45,4.75,3.94,3.63,2.06,1.32,1.93,3.4,6.5,1.8,1.95,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1731095100,Nov 08 2024 - 7:45pm,complete,N/A,Olympique Marseille,Auxerre,Marc Bollengier,11,1.25,0.2,2,0.88,1,3,4,3,0,3,65,"10,43,45",4,3,3,0,2,0,0,3,0,2,12,8,5,6,7,2,13,16,74,26,1.25,1.12,1.6,1.04,3.28,65,100,65,53,10,23,88,65,88,8.85,6.65,1.39,6.44,4.2,1.16,1.5,2.22,4,1.7,2.05,Orange Vélodrome (Marseille)
1731168000,Nov 09 2024 - 4:00pm,complete,N/A,Strasbourg,Monaco,Bastien Dechepy,11,2.2,2.25,2.06,1.29,1,3,4,1,1,0,29,"79,89,90'1",1,2,5,0,2,0,1,4,2,0,5,15,2,8,3,7,16,18,42,58,1.16,1.32,0.67,1.81,2.88,65,90,68,30,0,48,88,33,78,10.3,5.4,3.4,3.8,1.91,1.18,1.53,2.25,4.2,1.5,2.5,Stade de la Meinau (Strasbourg)
1731175200,Nov 09 2024 - 6:00pm,complete,N/A,Lens,Nantes,Clément Turpin,11,1.25,1,1.35,0.88,3,2,5,2,1,1,"21,86,90","36,71",6,1,2,0,0,0,2,0,0,0,10,8,3,3,7,5,14,8,67,33,1.64,1.08,1.18,0.9,1.7,30,65,20,20,0,33,53,23,43,12.65,5.55,1.65,4.19,5.9,1.32,1.91,3.5,7,2,1.75,Stade Bollaert-Delelis (Lens)
1731182400,Nov 09 2024 - 8:00pm,complete,N/A,Angers SCO,PSG,Benoît Millot,11,0.8,2.2,1,2.35,2,4,6,4,0,4,"90'1,90'7","17,20,31,45'2",6,8,0,0,3,0,0,0,1,2,8,21,3,12,5,9,5,16,30,70,1.2,1.85,0.97,2.76,3.4,80,90,60,50,30,60,100,50,70,10.4,2.8,11.6,6.88,1.28,1.12,1.4,2,3.3,1.8,1.95,Stade Raymond Kopa (Angers)
1731247200,Nov 10 2024 - 2:00pm,complete,N/A,Nice,Lille,Jeremy Stinat,11,2,2,2.18,1.35,2,2,4,1,0,1,"56,90'6","17,66",6,2,2,0,2,0,1,1,0,2,11,11,5,6,6,5,12,9,43,57,1.5,1.34,1.35,1.48,2.68,38,80,35,13,13,35,68,35,80,9.1,4.55,3.98,6.31,1.43,1.35,2.05,3.75,7.5,1.8,1.95,N/A
1731254400,Nov 10 2024 - 4:00pm,complete,N/A,Lorient,Brest,Jérémie Pignard,11,0.8,0.75,0.76,1,3,1,4,2,2,0,"6,12,84",50,3,7,5,0,1,0,1,4,1,0,11,18,8,6,3,12,18,13,33,67,1.16,0.94,1.56,1.92,3.4,55,100,78,43,20,80,90,43,65,8.05,5,3.23,3.5,2.13,1.26,1.73,3,5.5,1.62,2.2,Stade de la Mosson-Mondial 98 (Lorient)
1731254400,Nov 10 2024 - 4:00pm,complete,N/A,Le Havre,Metz,Hakim Ben El Hadj,11,1.2,1.4,0.65,1,0,3,3,2,0,2,,"15,21,57",8,7,1,0,4,0,1,0,3,1,8,13,3,7,5,6,10,17,55,45,1.05,1.2,1.05,1.57,3.2,60,80,80,50,10,40,80,60,100,7.6,4.4,3.17,3.3,2.24,1.33,1.99,3.6,7,1.8,1.95,Stade Océane (Le Havre)
1731254400,Nov 10 2024 - 4:00pm,complete,N/A,Rennes,Toulouse,Romain Lissorgue,N/A,2,1,1.65,1.29,0,2,2,2,0,2,,"14,23",5,3,3,0,1,0,3,0,0,1,3,8,1,2,2,6,16,16,67,33,1.54,1.17,0.71,0.93,2.45,45,90,55,0,0,43,78,25,78,11.6,3.55,2.13,3.4,3.32,1.33,1.98,3.6,7,1.8,1.95,N/A
1731267900,Nov 10 2024 - 7:45pm,complete,N/A,Olympique Lyonnais,Paris,Willy Delajod,11,1.4,0.2,2.06,0.53,1,0,1,1,1,0,29,,7,6,3,0,2,0,1,2,2,0,10,8,7,6,3,2,11,13,62,38,1.67,0.98,1.6,1.26,4.3,50,90,70,70,40,40,80,80,90,9,4.4,1.32,5.6,7.76,1.12,1.37,2.05,3.25,1.62,2.2,Groupama Stadium (Décines-Charpieu)
1732298400,Nov 22 2024 - 6:00pm,complete,N/A,Monaco,Brest,Thomas Léonard,12,1.83,0.6,2.29,1,3,2,5,2,2,0,"5,24,90'1","50,90'6",2,8,2,0,2,0,0,2,1,1,9,13,4,5,5,8,7,12,52,48,1.38,1.14,1.11,1.66,2.52,55,75,57,29,0,67,84,37,55,8.87,3.63,1.55,4.4,5.5,1.2,1.62,2.7,4.75,1.75,2,Stade Louis-II (Monaco)
1732305600,Nov 22 2024 - 8:00pm,complete,N/A,PSG,Toulouse,Gaël Angoula,12,3,1.4,2.59,1.29,3,0,3,1,1,0,"35,84,90'1",,7,5,1,0,2,0,1,0,1,1,17,11,8,2,9,9,11,14,73,27,2.11,1.12,2.1,1.17,3.3,50,90,60,40,20,40,90,60,70,11.2,3,1.33,5.75,8,1.14,1.45,2.17,3.75,1.75,2,Parc des Princes (Paris)
1732377600,Nov 23 2024 - 4:00pm,complete,N/A,Lens,Olympique Marseille,Eric Wattellier,12,1.6,2.5,1.35,1.82,1,3,4,0,0,0,80,"49,57,89",6,0,3,0,3,0,1,2,1,2,16,10,8,4,8,6,16,9,45,55,1.55,1.08,1.86,1.17,2.9,44,72,52,44,35,54,62,54,62,9.67,4.43,3.31,1.79,4.04,1.25,1.73,2.9,5.5,1.62,2.2,Stade Bollaert-Delelis (Lens)
1732384800,Nov 23 2024 - 6:00pm,complete,N/A,Paris,Lorient,Florent Batta,12,1.8,0,1.24,0.18,1,0,1,0,0,0,47,,5,11,3,0,5,0,0,3,3,2,13,11,4,3,9,8,19,11,32,68,1.14,0.94,1.3,1.22,3,30,80,50,30,20,40,70,50,90,7,5.4,2.31,3.42,2.65,1.22,1.6,2.3,5,1.57,2.25,Stade Geoffroy-Guichard (Saint-Ètienne)
1732392000,Nov 23 2024 - 8:00pm,complete,N/A,Metz,Olympique Lyonnais,Stéphanie Frappart,12,1.4,1.6,0.94,1.29,1,1,2,1,0,1,55,38,4,2,2,0,0,0,0,2,0,0,15,14,6,8,9,6,11,13,40,60,0.97,0.95,1.73,1.73,2.8,60,90,60,20,10,50,90,20,80,10.2,4.4,2.59,3.48,2.33,1.19,1.55,2.38,4.33,1.5,2.5,Stade Auguste-Delaune (Metz)
1732456800,Nov 24 2024 - 2:00pm,complete,N/A,Lille,Rennes,Mathieu Vernice,N/A,1.6,0.2,2.18,0.76,1,0,1,1,1,0,45,,3,3,3,0,2,0,1,2,1,1,6,4,3,1,3,3,19,16,56,44,1.3,1.12,0.87,0.53,3.4,80,100,70,50,10,40,90,70,100,9.8,4.8,1.9,3.6,3.8,1.3,1.82,3.4,6.5,1.75,2,N/A
1732464000,Nov 24 2024 - 4:00pm,complete,N/A,Nantes,Le Havre,Jérôme Brisard,12,1,0.6,1.24,1.35,0,2,2,1,0,1,,"3,74",10,2,2,0,1,0,0,2,0,1,18,6,4,3,14,3,17,11,71,29,1.24,0.86,2.03,0.77,2.5,50,90,40,20,0,30,60,50,100,9,5,1.87,3.2,3.95,1.44,2,4.5,9.5,2.05,1.7,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1732464000,Nov 24 2024 - 4:00pm,complete,N/A,Auxerre,Angers SCO,François Letexier,12,2.4,1.2,1.59,1.12,1,0,1,0,0,0,90'3,,2,2,4,0,1,0,1,3,1,0,10,10,6,5,4,5,9,5,49,51,1.36,0.76,1.3,1.23,2.5,50,90,50,10,0,40,90,30,90,6.8,3.4,1.95,3.34,3.47,1.26,1.72,3,5.5,1.7,2.05,Stade de l'Abbé Deschamps (Auxerre)
1732477500,Nov 24 2024 - 7:45pm,complete,N/A,Nice,Strasbourg,Benoît Bastien,12,1.8,0.4,2.18,1.29,2,1,3,1,0,1,"54,62",19,4,7,2,0,0,0,1,1,0,0,15,10,6,3,9,7,16,8,54,46,1.47,1.28,1.8,1.03,4.2,80,100,60,50,40,40,70,80,100,8.6,3.8,1.84,3.37,3.84,1.26,1.83,3.1,5.5,1.75,2,Allianz Riviera (Nice)
1732909500,Nov 29 2024 - 7:45pm,complete,N/A,Metz,Lens,Abdelatif Kherradji,13,1.33,1.5,0.94,1.71,0,2,2,1,0,1,,"23,61",3,1,1,0,2,0,1,0,1,1,11,10,3,6,8,4,14,12,52,48,1.1,1.16,1.23,1.26,2.5,67,84,34,17,9,34,92,17,75,8.33,6,2.52,3.15,2.59,1.28,2.01,3.1,6,1.67,2.1,Stade Auguste-Delaune (Metz)
1732982400,Nov 30 2024 - 4:00pm,complete,N/A,Rennes,Paris,Marc Bollengier,13,1.67,0.17,1.65,0.53,5,0,5,2,2,0,"39,45'6,53,61,67",,6,1,0,0,1,1,0,0,1,1,14,1,10,0,4,1,14,12,72,28,1.4,1.03,2.15,0.19,3.17,33,75,59,34,17,59,92,34,67,10.67,4.33,1.57,4.1,5.75,1.24,1.68,2.9,5.5,1.95,1.8,Roazhon Park (Rennes)
1732989600,Nov 30 2024 - 6:00pm,complete,N/A,Brest,Strasbourg,Romain Lissorgue,13,1.67,0.33,1.94,1.29,3,1,4,2,2,0,"12,45'1,90'2",85,4,3,3,0,2,0,3,0,1,1,9,9,8,4,1,5,15,8,38,62,1.32,1.23,1.37,1.14,3.58,58,92,50,42,34,33,75,75,92,8.5,3.5,2.04,3.14,3.12,1.3,1.88,3.25,6.5,1.7,2.05,Stade Francis-Le Blé (Brest)
1732996800,Nov 30 2024 - 8:00pm,complete,N/A,PSG,Nantes,Jeremy Stinat,13,3,0.83,2.59,0.88,1,1,2,2,1,1,2,38,9,3,0,0,0,0,0,0,0,0,18,4,10,2,8,2,6,6,84,16,2.11,1.05,2.83,0.5,3.42,59,83,67,59,25,42,92,58,75,12,3.66,1.21,6,9,1.12,1.4,1.99,3.4,1.95,1.8,Parc des Princes (Paris)
