team,matches_w,tempo,attack,defense,mu_home_vs_avg,mu_away_vs_avg,mu_total_vs_avg
Luton town,0.0,1.0,-0.007826777604688117,0.011822358052145503,5.1318993186342645,4.464890052989095,9.596789371623359
Sheffield united,0.0,1.0,0.0057433299451317464,0.006677657472680312,5.20201440298236,4.525892056971047,9.727906459953406
Brighton & hove albion,32.52930364807098,1.0,0.00613778747874752,-0.06963539817216388,5.20406678151507,4.527677681342592,9.731744462857662
West ham united,32.56563276477553,1.0,-0.11788458604982358,0.1576467330500468,4.5970648316860405,3.9995697042247014,8.596634535910741
Tottenham,32.62407673647556,1.0,0.2039288397836477,0.08680599547988337,6.342236367474604,5.517915748662635,11.86015211613724
Arsenal,32.62893863289336,1.0,0.2624268428689242,-0.47065677100903186,6.724310878816061,5.850330821381391,12.574641700197452
Sunderland,32.652200282097596,1.0,-0.26010268818212556,0.1396376450486354,3.9876413574816927,3.469354935951114,7.456996293432807
Crystal palace,32.67011228312634,1.0,-0.14170027735828045,0.09810018257104827,4.488875964623082,3.9054424880808516,8.394318452703933
Manchester united,32.67948575871239,1.0,-0.00565340736477861,-0.03930170548914193,5.14306496503428,4.474604464837668,9.617669429871949
Nottingham Forest,32.688199673016484,1.0,-0.053370415612945414,0.17176859467633926,4.903416417385789,4.266103800624757,9.169520218010547
Chelsea,32.697403719653536,1.0,0.221804778299154,-0.2686119296249821,6.456629188183768,5.617440570878678,12.074069759062446
Everton,32.697403719653536,1.0,-0.17302117399502165,0.1772445838617019,4.3504593264865346,3.7850163003456387,8.135475626832173
Burnley,32.72387212784524,1.0,-0.3471643879999717,0.26426752711954826,3.655153968711403,3.180081989875497,6.8352359585869
Newcastle,32.732586042149336,1.0,0.1572999518801264,0.09091509469518012,6.053293824517744,5.266527986387364,11.319821810905108
Liverpool,32.755339348132,1.0,0.22482357637556363,-0.1752976410015158,6.476149897672695,5.634424111710808,12.110574009383502
Wolverhampton wanderers,32.78346289375402,1.0,-0.2756755928711542,0.12042907054378124,3.9260232305698466,3.415745512840737,7.341768743410583
Aston villa,32.801374894782775,1.0,0.11971125972155768,-0.0393494739808134,5.829981724005029,5.072240469352312,10.902222193357343
Bournemouth,32.801374894782775,1.0,0.176341915479989,-0.04071889359850692,6.169664875553553,5.367773922046902,11.537438797600455
Leeds United,32.81864521624982,1.0,-0.2739193008667385,0.02084813970650364,3.932924532355463,3.421749830498215,7.354674362853678
Brentford,32.89614798318736,1.0,-0.007806186012558729,0.14040711388999624,5.132004993699888,4.4649819931305625,9.596986986830451
Fulham,32.89614798318736,1.0,0.04979142549158178,-0.06471059876448038,5.43627471530775,4.72970481193174,10.16597952723949
Manchester city,32.89614798318736,1.0,0.23611508659366276,-0.3182882845268541,6.549689817445007,5.6984058143714105,12.248095631816417
