home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,alpha_used,gameweek,home_team,away_team,league
West Ham United,AFC Bournemouth,12.5,0.27324,0.7267600000000001,3.422920191247588,1.2692742596440016,0.29214820799999996,0.787851792,0.22676000000000002,False,10.5,10.57794,9.846153846153847,0.0207199971656707,27,West Ham United,AFC Bournemouth,EPL
Man City,Newcastle,7.5,0.80688,0.19311999999999996,1.1591298744007668,4.602273714669634,0.8627160960000001,0.21728390399999997,0.30688000000000004,False,10.5,10.5179,9.846153846153847,0.0207199971656707,27,Man City,Newcastle,EPL
Man City,Newcastle,8.5,0.7066,0.2934,1.323632483804827,3.081632949904235,0.75549672,0.32450328,0.2066,False,10.5,10.5179,9.846153846153847,0.0207199971656707,27,Man City,Newcastle,EPL
Man City,Newcastle,9.5,0.59396,0.40603999999999996,1.5746493249654703,2.2475043082859587,0.6350620320000001,0.444937968,0.09396000000000004,False,10.5,10.5179,9.846153846153847,0.0207199971656707,27,Man City,Newcastle,EPL
Man City,Newcastle,10.5,0.48034,0.51966,1.9471181102062933,1.7654729117912247,0.513579528,0.5664204720000001,0.01966000000000001,True,10.5,10.5179,9.846153846153847,0.0207199971656707,27,Man City,Newcastle,EPL
Man City,Newcastle,11.5,0.3694,0.6306,2.5318860667474032,1.4597740573392242,0.39496248,0.6850375200000001,0.1306,False,10.5,10.5179,9.846153846153847,0.0207199971656707,27,Man City,Newcastle,EPL
Man City,Newcastle,12.5,0.26942,0.73058,3.4714524276463914,1.2627280844272524,0.288063864,0.791936136,0.23058,False,10.5,10.5179,9.846153846153847,0.0207199971656707,27,Man City,Newcastle,EPL
Crystal Palace,Wolves,7.5,0.7123,0.28769999999999996,1.3130404507321225,3.1406163220845253,0.76159116,0.31840883999999997,0.21230000000000004,False,9.5,9.44698,9.846153846153847,0.0207199971656707,27,Crystal Palace,Wolves,EPL
Crystal Palace,Wolves,8.5,0.59264,0.40736000000000006,1.578156575756768,2.2403977627280396,0.6336506879999999,0.4463493120000001,0.09263999999999994,False,9.5,9.44698,9.846153846153847,0.0207199971656707,27,Crystal Palace,Wolves,EPL
Crystal Palace,Wolves,9.5,0.46688,0.53312,2.0032528980819286,1.7217277970941862,0.49918809599999997,0.580811904,0.03311999999999998,True,9.5,9.44698,9.846153846153847,0.0207199971656707,27,Crystal Palace,Wolves,EPL
Crystal Palace,Wolves,10.5,0.35074,0.64926,2.6665869677153755,1.4184622668440947,0.375011208,0.704988792,0.14926,False,9.5,9.44698,9.846153846153847,0.0207199971656707,27,Crystal Palace,Wolves,EPL
Crystal Palace,Wolves,11.5,0.2491,0.7509,3.7546315257185503,1.2290111322353543,0.26633772,0.8136622800000001,0.2509,False,9.5,9.44698,9.846153846153847,0.0207199971656707,27,Crystal Palace,Wolves,EPL
