home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,implied_p_over,implied_p_under,over_price_boost,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,calib_temp,calib_rows,gameweek,home_team,away_team
Aston Villa,Brentford,corners_total,12.5,0.26993,0.73007,3.704664172192791,1.369731669565932,3.5282515925645623,1.3045063519675544,0.2834265,0.7665735,0.0,0.05,0.050000000000000044,10.33800486833338,9.009359994110309,5.996896551522021,4.341108316811359,0.06133585593728358,0.085870198312197,1.0,27.038677899575127,27.088475045124426,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Aston Villa,Brentford
Aston Villa,Brentford,1X2,,,,,,,,,,,0.05,-0.04761904761904778,,,,,,,,27.038677899575127,27.088475045124426,,,,0.3096292843826831,0.2989836870980088,0.39138702851930807,3.2296686729542685,3.344664084205348,2.555015693246634,3.3911521066019823,3.5118972884156157,2.6827664779089657,1.778564835760151,1.2021227563120178,2.9806875920721687,2.9,990.0,24,Aston Villa,Brentford
Nottingham Forest,Crystal Palace,corners_total,7.5,0.690615,0.309385,1.447984767200249,3.232218756565444,1.3790331116192847,3.0783035776813756,0.72514575,0.32485425,0.0,0.05,0.050000000000000044,9.540654202110396,9.009359994110309,5.368927273463096,4.1717269286473,0.06133585593728358,0.085870198312197,1.0,26.978332887197418,26.96805999051129,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,8.5,0.580405,0.41959500000000005,1.7229348472187527,2.3832505153779238,1.6408903306845264,2.2697623955980224,0.6094252499999999,0.44057475000000007,0.0,0.05,0.050000000000000044,9.540654202110396,9.009359994110309,5.368927273463096,4.1717269286473,0.06133585593728358,0.085870198312197,1.0,26.978332887197418,26.96805999051129,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,9.5,0.47067,0.5293300000000001,2.1246308453906133,1.88918066234674,2.023457947991061,1.7992196784254668,0.4942034999999999,0.5557965,0.0,0.05,0.04999999999999982,9.540654202110396,9.009359994110309,5.368927273463096,4.1717269286473,0.06133585593728358,0.085870198312197,1.0,26.978332887197418,26.96805999051129,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,10.5,0.367175,0.632825,2.723496970109621,1.5802156994429741,2.5938066381996387,1.5049673328028323,0.38553375,0.66446625,0.0,0.05,0.050000000000000044,9.540654202110396,9.009359994110309,5.368927273463096,4.1717269286473,0.06133585593728358,0.085870198312197,1.0,26.978332887197418,26.96805999051129,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,11.5,0.276175,0.7238249999999999,3.6208925500135782,1.3815494076606916,3.4484690952510264,1.3157613406292301,0.28998375000000004,0.76001625,0.0,0.05,0.050000000000000044,9.540654202110396,9.009359994110309,5.368927273463096,4.1717269286473,0.06133585593728358,0.085870198312197,1.0,26.978332887197418,26.96805999051129,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,12.5,0.20067,0.79933,4.983305925150745,1.2510477524927126,4.74600564300071,1.1914740499930596,0.2107035,0.8392965,0.0,0.05,0.050000000000000044,9.540654202110396,9.009359994110309,5.368927273463096,4.1717269286473,0.06133585593728358,0.085870198312197,1.0,26.978332887197418,26.96805999051129,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,1X2,,,,,,,,,,,0.05,-0.04761904761904767,,,,,,,,26.978332887197418,26.96805999051129,,,,0.325634260289881,0.31631743535416945,0.35804830435594953,3.0709299417997227,3.161381220988768,2.792919245348141,3.2244764388897087,3.319450282038207,2.932565207615548,1.2340003920134885,1.0365746307145984,2.270575022728087,2.9,990.0,24,Nottingham Forest,Crystal Palace
Manchester United,Fulham,corners_total,7.5,0.74982,0.25017999999999996,1.3336534101517696,3.9971220721080827,1.2701461049064473,3.8067829258172217,0.7873110000000001,0.26268899999999995,0.0,0.05,0.050000000000000044,10.243234938655014,9.009359994110309,5.577981900923232,4.665253037731782,0.06133585593728358,0.085870198312197,1.0,26.973492802214835,27.088475045124426,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,8.5,0.65231,0.34769000000000005,1.5330134445279087,2.8761252840173714,1.460012804312294,2.739166937159401,0.6849255,0.3650745000000001,0.0,0.05,0.050000000000000044,10.243234938655014,9.009359994110309,5.577981900923232,4.665253037731782,0.06133585593728358,0.085870198312197,1.0,26.973492802214835,27.088475045124426,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,9.5,0.54597,0.45403000000000004,1.8316024690001285,2.202497632315045,1.7443833038096461,2.097616792680995,0.5732685,0.4767315000000001,0.0,0.05,0.050000000000000044,10.243234938655014,9.009359994110309,5.577981900923232,4.665253037731782,0.06133585593728358,0.085870198312197,1.0,26.973492802214835,27.088475045124426,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,10.5,0.441995,0.558005,2.262469032455118,1.7920986371089866,2.154732411862017,1.7067606067704633,0.46409475000000006,0.58590525,0.0,0.05,0.050000000000000044,10.243234938655014,9.009359994110309,5.577981900923232,4.665253037731782,0.06133585593728358,0.085870198312197,1.0,26.973492802214835,27.088475045124426,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,11.5,0.346025,0.653975,2.889964597933675,1.5291104400015292,2.7523472361273096,1.4562956571443135,0.36332625,0.68667375,0.0,0.05,0.050000000000000044,10.243234938655014,9.009359994110309,5.577981900923232,4.665253037731782,0.06133585593728358,0.085870198312197,1.0,26.973492802214835,27.088475045124426,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,12.5,0.26083,0.73917,3.8339148104129124,1.3528687582017669,3.6513474384884876,1.2884464363826351,0.27387150000000005,0.7761285,0.0,0.05,0.050000000000000044,10.243234938655014,9.009359994110309,5.577981900923232,4.665253037731782,0.06133585593728358,0.085870198312197,1.0,26.973492802214835,27.088475045124426,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,1X2,,,,,,,,,,,0.05,-0.04761904761904778,,,,,,,,26.973492802214835,27.088475045124426,,,,0.32094297553705375,0.29773376931695844,0.3813232551459877,3.1158183111085016,3.358705336966429,2.6224469305370715,3.271609226663927,3.5266406038147506,2.7535692770639253,1.7635875225066397,1.3275994179268298,3.0911869404334693,2.9,990.0,24,Manchester United,Fulham
Tottenham,Manchester City,corners_total,7.5,0.70999,0.29001,1.4084705418386174,3.448156960104824,1.3414005160367786,3.2839590096236417,0.7454895,0.3045105,0.0,0.05,0.050000000000000044,9.74437227466353,9.009359994110309,4.160732508348486,5.583639766315042,0.06133585593728358,0.085870198312197,1.0,26.941647221759027,27.088475045124422,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,8.5,0.60396,0.39603999999999995,1.6557387906483871,2.5249974750025252,1.576894086331797,2.4047595000024047,0.6341580000000001,0.415842,0.0,0.05,0.050000000000000044,9.74437227466353,9.009359994110309,4.160732508348486,5.583639766315042,0.06133585593728358,0.085870198312197,1.0,26.941647221759027,27.088475045124422,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,9.5,0.49521,0.5047900000000001,2.019345328244583,1.9810218110501394,1.9231860268996033,1.886687439095371,0.5199704999999999,0.5300295,0.0,0.05,0.04999999999999982,9.74437227466353,9.009359994110309,4.160732508348486,5.583639766315042,0.06133585593728358,0.085870198312197,1.0,26.941647221759027,27.088475045124422,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,10.5,0.389315,0.6106849999999999,2.5686141042600465,1.637505424236718,2.4462991469143294,1.5595289754635406,0.40878075000000014,0.64121925,0.0,0.05,0.050000000000000266,9.74437227466353,9.009359994110309,4.160732508348486,5.583639766315042,0.06133585593728358,0.085870198312197,1.0,26.941647221759027,27.088475045124422,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,11.5,0.296765,0.703235,3.369669603895338,1.421999758260041,3.2092091465669887,1.3542854840571819,0.31160325,0.73839675,0.0,0.05,0.050000000000000044,9.74437227466353,9.009359994110309,4.160732508348486,5.583639766315042,0.06133585593728358,0.085870198312197,1.0,26.941647221759027,27.088475045124422,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,12.5,0.217415,0.782585,4.599498654646643,1.2778164672208132,4.38047490918728,1.216968064019822,0.22828575,0.82171425,0.0,0.05,0.050000000000000044,9.74437227466353,9.009359994110309,4.160732508348486,5.583639766315042,0.06133585593728358,0.085870198312197,1.0,26.941647221759027,27.088475045124422,0.0,0.0,0.0,,,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,1X2,,,,,,,,,,,0.05,-0.04761904761904767,,,,,,,,26.941647221759027,27.088475045124422,,,,0.41275774190365694,0.2959423912647948,0.29129986683154835,2.422728633478698,3.3790360202410095,3.4328886273685657,2.5438650651526333,3.5479878212530602,3.6045330587369944,1.0902390666761146,1.9474832275848861,3.037722294261001,2.9,990.0,24,Tottenham,Manchester City
Sunderland,Burnley,corners_total,7.5,0.510195,0.48980500000000005,1.9600348886210177,2.0416288114657872,1.8666998939247788,1.9444083918721782,0.53570475,0.5142952500000001,0.0,0.05,0.050000000000000044,7.873324846846703,9.009359994110309,4.612169665545269,3.2611551813014334,0.06133585593728358,0.085870198312197,1.0,17.048892736138562,18.656750213874012,1.0,1.0,1.0,,,,,,,,,,,,,,,24,Sunderland,Burnley
