home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,gameweek,home_team,away_team
Manchester United,Newcastle,corners_total,7.5,0.83627,0.16373000000000004,1.1957860499599413,6.107616197398154,1.1072093055184642,5.655200182776068,0.08,0.08000000000000007,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,8.5,0.755165,0.24483500000000002,1.3242139135155893,4.08438336022219,1.2261239939959159,3.781836444650176,0.08,0.08000000000000007,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,9.5,0.66391,0.33609,1.5062282538295853,2.975393495789818,1.3946557905829493,2.754993977583165,0.08,0.08000000000000007,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,10.5,0.56455,0.43545,1.771322292091046,2.296474911011597,1.640113233417635,2.126365658344071,0.08,0.08000000000000007,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,11.5,0.46578,0.5342199999999999,2.146936321868693,1.8718879862229048,1.9879040017302712,1.7332296168730599,0.08,0.08000000000000007,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,12.5,0.3738,0.6262,2.675227394328518,1.5969338869370808,2.477062402156035,1.4786424879047044,0.08,0.08000000000000007,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,1X2,,,,,,,,0.08,-0.07407407407407407,,,,,,,0,58.8,58.8,,,,0.50146,0.11854,0.38,1.9941770031507995,8.435970980259828,2.6315789473684212,2.1537111634028636,9.110848658680615,2.8421052631578947,5.993229662206485,5.472756973860016,11.4659866360665,18,Manchester United,Newcastle
Nottingham Forest,Manchester City,corners_total,7.5,0.740115,0.25988500000000003,1.3511413766779488,3.8478557823652766,1.25105683025736,3.5628294281159967,0.08,0.08000000000000007,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,corners_total,8.5,0.638435,0.361565,1.5663301667358462,2.7657544286642786,1.4503057099405983,2.560883730244702,0.08,0.08000000000000007,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,corners_total,9.5,0.53141,0.46858999999999995,1.881786191452927,2.1340617597473273,1.7423946217156732,1.9759831108771546,0.08,0.08000000000000007,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,corners_total,10.5,0.427135,0.572865,2.3411801889332415,1.745611967915652,2.1677594341974453,1.616307377699678,0.08,0.08000000000000007,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,corners_total,11.5,0.332195,0.667805,3.0102801065639158,1.4974431158796355,2.7872963949665883,1.386521403592255,0.08,0.08000000000000007,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,corners_total,12.5,0.24977,0.75023,4.00368338871762,1.3329245697985952,3.7071142488126108,1.2341894164801808,0.08,0.08000000000000007,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,0,58.8,58.8,,,,0.106055,0.07247,0.821475,9.429069822262035,13.798813302056022,1.2173224991630909,10.183395408042998,14.902718366220505,1.3147082990961383,3.355104232984883,6.751660514830711,10.106764747815593,18,Nottingham Forest,Manchester City
Burnley,Everton,corners_total,7.5,0.724175,0.275825,1.3808816929609555,3.6254871748391193,1.278594160149033,3.3569325692954806,0.08,0.08000000000000007,10.059903582641335,8.829067426300854,5.312392807948096,4.747510774693239,0.07729012488759184,0.10820617484262857,1,32.2,58.8,1.0,0.0,0.0,,,,,,,,,,,,,18,Burnley,Everton
Burnley,Everton,corners_total,8.5,0.62566,0.37434,1.5983121823354538,2.671368274830368,1.4799186873476424,2.473489143361452,0.08,0.08000000000000007,10.059903582641335,8.829067426300854,5.312392807948096,4.747510774693239,0.07729012488759184,0.10820617484262857,1,32.2,58.8,1.0,0.0,0.0,,,,,,,,,,,,,18,Burnley,Everton
Burnley,Everton,corners_total,9.5,0.52194,0.47806000000000004,1.9159290339885813,2.0917876417186125,1.774008364804242,1.936840408998715,0.08,0.08000000000000007,10.059903582641335,8.829067426300854,5.312392807948096,4.747510774693239,0.07729012488759184,0.10820617484262857,1,32.2,58.8,1.0,0.0,0.0,,,,,,,,,,,,,18,Burnley,Everton
Burnley,Everton,corners_total,10.5,0.42245,0.57755,2.3671440407148774,1.731451822353043,2.1918000376989606,1.6031961318083732,0.08,0.08000000000000007,10.059903582641335,8.829067426300854,5.312392807948096,4.747510774693239,0.07729012488759184,0.10820617484262857,1,32.2,58.8,1.0,0.0,0.0,,,,,,,,,,,,,18,Burnley,Everton
Burnley,Everton,corners_total,11.5,0.33068,0.66932,3.024071610015725,1.4940536664076973,2.8000663055701156,1.3833830244515715,0.08,0.08000000000000007,10.059903582641335,8.829067426300854,5.312392807948096,4.747510774693239,0.07729012488759184,0.10820617484262857,1,32.2,58.8,1.0,0.0,0.0,,,,,,,,,,,,,18,Burnley,Everton
Burnley,Everton,corners_total,12.5,0.249385,0.750615,4.009864266094593,1.3322408957987784,3.712837283420919,1.2335563849988687,0.08,0.08000000000000007,10.059903582641335,8.829067426300854,5.312392807948096,4.747510774693239,0.07729012488759184,0.10820617484262857,1,32.2,58.8,1.0,0.0,0.0,,,,,,,,,,,,,18,Burnley,Everton
Burnley,Everton,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,32.2,58.8,,,,0.479455,0.12678,0.393765,2.0857014735480908,7.887679444707367,2.539585793557071,2.2525575914319385,8.518693800283957,2.742752657041637,5.212006057794574,4.859521958590014,10.071528016384587,18,Burnley,Everton
Liverpool,Wolverhampton Wanderers,corners_total,7.5,0.7724,0.22760000000000002,1.294665976178146,4.393673110720562,1.1987647927575427,4.068215843259779,0.08,0.08000000000000007,10.601867731477471,8.829067426300854,7.915337583881573,2.6865301475958976,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Liverpool,Wolverhampton Wanderers
Liverpool,Wolverhampton Wanderers,corners_total,8.5,0.679725,0.320275,1.4711831990878663,3.1223167590352046,1.3622066658220984,2.8910340361437075,0.08,0.08000000000000007,10.601867731477471,8.829067426300854,7.915337583881573,2.6865301475958976,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Liverpool,Wolverhampton Wanderers
Liverpool,Wolverhampton Wanderers,corners_total,9.5,0.579515,0.420485,1.7255808736615963,2.3782061191243447,1.5977600682051818,2.2020427028929115,0.08,0.08000000000000007,10.601867731477471,8.829067426300854,7.915337583881573,2.6865301475958976,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Liverpool,Wolverhampton Wanderers
Liverpool,Wolverhampton Wanderers,corners_total,10.5,0.47809,0.52191,2.0916563826894516,1.916039163840509,1.9367188728606033,1.77411033688936,0.08,0.08000000000000007,10.601867731477471,8.829067426300854,7.915337583881573,2.6865301475958976,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Liverpool,Wolverhampton Wanderers
Liverpool,Wolverhampton Wanderers,corners_total,11.5,0.38128,0.6187199999999999,2.6227444397817874,1.6162399793121285,2.4284670738720253,1.4965184993630818,0.08,0.08000000000000007,10.601867731477471,8.829067426300854,7.915337583881573,2.6865301475958976,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Liverpool,Wolverhampton Wanderers
Liverpool,Wolverhampton Wanderers,corners_total,12.5,0.295555,0.704445,3.38346500651317,1.4195572400968137,3.132837968993676,1.3144048519414941,0.08,0.08000000000000007,10.601867731477471,8.829067426300854,7.915337583881573,2.6865301475958976,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Liverpool,Wolverhampton Wanderers
Liverpool,Wolverhampton Wanderers,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,0,58.8,58.8,,,,0.932995,0.032995,0.03401,1.0718171051291807,30.30762236702531,29.40311673037342,1.1575624735395154,32.73223215638734,31.755366068803298,7.915337583881573,2.686530147595897,10.601867731477471,18,Liverpool,Wolverhampton Wanderers
