home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,implied_p_over,implied_p_under,over_price_boost,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,calib_temp,calib_rows,gameweek,home_team,away_team
Burnley,West Ham United,corners_total,9.5,0.441105,0.5588949999999999,2.267033926162705,1.7892448492113906,2.0991054871876895,1.6567081937142503,0.4763934000000001,0.6036066,0.0,0.08,0.08000000000000007,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,10.5,0.33889,0.66111,2.9508099973442707,1.5126075842144273,2.732231479022473,1.4005625779763213,0.3660012,0.7139988,0.0,0.08,0.08000000000000007,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,11.5,0.250685,0.749315,3.989069948341544,1.33455222436492,3.6935832855014294,1.2356965040415926,0.27073980000000003,0.8092602,0.0,0.08,0.08000000000000007,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,corners_total,12.5,0.178895,0.821105,5.589871153469913,1.217871039635613,5.175806623583252,1.127658370032975,0.1932066,0.8867934000000001,0.0,0.08,0.08000000000000007,9.254530959660094,9.062189935034358,4.576677916347338,4.677853043312758,0.06350209107057349,0.08890292749880288,1.0,19.12562875090297,27.14638155472126,1.0,0.0,0.0,,,,,,,,,,,,,,,25,Burnley,West Ham United
Burnley,West Ham United,1X2,,,,,,,,,,,0.08,-0.07407407407407418,,,,,,,,19.12562875090297,27.14638155472126,,,,0.3525373607984232,0.29899096334056774,0.3484716758610091,2.836578789082694,3.3445826884772534,2.86967369020505,3.0635050922093097,3.612149303555434,3.0992475854214545,1.5212845782929318,1.5506673970239306,3.0719519753168623,2.9,1000.0,25,Burnley,West Ham United
Fulham,Everton,corners_total,7.5,0.722025,0.27797499999999997,1.3849935944046259,3.5974458134724348,1.2824014763005793,3.33096834580781,0.7797870000000001,0.300213,0.0,0.08,0.08000000000000007,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,8.5,0.617905,0.38209499999999996,1.618371756176111,2.617150185163376,1.4984923668297325,2.423287208484607,0.6673374000000001,0.4126626,0.0,0.08,0.08000000000000007,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,9.5,0.50898,0.49102,1.964713741207906,2.0365769215103255,1.8191793900073203,1.8857193717688197,0.5496984,0.5303016,0.0,0.08,0.08000000000000007,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,10.5,0.405125,0.594875,2.468373958654736,1.6810254255095607,2.2855314431988294,1.5565050236199636,0.43753500000000006,0.6424650000000001,0.0,0.08,0.08000000000000007,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,11.5,0.312515,0.687485,3.1998464073724464,1.4545771907750715,2.96282074756708,1.3468307321991402,0.3375162,0.7424838,0.0,0.08,0.08000000000000007,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,corners_total,12.5,0.23193,0.76807,4.311645755184754,1.3019646646790006,3.9922645881340317,1.2055228376657412,0.2504844,0.8295156000000001,0.0,0.08,0.08000000000000007,9.90916445409586,9.062189935034358,5.765149431657,4.14401502243886,0.06350209107057349,0.08890292749880288,1.0,27.317318743480744,27.215440010399682,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Fulham,Everton
Fulham,Everton,1X2,,,,,,,,,,,0.08,-0.07407407407407418,,,,,,,,27.317318743480744,27.215440010399682,,,,0.3231704257721106,0.3169126224839521,0.3599169517439374,3.094342551954825,3.1554438954246398,2.7784187300837364,3.341889956111211,3.407879407058611,3.0006922284904354,1.234741613069051,1.0123541129400482,2.247095726009099,2.9,1000.0,25,Fulham,Everton
Arsenal,Sunderland,corners_total,7.5,0.542745,0.45725499999999997,1.8424858819519294,2.186963510513827,1.7060054462517864,2.024966213438729,0.5861646,0.4938354,0.0,0.08,0.08000000000000007,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,8.5,0.42653,0.5734699999999999,2.3445009729679036,1.7437703803163203,2.1708342342295404,1.6146022039965926,0.4606524000000001,0.6193476,0.0,0.08,0.08000000000000007,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,9.5,0.322125,0.677875,3.104384943733023,1.4751982297621242,2.8744305034565025,1.3659242868167818,0.347895,0.732105,0.0,0.08,0.08000000000000007,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,10.5,0.23303,0.76697,4.291292966570828,1.3038319621367198,3.973419413491507,1.207251816793259,0.2516724,0.8283276,0.0,0.08,0.08000000000000007,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,11.5,0.16252,0.83748,6.153088850603003,1.1940583655729091,5.697304491299077,1.1056095977526936,0.1755216,0.9044784,0.0,0.08,0.08000000000000007,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,corners_total,12.5,0.109575,0.890425,9.126169290440338,1.123059213297021,8.45015675040772,1.0398696419416862,0.11834100000000002,0.961659,0.0,0.08,0.08000000000000007,8.170270301678887,9.062189935034358,6.061612678089732,2.1086576235891545,0.06350209107057349,0.08890292749880288,1.0,27.18131313226312,17.563543854460306,0.0,1.0,0.0,,,,,,,,,,,,,,,25,Arsenal,Sunderland
Arsenal,Sunderland,1X2,,,,,,,,,,,0.08,-0.07407407407407418,,,,,,,,27.18131313226312,17.563543854460306,,,,0.2546752801193259,0.3149986580784007,0.4303260618022734,3.92656876447317,3.174616698687992,2.3238192820854082,4.240694265631024,3.4285860345830312,2.509724824652241,1.5693914784050222,0.5777241801515187,2.147115658556541,2.9,1000.0,25,Arsenal,Sunderland
Newcastle,Brentford,corners_total,7.5,0.881355,0.118645,1.1346165846906184,8.428505204601963,1.0505709117505726,7.804171485742558,0.9518634,0.12813660000000002,0.0,0.08,0.08000000000000007,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
Newcastle,Brentford,corners_total,8.5,0.818435,0.18156499999999998,1.2218441293444195,5.507669429680831,1.1313371568003883,5.099693916371139,0.8839098000000001,0.1960902,0.0,0.08,0.08000000000000007,12.581649413593402,9.062189935034358,7.553783008649061,5.027866404944341,0.06350209107057349,0.08890292749880288,1.0,27.23453273472512,27.31731874348074,0.0,0.0,0.0,,,,,,,,,,,,,,,25,Newcastle,Brentford
