home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,gameweek,home_team,away_team
Manchester United,Newcastle,corners_total,7.5,0.83627,0.16373000000000004,1.1957860499599413,6.107616197398154,1.138843857104706,5.816777330855384,0.05,0.050000000000000044,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,8.5,0.755165,0.24483500000000002,1.3242139135155893,4.08438336022219,1.261156108110085,3.889888914497324,0.05,0.050000000000000044,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,9.5,0.66391,0.33609,1.5062282538295853,2.975393495789818,1.4345030988853193,2.8337080912283983,0.05,0.050000000000000044,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,10.5,0.56455,0.43545,1.771322292091046,2.296474911011597,1.6869736115152816,2.1871189628681877,0.05,0.050000000000000044,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,11.5,0.46578,0.5342199999999999,2.146936321868693,1.8718879862229048,2.044701258922565,1.7827504630694329,0.05,0.050000000000000044,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,corners_total,12.5,0.3738,0.6262,2.675227394328518,1.5969338869370808,2.5478356136462073,1.520889416130553,0.05,0.050000000000000044,11.4659866360665,8.829067426300854,5.993229662206485,5.472756973860015,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Manchester United,Newcastle
Manchester United,Newcastle,1X2,,,,,,,,0.05,-0.04761904761904767,,,,,,,0,58.8,58.8,,,,0.50146,0.11854,0.38,1.9941770031507995,8.435970980259828,2.6315789473684212,2.0938858533083398,8.857769529272819,2.763157894736842,5.993229662206485,5.472756973860016,11.4659866360665,18,Manchester United,Newcastle
Nottingham Forest,Manchester City,corners_total,7.5,0.740115,0.25988500000000003,1.3511413766779488,3.8478557823652766,1.286801311121856,3.6646245546335963,0.05,0.050000000000000044,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,corners_total,8.5,0.638435,0.361565,1.5663301667358462,2.7657544286642786,1.4917430159389011,2.6340518368231223,0.05,0.050000000000000044,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
Nottingham Forest,Manchester City,corners_total,9.5,0.53141,0.46858999999999995,1.881786191452927,2.1340617597473273,1.7921773251932636,2.032439771187931,0.05,0.050000000000000044,10.106764747815593,8.829067426300854,3.355104232984883,6.751660514830711,0.07729012488759184,0.07729012488759184,0,58.8,58.8,0.0,0.0,0.0,,,,,,,,,,,,,18,Nottingham Forest,Manchester City
