home,away,market,line,p_over,p_under,fair_odds_over,fair_odds_under,bookmaker_odds_over,bookmaker_odds_under,margin,overround,mu_match,mu_league,mu_home,mu_away,alpha_base,alpha_used,low_sample_flag,home_matches_w,away_matches_w,promoted_home_flag,promoted_away_flag,promoted_pair_flag,p_home,p_draw,p_away,fair_odds_home,fair_odds_draw,fair_odds_away,bookmaker_odds_home,bookmaker_odds_draw,bookmaker_odds_away,mu_home_goals,mu_away_goals,mu_total_goals,gameweek,home_team,away_team
Wolverhampton Wanderers,Bournemouth,corners_total,8.5,0.653985,0.34601499999999996,1.5290870585716796,2.890048119301187,1.4158213505293331,2.675970480834432,0.08,0.08000000000000007,10.329127544414145,8.923336834932435,3.9473263348610628,6.381801209553083,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Wolverhampton Wanderers,Bournemouth
Wolverhampton Wanderers,Bournemouth,corners_total,9.5,0.551515,0.448485,1.8131873113151955,2.2297289764429133,1.6788771401066622,2.0645638670767714,0.08,0.08000000000000007,10.329127544414145,8.923336834932435,3.9473263348610628,6.381801209553083,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Wolverhampton Wanderers,Bournemouth
Wolverhampton Wanderers,Bournemouth,corners_total,10.5,0.449865,0.550135,2.222889088948907,1.8177356467048995,2.058230637915654,1.6830885617637958,0.08,0.08000000000000007,10.329127544414145,8.923336834932435,3.9473263348610628,6.381801209553083,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Wolverhampton Wanderers,Bournemouth
Wolverhampton Wanderers,Bournemouth,corners_total,11.5,0.35607,0.64393,2.8084365433763026,1.552963831472365,2.60040420682991,1.437929473585523,0.08,0.08000000000000007,10.329127544414145,8.923336834932435,3.9473263348610628,6.381801209553083,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Wolverhampton Wanderers,Bournemouth
Wolverhampton Wanderers,Bournemouth,corners_total,12.5,0.27338,0.72662,3.657912063793986,1.3762351710660317,3.3869556146240614,1.2742918250611404,0.08,0.08000000000000007,10.329127544414145,8.923336834932435,3.9473263348610628,6.381801209553083,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Wolverhampton Wanderers,Bournemouth
Wolverhampton Wanderers,Bournemouth,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,45.8,45.8,,,,0.178145,0.09628,0.725575,5.613404810687923,10.38637307852098,1.378217275953554,6.062477195542957,11.217282924802658,1.4884746580298385,3.9473263348610628,6.381801209553083,10.329127544414145,24,Wolverhampton Wanderers,Bournemouth
Chelsea,West Ham United,corners_total,7.5,0.78466,0.21533999999999998,1.274437335916193,4.643819076808768,1.1800345702927713,4.299832478526636,0.08,0.08000000000000007,10.870579649519573,8.923336834932435,7.282686720297435,3.5878929292221384,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Chelsea,West Ham United
Chelsea,West Ham United,corners_total,8.5,0.695555,0.30444499999999997,1.4377008288345277,3.2846655389314985,1.3312044711430813,3.041356980492128,0.08,0.08000000000000007,10.870579649519573,8.923336834932435,7.282686720297435,3.5878929292221384,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Chelsea,West Ham United
Chelsea,West Ham United,corners_total,9.5,0.600125,0.399875,1.6663195167673401,2.500781494216943,1.542888441451241,2.3155384205712433,0.08,0.08000000000000007,10.870579649519573,8.923336834932435,7.282686720297435,3.5878929292221384,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Chelsea,West Ham United
Chelsea,West Ham United,corners_total,10.5,0.501205,0.498795,1.9951915882722637,2.0048316442626732,1.8473996187706145,1.856325596539512,0.08,0.08000000000000007,10.870579649519573,8.923336834932435,7.282686720297435,3.5878929292221384,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Chelsea,West Ham United
Chelsea,West Ham United,corners_total,11.5,0.40746,0.5925400000000001,2.454228635939724,1.6876497789178788,2.272433922166411,1.562638684183221,0.08,0.08000000000000007,10.870579649519573,8.923336834932435,7.282686720297435,3.5878929292221384,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Chelsea,West Ham United
Chelsea,West Ham United,corners_total,12.5,0.321035,0.678965,3.1149251639229365,1.4728299691442122,2.8841899665953115,1.3637314529113074,0.08,0.08000000000000007,10.870579649519573,8.923336834932435,7.282686720297435,3.5878929292221384,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Chelsea,West Ham United
Chelsea,West Ham United,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,45.8,45.8,,,,0.837055,0.066105,0.09684,1.1946646277723687,15.127448755767341,10.326311441553077,1.2902377979941582,16.33764465622873,11.152416356877325,7.282686720297435,3.587892929222139,10.870579649519573,24,Chelsea,West Ham United
Liverpool,Newcastle,corners_total,7.5,0.830875,0.16912499999999997,1.203550473897999,5.91278640059128,1.1143985869425916,5.474802222769703,0.08,0.08000000000000007,11.58367913243063,8.923336834932435,6.987269486550767,4.596409645879863,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,8.5,0.751925,0.24807500000000005,1.3299198723276924,4.031039000302327,1.2314072891923076,3.732443518798451,0.08,0.08000000000000007,11.58367913243063,8.923336834932435,6.987269486550767,4.596409645879863,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,9.5,0.664045,0.335955,1.5059220384160712,2.976589126519921,1.3943722577926585,2.7561010430740005,0.08,0.08000000000000007,11.58367913243063,8.923336834932435,6.987269486550767,4.596409645879863,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,10.5,0.569295,0.430705,1.7565585504878842,2.3217747646300833,1.6264431023035963,2.149791448731558,0.08,0.08000000000000007,11.58367913243063,8.923336834932435,6.987269486550767,4.596409645879863,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,11.5,0.47406,0.5259400000000001,2.1094376239294603,1.901357569304483,1.9531829851198708,1.7605162678745212,0.08,0.08000000000000007,11.58367913243063,8.923336834932435,6.987269486550767,4.596409645879863,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Liverpool,Newcastle
Liverpool,Newcastle,corners_total,12.5,0.38414,0.6158600000000001,2.6032175769250796,1.6237456564803687,2.4103866453009997,1.503468200444786,0.08,0.08000000000000007,11.58367913243063,8.923336834932435,6.987269486550767,4.596409645879863,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Liverpool,Newcastle
Liverpool,Newcastle,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,45.8,45.8,,,,0.70963,0.093705,0.196665,1.4091850682750167,10.671789125446882,5.084788854142832,1.521919873737018,11.525532255482632,5.491571962474258,6.987269486550766,4.596409645879864,11.58367913243063,24,Liverpool,Newcastle
Aston Villa,Brentford,corners_total,7.5,0.77122,0.22877999999999998,1.2966468711911,4.371011452050005,1.2005989548065739,4.047232825972226,0.08,0.08000000000000007,10.616342738562423,8.923336834932435,6.38875516518532,4.227587573377103,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Aston Villa,Brentford
Aston Villa,Brentford,corners_total,8.5,0.67936,0.32064000000000004,1.4719736222326896,3.1187624750498997,1.362938539104342,2.887743032453611,0.08,0.08000000000000007,10.616342738562423,8.923336834932435,6.38875516518532,4.227587573377103,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Aston Villa,Brentford
Aston Villa,Brentford,corners_total,9.5,0.57805,0.42195000000000005,1.7299541562148604,2.369949046095509,1.6018094039026485,2.1943972649032486,0.08,0.08000000000000007,10.616342738562423,8.923336834932435,6.38875516518532,4.227587573377103,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Aston Villa,Brentford
Aston Villa,Brentford,corners_total,10.5,0.477575,0.5224249999999999,2.09391195100246,1.9141503565105042,1.938807362039315,1.7723614412134299,0.08,0.08000000000000007,10.616342738562423,8.923336834932435,6.38875516518532,4.227587573377103,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Aston Villa,Brentford
Aston Villa,Brentford,corners_total,11.5,0.382185,0.617815,2.61653387757238,1.618607511957463,2.422716553307759,1.498710659219873,0.08,0.08000000000000007,10.616342738562423,8.923336834932435,6.38875516518532,4.227587573377103,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Aston Villa,Brentford
Aston Villa,Brentford,corners_total,12.5,0.29674,0.70326,3.369953494641774,1.4219492079742913,3.120327309853494,1.3166196370132326,0.08,0.08000000000000007,10.616342738562423,8.923336834932435,6.38875516518532,4.227587573377103,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Aston Villa,Brentford
Aston Villa,Brentford,1X2,,,,,,,,0.08,-0.07407407407407407,,,,,,,1,45.8,45.8,,,,0.694865,0.10025,0.204885,1.4391284638023214,9.97506234413965,4.880786782829392,1.5542587409065072,10.773067331670823,5.2712497254557436,6.38875516518532,4.227587573377103,10.616342738562423,24,Aston Villa,Brentford
Nottingham Forest,Crystal Palace,corners_total,7.5,0.709875,0.29012499999999997,1.4086987145624228,3.446790176647997,1.304350661631873,3.191472385785182,0.08,0.08000000000000007,9.818581636614658,8.923336834932435,5.409611657109322,4.408969979505336,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,8.5,0.60576,0.39424000000000003,1.6508188061278395,2.536525974025974,1.5285359315998512,2.3486351611351606,0.08,0.08000000000000007,9.818581636614658,8.923336834932435,5.409611657109322,4.408969979505336,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,9.5,0.49851,0.50149,2.0059778138853783,1.9940577080300703,1.8573868647086835,1.8463497296574725,0.08,0.08000000000000007,9.818581636614658,8.923336834932435,5.409611657109322,4.408969979505336,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,10.5,0.396105,0.6038950000000001,2.524583128210954,1.6559170054396872,2.3375769705656984,1.5332564865182288,0.08,0.08000000000000007,9.818581636614658,8.923336834932435,5.409611657109322,4.408969979505336,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,11.5,0.304575,0.695425,3.2832635639825987,1.4379695869432363,3.0400588555394434,1.3314533212437372,0.08,0.08000000000000007,9.818581636614658,8.923336834932435,5.409611657109322,4.408969979505336,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,corners_total,12.5,0.226695,0.773305,4.411213304219325,1.2931508266466658,4.084456763166042,1.1973618765246905,0.08,0.08000000000000007,9.818581636614658,8.923336834932435,5.409611657109322,4.408969979505336,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Nottingham Forest,Crystal Palace
Nottingham Forest,Crystal Palace,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,45.8,45.8,,,,0.561805,0.12265,0.315545,1.779977038296206,8.153281695882592,3.1691200938059545,1.9223752013599027,8.8055442315532,3.4226497013104313,5.409611657109322,4.408969979505336,9.818581636614658,24,Nottingham Forest,Crystal Palace
Manchester United,Fulham,corners_total,7.5,0.703445,0.296555,1.42157524753179,3.3720557738024985,1.3162733773442499,3.122273864631943,0.08,0.08000000000000007,9.725184675484723,8.923336834932435,5.2251510423643985,4.500033633120324,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,8.5,0.597045,0.40295499999999995,1.6749156261253337,2.481666687347223,1.5508478019679017,2.2978395253215025,0.08,0.08000000000000007,9.725184675484723,8.923336834932435,5.2251510423643985,4.500033633120324,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,9.5,0.48883,0.51117,2.04570095943375,1.9562963397695483,1.89416755503125,1.8113854997866186,0.08,0.08000000000000007,9.725184675484723,8.923336834932435,5.2251510423643985,4.500033633120324,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,10.5,0.38628,0.61372,2.588795692243968,1.6294075474157594,2.3970330483740443,1.508710692051629,0.08,0.08000000000000007,9.725184675484723,8.923336834932435,5.2251510423643985,4.500033633120324,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,11.5,0.2951,0.7049000000000001,3.3886818027787196,1.4186409419775854,3.1376683359062216,1.3135564277570233,0.08,0.08000000000000007,9.725184675484723,8.923336834932435,5.2251510423643985,4.500033633120324,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,corners_total,12.5,0.21814,0.78186,4.584211973961676,1.279001355741437,4.244640716631181,1.1842605145754046,0.08,0.08000000000000007,9.725184675484723,8.923336834932435,5.2251510423643985,4.500033633120324,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Manchester United,Fulham
Manchester United,Fulham,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,45.8,45.8,,,,0.526075,0.127065,0.34686,1.9008696478638978,7.869987801518907,2.88300755347979,2.05293921969301,8.49958682564042,3.1136481577581736,5.2251510423643985,4.500033633120325,9.725184675484723,24,Manchester United,Fulham
Tottenham,Manchester City,corners_total,7.5,0.748245,0.25175499999999995,1.3364606512572752,3.9721157474528814,1.2374635659789586,3.6778849513452605,0.08,0.08000000000000007,10.308581887671348,8.923336834932435,4.415838089676226,5.892743797995123,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,8.5,0.65229,0.34770999999999996,1.5330604485734871,2.875959851600472,1.4195004153458213,2.6629257885189555,0.08,0.08000000000000007,10.308581887671348,8.923336834932435,4.415838089676226,5.892743797995123,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,9.5,0.550115,0.449885,1.8178017323650508,2.222790268624204,1.6831497521898617,2.0581391376150036,0.08,0.08000000000000007,10.308581887671348,8.923336834932435,4.415838089676226,5.892743797995123,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,10.5,0.44752,0.5524800000000001,2.234537003932785,1.8100202722270486,2.0690157443822086,1.6759446965065263,0.08,0.08000000000000007,10.308581887671348,8.923336834932435,4.415838089676226,5.892743797995123,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,11.5,0.35309,0.64691,2.832139114673313,1.5458100817733533,2.622351032104919,1.4313056312716235,0.08,0.08000000000000007,10.308581887671348,8.923336834932435,4.415838089676226,5.892743797995123,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,corners_total,12.5,0.26995,0.73005,3.7043897017966287,1.3697691938908294,3.429990464626508,1.2683048091581755,0.08,0.08000000000000007,10.308581887671348,8.923336834932435,4.415838089676226,5.892743797995123,0.06917614741173815,0.0968466063764334,1,45.8,45.8,0.0,0.0,0.0,,,,,,,,,,,,,24,Tottenham,Manchester City
Tottenham,Manchester City,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,45.8,45.8,,,,0.267895,0.112765,0.61934,3.732805763452099,8.867999822640003,1.6146220169858236,4.031430224528267,9.577439808451205,1.7437917783446897,4.415838089676226,5.892743797995122,10.308581887671348,24,Tottenham,Manchester City
Sunderland,Burnley,corners_total,7.5,0.612935,0.387065,1.631494367265697,2.58354539935153,1.510642932653423,2.3921716660662313,0.08,0.08000000000000007,8.799190786975961,8.923336834932435,5.176771367015386,3.622419419960575,0.06917614741173815,0.0968466063764334,1,23.0,23.0,1.0,1.0,1.0,,,,,,,,,,,,,24,Sunderland,Burnley
Sunderland,Burnley,corners_total,8.5,0.49764,0.5023599999999999,2.0094847681054575,1.9906043474798951,1.8606340445420904,1.8431521735924954,0.08,0.08000000000000007,8.799190786975961,8.923336834932435,5.176771367015386,3.622419419960575,0.06917614741173815,0.0968466063764334,1,23.0,23.0,1.0,1.0,1.0,,,,,,,,,,,,,24,Sunderland,Burnley
Sunderland,Burnley,corners_total,9.5,0.387745,0.612255,2.579014558537183,1.633306383778001,2.387976443089984,1.5123207257203712,0.08,0.08000000000000007,8.799190786975961,8.923336834932435,5.176771367015386,3.622419419960575,0.06917614741173815,0.0968466063764334,1,23.0,23.0,1.0,1.0,1.0,,,,,,,,,,,,,24,Sunderland,Burnley
Sunderland,Burnley,corners_total,10.5,0.291805,0.708195,3.4269460770034788,1.4120404690798438,3.173098219447665,1.3074448787776332,0.08,0.08000000000000007,8.799190786975961,8.923336834932435,5.176771367015386,3.622419419960575,0.06917614741173815,0.0968466063764334,1,23.0,23.0,1.0,1.0,1.0,,,,,,,,,,,,,24,Sunderland,Burnley
Sunderland,Burnley,corners_total,11.5,0.212555,0.787445,4.704664675025287,1.2699299633625207,4.356170995393785,1.175861077187519,0.08,0.08000000000000007,8.799190786975961,8.923336834932435,5.176771367015386,3.622419419960575,0.06917614741173815,0.0968466063764334,1,23.0,23.0,1.0,1.0,1.0,,,,,,,,,,,,,24,Sunderland,Burnley
Sunderland,Burnley,corners_total,12.5,0.149065,0.850935,6.708482876597458,1.1751778925534853,6.211558219071719,1.088127678290264,0.08,0.08000000000000007,8.799190786975961,8.923336834932435,5.176771367015386,3.622419419960575,0.06917614741173815,0.0968466063764334,1,23.0,23.0,1.0,1.0,1.0,,,,,,,,,,,,,24,Sunderland,Burnley
Sunderland,Burnley,1X2,,,,,,,,0.08,-0.07407407407407418,,,,,,,1,23.0,23.0,,,,0.61071,0.133005,0.256285,1.6374383913805244,7.518514341566106,3.901906081120628,1.7684334626909664,8.119995488891394,4.214058567610278,4.455205420751376,3.1608274154127445,7.616032836164121,24,Sunderland,Burnley
