home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,mu_h0,mu_a0,mu_total_raw,split0,hybrid_used,mu_total_after_hybrid,emp_used,emp_fac_home,emp_fac_away,mu_total_after_emp,mismatch_used,mismatch_gap,mismatch_infl,mu_total_after_mismatch,chaos_factor,chaos_add,mu_total_after_chaos,tempo_used,tempo_factor,mu_total_after_tempo,soft_anchor_w,mu_total_pre_anchor,mu_total_post_anchor,clip_low,clip_high,mu_total_post_clip,split_final,mu_h_final,mu_a_final,alpha_base,alpha_used,alpha_squeeze,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,gameweek,home_team,away_team,league
Brest,Olympique Marseille,7.5,0.62508,0.37492000000000003,1.496254420324584,2.4291627950670036,0.668335536,0.41166446400000006,3.330743212802317,5.013438220099134,8.34418143290145,0.3991695578033646,1.0,8.547473829337044,1.0,0.993713549690475,1.0157338142849588,8.606827444905342,1.0,0.1686520591643829,1.0,8.606827444905342,1.0,0.0,8.606827444905342,0.0,1.0,8.606827444905342,0.06,8.606827444905342,8.655266283059506,8.284444444444444,10.543838383838384,8.655266283059506,0.3939247864639752,3.4095239223430602,5.245742360716445,0.029999999911653506,0.02274999993374013,0.75,0.12507999999999997,False,8.5,8.64402,9.414141414141413,23,Brest,Olympique Marseille,L1
Brest,Olympique Marseille,8.5,0.49484,0.50516,1.8900628749828041,1.8151552217644835,0.529082928,0.5509170720000001,3.330743212802317,5.013438220099134,8.34418143290145,0.3991695578033646,1.0,8.547473829337044,1.0,0.993713549690475,1.0157338142849588,8.606827444905342,1.0,0.1686520591643829,1.0,8.606827444905342,1.0,0.0,8.606827444905342,0.0,1.0,8.606827444905342,0.06,8.606827444905342,8.655266283059506,8.284444444444444,10.543838383838384,8.655266283059506,0.3939247864639752,3.4095239223430602,5.245742360716445,0.029999999911653506,0.02274999993374013,0.75,0.005159999999999998,True,8.5,8.64402,9.414141414141413,23,Brest,Olympique Marseille,L1
Brest,Olympique Marseille,9.5,0.36774,0.63226,2.5433151494438757,1.4560016849550377,0.393187608,0.6868123920000001,3.330743212802317,5.013438220099134,8.34418143290145,0.3991695578033646,1.0,8.547473829337044,1.0,0.993713549690475,1.0157338142849588,8.606827444905342,1.0,0.1686520591643829,1.0,8.606827444905342,1.0,0.0,8.606827444905342,0.0,1.0,8.606827444905342,0.06,8.606827444905342,8.655266283059506,8.284444444444444,10.543838383838384,8.655266283059506,0.3939247864639752,3.4095239223430602,5.245742360716445,0.029999999911653506,0.02274999993374013,0.75,0.13226,False,8.5,8.64402,9.414141414141413,23,Brest,Olympique Marseille,L1
Brest,Olympique Marseille,10.5,0.25794,0.7420599999999999,3.6259545361575976,1.2434554576697474,0.27578944800000005,0.8042105519999999,3.330743212802317,5.013438220099134,8.34418143290145,0.3991695578033646,1.0,8.547473829337044,1.0,0.993713549690475,1.0157338142849588,8.606827444905342,1.0,0.1686520591643829,1.0,8.606827444905342,1.0,0.0,8.606827444905342,0.0,1.0,8.606827444905342,0.06,8.606827444905342,8.655266283059506,8.284444444444444,10.543838383838384,8.655266283059506,0.3939247864639752,3.4095239223430602,5.245742360716445,0.029999999911653506,0.02274999993374013,0.75,0.24206,False,8.5,8.64402,9.414141414141413,23,Brest,Olympique Marseille,L1
Brest,Olympique Marseille,11.5,0.17316,0.82684,5.401239969141202,1.1174965759457913,0.18514267200000004,0.8948573280000001,3.330743212802317,5.013438220099134,8.34418143290145,0.3991695578033646,1.0,8.547473829337044,1.0,0.993713549690475,1.0157338142849588,8.606827444905342,1.0,0.1686520591643829,1.0,8.606827444905342,1.0,0.0,8.606827444905342,0.0,1.0,8.606827444905342,0.06,8.606827444905342,8.655266283059506,8.284444444444444,10.543838383838384,8.655266283059506,0.3939247864639752,3.4095239223430602,5.245742360716445,0.029999999911653506,0.02274999993374013,0.75,0.32684,False,8.5,8.64402,9.414141414141413,23,Brest,Olympique Marseille,L1
Brest,Olympique Marseille,12.5,0.11032,0.88968,8.477870858017502,1.0394514915929327,0.11795414400000001,0.9620458560000001,3.330743212802317,5.013438220099134,8.34418143290145,0.3991695578033646,1.0,8.547473829337044,1.0,0.993713549690475,1.0157338142849588,8.606827444905342,1.0,0.1686520591643829,1.0,8.606827444905342,1.0,0.0,8.606827444905342,0.0,1.0,8.606827444905342,0.06,8.606827444905342,8.655266283059506,8.284444444444444,10.543838383838384,8.655266283059506,0.3939247864639752,3.4095239223430602,5.245742360716445,0.029999999911653506,0.02274999993374013,0.75,0.38968,False,8.5,8.64402,9.414141414141413,23,Brest,Olympique Marseille,L1
Lens,Monaco,7.5,0.6529,0.34709999999999996,1.4324991776022218,2.6183540544636497,0.6980806800000001,0.38191932,4.718922719559982,4.035898238768051,8.754820958328033,0.5390084779599179,1.0,8.880091844932576,1.0,0.9989012805666275,0.9965480109616065,8.860701660263139,1.0,0.052153741209192805,1.0,8.860701660263139,1.0,0.0,8.860701660263139,0.0,1.0,8.860701660263139,0.06,8.860701660263139,8.893908045495834,8.284444444444444,10.543838383838384,8.893908045495834,0.5395944940812318,4.799103812214322,4.094804233281512,0.029999999911653506,0.02274999993374013,0.75,0.15290000000000004,False,8.5,8.87838,9.414141414141413,23,Lens,Monaco,L1
Lens,Monaco,8.5,0.52484,0.47516,1.7820263567115517,1.9273724729332913,0.561158928,0.5188410720000001,4.718922719559982,4.035898238768051,8.754820958328033,0.5390084779599179,1.0,8.880091844932576,1.0,0.9989012805666275,0.9965480109616065,8.860701660263139,1.0,0.052153741209192805,1.0,8.860701660263139,1.0,0.0,8.860701660263139,0.0,1.0,8.860701660263139,0.06,8.860701660263139,8.893908045495834,8.284444444444444,10.543838383838384,8.893908045495834,0.5395944940812318,4.799103812214322,4.094804233281512,0.029999999911653506,0.02274999993374013,0.75,0.024839999999999973,True,8.5,8.87838,9.414141414141413,23,Lens,Monaco,L1
Lens,Monaco,9.5,0.39834,0.60166,2.3479407366985257,1.5288302092054926,0.4259051280000001,0.654094872,4.718922719559982,4.035898238768051,8.754820958328033,0.5390084779599179,1.0,8.880091844932576,1.0,0.9989012805666275,0.9965480109616065,8.860701660263139,1.0,0.052153741209192805,1.0,8.860701660263139,1.0,0.0,8.860701660263139,0.0,1.0,8.860701660263139,0.06,8.860701660263139,8.893908045495834,8.284444444444444,10.543838383838384,8.893908045495834,0.5395944940812318,4.799103812214322,4.094804233281512,0.029999999911653506,0.02274999993374013,0.75,0.10165999999999997,False,8.5,8.87838,9.414141414141413,23,Lens,Monaco,L1
Lens,Monaco,10.5,0.28508,0.71492,3.280758780189739,1.2900022206614226,0.304807536,0.7751924640000001,4.718922719559982,4.035898238768051,8.754820958328033,0.5390084779599179,1.0,8.880091844932576,1.0,0.9989012805666275,0.9965480109616065,8.860701660263139,1.0,0.052153741209192805,1.0,8.860701660263139,1.0,0.0,8.860701660263139,0.0,1.0,8.860701660263139,0.06,8.860701660263139,8.893908045495834,8.284444444444444,10.543838383838384,8.893908045495834,0.5395944940812318,4.799103812214322,4.094804233281512,0.029999999911653506,0.02274999993374013,0.75,0.21492,False,8.5,8.87838,9.414141414141413,23,Lens,Monaco,L1
