home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,mu_h0,mu_a0,mu_total_raw,split0,hybrid_used,mu_total_after_hybrid,emp_used,emp_fac_home,emp_fac_away,mu_total_after_emp,mismatch_used,mismatch_gap,mismatch_infl,mu_total_after_mismatch,chaos_factor,chaos_add,mu_total_after_chaos,tempo_used,tempo_factor,mu_total_after_tempo,soft_anchor_w,mu_total_pre_anchor,mu_total_post_anchor,clip_low,clip_high,mu_total_post_clip,split_final,mu_h_final,mu_a_final,alpha_base,alpha_used,alpha_squeeze,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,gameweek,home_team,away_team,league
Mainz 05,Hamburger SV,7.5,0.7527,0.24729999999999996,1.2425650498956964,3.6335471748516674,0.8047868400000001,0.27521316,5.983060485712932,3.976266203066503,9.959326688779434,0.6007494956916798,1.0,9.901470861566164,1.0,0.9987815705294593,0.9990397973554385,9.890427431494357,1.0,0.0746783938128826,1.0,9.890427431494357,1.0,0.0,9.890427431494357,0.0,1.0,9.890427431494357,0.16,9.890427431494357,9.85273061605932,8.496243654822335,10.813401015228427,9.85273061605932,0.6006874909505915,5.918412032772749,3.9343185832865717,0.029999999777347502,0.0218799998396902,0.72,0.25270000000000004,False,9.5,9.87516,9.654822335025381,23,Mainz 05,Hamburger SV,BL
Mainz 05,Hamburger SV,8.5,0.63988,0.36012,1.4616470479722616,2.52627130157014,0.684159696,0.39584030400000003,5.983060485712932,3.976266203066503,9.959326688779434,0.6007494956916798,1.0,9.901470861566164,1.0,0.9987815705294593,0.9990397973554385,9.890427431494357,1.0,0.0746783938128826,1.0,9.890427431494357,1.0,0.0,9.890427431494357,0.0,1.0,9.890427431494357,0.16,9.890427431494357,9.85273061605932,8.496243654822335,10.813401015228427,9.85273061605932,0.6006874909505915,5.918412032772749,3.9343185832865717,0.029999999777347502,0.0218799998396902,0.72,0.13988,False,9.5,9.87516,9.654822335025381,23,Mainz 05,Hamburger SV,BL
Mainz 05,Hamburger SV,9.5,0.5189,0.48109999999999997,1.802425733390809,1.904065125729609,0.55480788,0.52519212,5.983060485712932,3.976266203066503,9.959326688779434,0.6007494956916798,1.0,9.901470861566164,1.0,0.9987815705294593,0.9990397973554385,9.890427431494357,1.0,0.0746783938128826,1.0,9.890427431494357,1.0,0.0,9.890427431494357,0.0,1.0,9.890427431494357,0.16,9.890427431494357,9.85273061605932,8.496243654822335,10.813401015228427,9.85273061605932,0.6006874909505915,5.918412032772749,3.9343185832865717,0.029999999777347502,0.0218799998396902,0.72,0.018900000000000028,True,9.5,9.87516,9.654822335025381,23,Mainz 05,Hamburger SV,BL
Mainz 05,Hamburger SV,10.5,0.40124,0.59876,2.33097077324417,1.5361120149594205,0.42900580800000004,0.6509941920000001,5.983060485712932,3.976266203066503,9.959326688779434,0.6007494956916798,1.0,9.901470861566164,1.0,0.9987815705294593,0.9990397973554385,9.890427431494357,1.0,0.0746783938128826,1.0,9.890427431494357,1.0,0.0,9.890427431494357,0.0,1.0,9.890427431494357,0.16,9.890427431494357,9.85273061605932,8.496243654822335,10.813401015228427,9.85273061605932,0.6006874909505915,5.918412032772749,3.9343185832865717,0.029999999777347502,0.0218799998396902,0.72,0.09876000000000001,False,9.5,9.87516,9.654822335025381,23,Mainz 05,Hamburger SV,BL
Mainz 05,Hamburger SV,11.5,0.29602,0.70398,3.1595119014137247,1.3097655585662349,0.31650458400000003,0.7634954160000001,5.983060485712932,3.976266203066503,9.959326688779434,0.6007494956916798,1.0,9.901470861566164,1.0,0.9987815705294593,0.9990397973554385,9.890427431494357,1.0,0.0746783938128826,1.0,9.890427431494357,1.0,0.0,9.890427431494357,0.0,1.0,9.890427431494357,0.16,9.890427431494357,9.85273061605932,8.496243654822335,10.813401015228427,9.85273061605932,0.6006874909505915,5.918412032772749,3.9343185832865717,0.029999999777347502,0.0218799998396902,0.72,0.20398,False,9.5,9.87516,9.654822335025381,23,Mainz 05,Hamburger SV,BL
Mainz 05,Hamburger SV,12.5,0.20764,0.79236,4.504328227010647,1.1655129673387647,0.222008688,0.857991312,5.983060485712932,3.976266203066503,9.959326688779434,0.6007494956916798,1.0,9.901470861566164,1.0,0.9987815705294593,0.9990397973554385,9.890427431494357,1.0,0.0746783938128826,1.0,9.890427431494357,1.0,0.0,9.890427431494357,0.0,1.0,9.890427431494357,0.16,9.890427431494357,9.85273061605932,8.496243654822335,10.813401015228427,9.85273061605932,0.6006874909505915,5.918412032772749,3.9343185832865717,0.029999999777347502,0.0218799998396902,0.72,0.29236,False,9.5,9.87516,9.654822335025381,23,Mainz 05,Hamburger SV,BL
Wolfsburg,Augsburg,7.5,0.7681,0.2319,1.217652275818892,3.864771939034923,0.82125252,0.25874748000000003,5.170278262859712,5.008281663730415,10.178559926590127,0.5079577366689223,1.0,10.079049784192826,1.0,0.9994478682433969,0.9998715700637117,10.07558609299302,1.0,0.004387391313138186,1.0,10.07558609299302,1.0,0.0,10.07558609299302,0.0,1.0,10.07558609299302,0.16,10.07558609299302,10.008263891718197,8.496243654822335,10.813401015228427,10.008263891718197,0.5078518016401609,5.082714848699254,4.925549043018943,0.029999999777347502,0.0218799998396902,0.72,0.2681,False,9.5,10.01242,9.654822335025381,23,Wolfsburg,Augsburg,BL
Wolfsburg,Augsburg,8.5,0.65784,0.34216,1.4217419327746728,2.655073045944828,0.7033625280000001,0.37663747200000003,5.170278262859712,5.008281663730415,10.178559926590127,0.5079577366689223,1.0,10.079049784192826,1.0,0.9994478682433969,0.9998715700637117,10.07558609299302,1.0,0.004387391313138186,1.0,10.07558609299302,1.0,0.0,10.07558609299302,0.0,1.0,10.07558609299302,0.16,10.07558609299302,10.008263891718197,8.496243654822335,10.813401015228427,10.008263891718197,0.5078518016401609,5.082714848699254,4.925549043018943,0.029999999777347502,0.0218799998396902,0.72,0.15783999999999998,False,9.5,10.01242,9.654822335025381,23,Wolfsburg,Augsburg,BL
Wolfsburg,Augsburg,9.5,0.53788,0.46212,1.7388241114309713,1.9805952997653167,0.575101296,0.504898704,5.170278262859712,5.008281663730415,10.178559926590127,0.5079577366689223,1.0,10.079049784192826,1.0,0.9994478682433969,0.9998715700637117,10.07558609299302,1.0,0.004387391313138186,1.0,10.07558609299302,1.0,0.0,10.07558609299302,0.0,1.0,10.07558609299302,0.16,10.07558609299302,10.008263891718197,8.496243654822335,10.813401015228427,10.008263891718197,0.5078518016401609,5.082714848699254,4.925549043018943,0.029999999777347502,0.0218799998396902,0.72,0.037880000000000025,True,9.5,10.01242,9.654822335025381,23,Wolfsburg,Augsburg,BL
Wolfsburg,Augsburg,10.5,0.41796,0.58204,2.23772301908434,1.579486468766868,0.44688283200000006,0.6331171680000001,5.170278262859712,5.008281663730415,10.178559926590127,0.5079577366689223,1.0,10.079049784192826,1.0,0.9994478682433969,0.9998715700637117,10.07558609299302,1.0,0.004387391313138186,1.0,10.07558609299302,1.0,0.0,10.07558609299302,0.0,1.0,10.07558609299302,0.16,10.07558609299302,10.008263891718197,8.496243654822335,10.813401015228427,10.008263891718197,0.5078518016401609,5.082714848699254,4.925549043018943,0.029999999777347502,0.0218799998396902,0.72,0.08204,False,9.5,10.01242,9.654822335025381,23,Wolfsburg,Augsburg,BL
