home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,mu_h0,mu_a0,mu_total_raw,split0,hybrid_used,mu_total_after_hybrid,emp_used,emp_fac_home,emp_fac_away,mu_total_after_emp,mismatch_used,mismatch_gap,mismatch_infl,mu_total_after_mismatch,chaos_factor,chaos_add,mu_total_after_chaos,tempo_used,tempo_factor,mu_total_after_tempo,soft_anchor_w,mu_total_pre_anchor,mu_total_post_anchor,clip_low,clip_high,mu_total_post_clip,split_final,mu_h_final,mu_a_final,alpha_base,alpha_used,alpha_squeeze,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,gameweek,home_team,away_team,league
Wolves,Aston Villa,9.5,0.51124,0.48876,1.829431799,1.874828247,0.546617808,0.533382192,3.602247699,5.999344491,9.60159219,0.375171912,1,9.64784318,1,0.999976528,0.999984339,9.647663814,1,0.407243635,1.008579491,9.730435858,1.003643306,0.003643306,9.765886818,0,1,9.765886818,0.08,9.765886818,9.772217348,8.663616236,11.02642066,9.772217348,0.375170081,3.666243573,6.105973776,0.03,0.02072,0.68,0.01124,TRUE,9.5,9.77678,9.84501845,28,Wolves,Aston Villa,EPL
Afc Bournemouth,Sunderland,10.5,0.48374,0.51626,1.933432656,1.776876887,0.517214808,0.562785192,7.052848126,3.712465282,10.76531341,0.655145638,1,10.59045737,1,0.999998688,0.999958222,10.59029568,1,0.423373618,1.009869889,10.69482073,1.003085164,0.003085164,10.727816,0,1,10.727816,0.18,10.727816,10.56891244,8.663616236,11.02642066,10.56891244,0.655154781,6.924273519,3.644638923,0.03,0.02072,0.68,0.01626,TRUE,10.5,10.56778,9.84501845,28,Afc Bournemouth,Sunderland,EPL
Liverpool,West Ham United,10.5,0.47352,0.52648,1.975162006,1.743033569,0.506287584,0.573712416,7.432078618,3.304662171,10.73674079,0.692209933,1,10.56731354,1,1.000029733,1.000020829,10.56759878,1,0.345522885,1.003641831,10.60608419,1,0,10.60608419,0,1,10.60608419,0.18,10.60608419,10.46909235,8.663616236,11.02642066,10.46909235,0.69221183,7.246829574,3.22226278,0.03,0.02072,0.68,0.02648,TRUE,10.5,10.46736,9.84501845,28,Liverpool,West Ham United,EPL
Newcastle,Everton,10.5,0.537,0.463,1.741673581,1.976911258,0.5741604,0.5058396,7.318686918,4.212544575,11.53123149,0.634683895,1,11.21085101,1,1.00001459,0.99998593,11.21089721,1,0.385614755,1.00684918,11.28768266,1,0,11.28768266,0,1,11.28768266,0.18,11.28768266,11.02800311,8.663616236,11.02642066,11.02642066,0.63469054,6.998364886,4.028055778,0.03,0.02072,0.68,0.037,TRUE,10.5,11.02714,9.84501845,28,Newcastle,Everton,EPL
Burnley,Brentford,9.5,0.53426,0.46574,1.750605909,1.965527757,0.571230792,0.508769208,4.522261715,5.527920052,10.05018177,0.449968152,1,10.01120074,1,0.999997566,1.000000081,10.01119022,1,0.261900767,1,10.01119022,1,0,10.01119022,0,1,10.01119022,0.18,10.01119022,9.9812793,8.663616236,11.02642066,9.9812793,0.449967529,4.491251588,5.490027713,0.03,0.02072,0.68,0.03426,TRUE,9.5,9.98804,9.84501845,28,Burnley,Brentford,EPL
Leeds United,Man City,9.5,0.44292,0.55708,2.111619961,1.648995112,0.473570064,0.606429936,2.934422033,5.944237271,8.878659304,0.330502831,1,9.062267541,1,1.000002266,1.000003492,9.062295514,1,0.42478286,1.009982629,9.152761046,1.002613287,0.002613287,9.176679834,0,1,9.176679834,0.08,9.176679834,9.230146923,8.663616236,11.02642066,9.230146923,0.330502559,3.050587181,6.179559742,0.03,0.02072,0.68,0.05708,TRUE,9.5,9.23968,9.84501845,28,Leeds United,Man City,EPL
Fulham,Tottenham,10.5,0.48422,0.51578,1.931516073,1.778498738,0.517728024,0.562271976,5.687100399,5.260243649,10.94734405,0.519495905,1,10.73790218,1,0.999974631,0.999991927,10.73771901,1,0.140537313,1,10.73771901,1,0,10.73771901,0,1,10.73771901,0.18,10.73771901,10.57703291,8.663616236,11.02642066,10.57703291,0.519491587,5.494679613,5.0823533,0.03,0.02072,0.68,0.01578,TRUE,10.5,10.5626,9.84501845,28,Fulham,Tottenham,EPL
Man United,Crystal Palace,9.5,0.47866,0.52134,1.953952102,1.75989187,0.511783272,0.568216728,5.356586442,4.082990913,9.439577355,0.567460411,1,9.516611163,1,1.000047259,0.999991735,9.516832356,1,0.094162801,1,9.516832356,1,0,9.516832356,0,1,9.516832356,0.08,9.516832356,9.543087243,8.663616236,11.02642066,9.543087243,0.567474039,5.415454261,4.127632983,0.03,0.02072,0.68,0.02134,TRUE,9.5,9.5413,9.84501845,28,Man United,Crystal Palace,EPL
Arsenal,Chelsea,8.5,0.53296,0.46704,1.754876,1.960172555,0.569840832,0.510159168,5.218024003,3.42156278,8.639586783,0.603966849,1,8.8686188,1,0.99999739,0.999992334,8.868577892,1,0.043273741,1,8.868577892,1,0,8.868577892,0,1,8.868577892,0.08,8.868577892,8.946693136,8.663616236,11.02642066,8.946693136,0.603968058,5.40351688,3.543176257,0.03,0.02072,0.68,0.03296,TRUE,8.5,8.96292,9.84501845,28,Arsenal,Chelsea,EPL
