home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,mu_h0,mu_a0,mu_total_raw,split0,hybrid_used,mu_total_after_hybrid,emp_used,emp_fac_home,emp_fac_away,mu_total_after_emp,mismatch_used,mismatch_gap,mismatch_infl,mu_total_after_mismatch,chaos_factor,chaos_add,mu_total_after_chaos,tempo_used,tempo_factor,mu_total_after_tempo,soft_anchor_w,mu_total_pre_anchor,mu_total_post_anchor,clip_low,clip_high,mu_total_post_clip,split_final,mu_h_final,mu_a_final,alpha_base,alpha_used,alpha_squeeze,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,gameweek,home_team,away_team,league
Levante UD,Alaves,7.5,0.70216,0.29784,1.3320022687941362,3.037200900099999,0.7507494720000001,0.32925052800000004,3.526038211913027,5.63925170197926,9.165289913892288,0.3847164950634496,1.0,9.25902539250175,1.0,0.9975822809789572,1.0013005077834118,9.257822132147249,1.0,0.406048491108709,1.0084838792886968,9.336364377592611,1.0,0.0,9.336364377592611,0.0,1.0,9.336364377592611,0.07,9.336364377592611,9.35892328883181,8.499598393574297,10.817670682730924,9.35892328883181,0.38383624026801344,3.5922939281419533,5.7666293606898575,0.03,0.02246,0.74,0.20216,False,9.5,9.3598,9.65863453815261,26,Levante UD,Alaves,LL
Levante UD,Alaves,8.5,0.58448,0.41552,1.6001894214626518,2.197444888433789,0.6249260160000001,0.45507398400000004,3.526038211913027,5.63925170197926,9.165289913892288,0.3847164950634496,1.0,9.25902539250175,1.0,0.9975822809789572,1.0013005077834118,9.257822132147249,1.0,0.406048491108709,1.0084838792886968,9.336364377592611,1.0,0.0,9.336364377592611,0.0,1.0,9.336364377592611,0.07,9.336364377592611,9.35892328883181,8.499598393574297,10.817670682730924,9.35892328883181,0.38383624026801344,3.5922939281419533,5.7666293606898575,0.03,0.02246,0.74,0.08448,False,9.5,9.3598,9.65863453815261,26,Levante UD,Alaves,LL
Levante UD,Alaves,9.5,0.45804,0.54196,2.041914926767293,1.6941582469034784,0.48973636800000003,0.5902636320000001,3.526038211913027,5.63925170197926,9.165289913892288,0.3847164950634496,1.0,9.25902539250175,1.0,0.9975822809789572,1.0013005077834118,9.257822132147249,1.0,0.406048491108709,1.0084838792886968,9.336364377592611,1.0,0.0,9.336364377592611,0.0,1.0,9.336364377592611,0.07,9.336364377592611,9.35892328883181,8.499598393574297,10.817670682730924,9.35892328883181,0.38383624026801344,3.5922939281419533,5.7666293606898575,0.03,0.02246,0.74,0.04196,True,9.5,9.3598,9.65863453815261,26,Levante UD,Alaves,LL
Levante UD,Alaves,10.5,0.34048,0.65952,2.7469417089300125,1.3967284463123506,0.36404121600000006,0.7159587840000001,3.526038211913027,5.63925170197926,9.165289913892288,0.3847164950634496,1.0,9.25902539250175,1.0,0.9975822809789572,1.0013005077834118,9.257822132147249,1.0,0.406048491108709,1.0084838792886968,9.336364377592611,1.0,0.0,9.336364377592611,0.0,1.0,9.336364377592611,0.07,9.336364377592611,9.35892328883181,8.499598393574297,10.817670682730924,9.35892328883181,0.38383624026801344,3.5922939281419533,5.7666293606898575,0.03,0.02246,0.74,0.15952,False,9.5,9.3598,9.65863453815261,26,Levante UD,Alaves,LL
Levante UD,Alaves,11.5,0.24056,0.75944,3.8879228178271155,1.215372151425336,0.257206752,0.822793248,3.526038211913027,5.63925170197926,9.165289913892288,0.3847164950634496,1.0,9.25902539250175,1.0,0.9975822809789572,1.0013005077834118,9.257822132147249,1.0,0.406048491108709,1.0084838792886968,9.336364377592611,1.0,0.0,9.336364377592611,0.0,1.0,9.336364377592611,0.07,9.336364377592611,9.35892328883181,8.499598393574297,10.817670682730924,9.35892328883181,0.38383624026801344,3.5922939281419533,5.7666293606898575,0.03,0.02246,0.74,0.25944,False,9.5,9.3598,9.65863453815261,26,Levante UD,Alaves,LL
Levante UD,Alaves,12.5,0.16128,0.83872,5.7990991632966935,1.1018562240173486,0.172440576,0.9075594240000001,3.526038211913027,5.63925170197926,9.165289913892288,0.3847164950634496,1.0,9.25902539250175,1.0,0.9975822809789572,1.0013005077834118,9.257822132147249,1.0,0.406048491108709,1.0084838792886968,9.336364377592611,1.0,0.0,9.336364377592611,0.0,1.0,9.336364377592611,0.07,9.336364377592611,9.35892328883181,8.499598393574297,10.817670682730924,9.35892328883181,0.38383624026801344,3.5922939281419533,5.7666293606898575,0.03,0.02246,0.74,0.33872,False,9.5,9.3598,9.65863453815261,26,Levante UD,Alaves,LL
Rayo Vallecano,Athletic Club Bilbao,7.5,0.76258,0.23741999999999996,1.226466355079455,3.778583129871747,0.8153505360000001,0.26464946399999995,5.288708229943435,4.810523257106517,10.099231487049952,0.5236743247964009,1.0,10.015518066759457,1.0,0.9995809927020456,0.9988621942529712,10.00789235692162,1.0,0.08308862580218906,1.0,10.00789235692162,1.0,0.0,10.00789235692162,0.0,1.0,10.00789235692162,0.14,10.00789235692162,9.958996262293958,8.499598393574297,10.817670682730924,9.958996262293958,0.5238537581597464,5.217057619501558,4.7419386427924,0.03,0.02246,0.74,0.26258000000000004,False,9.5,9.96186,9.65863453815261,26,Rayo Vallecano,Athletic Club Bilbao,LL
Rayo Vallecano,Athletic Club Bilbao,8.5,0.65198,0.34802,1.4345205574657056,2.61162759703121,0.6970970160000001,0.382902984,5.288708229943435,4.810523257106517,10.099231487049952,0.5236743247964009,1.0,10.015518066759457,1.0,0.9995809927020456,0.9988621942529712,10.00789235692162,1.0,0.08308862580218906,1.0,10.00789235692162,1.0,0.0,10.00789235692162,0.0,1.0,10.00789235692162,0.14,10.00789235692162,9.958996262293958,8.499598393574297,10.817670682730924,9.958996262293958,0.5238537581597464,5.217057619501558,4.7419386427924,0.03,0.02246,0.74,0.15198,False,9.5,9.96186,9.65863453815261,26,Rayo Vallecano,Athletic Club Bilbao,LL
Rayo Vallecano,Athletic Club Bilbao,9.5,0.53096,0.46904,1.7614862005734726,1.951990527505295,0.5677024319999999,0.5122975680000001,5.288708229943435,4.810523257106517,10.099231487049952,0.5236743247964009,1.0,10.015518066759457,1.0,0.9995809927020456,0.9988621942529712,10.00789235692162,1.0,0.08308862580218906,1.0,10.00789235692162,1.0,0.0,10.00789235692162,0.0,1.0,10.00789235692162,0.14,10.00789235692162,9.958996262293958,8.499598393574297,10.817670682730924,9.958996262293958,0.5238537581597464,5.217057619501558,4.7419386427924,0.03,0.02246,0.74,0.030959999999999988,True,9.5,9.96186,9.65863453815261,26,Rayo Vallecano,Athletic Club Bilbao,LL
Rayo Vallecano,Athletic Club Bilbao,10.5,0.4114,0.5886,2.2734047473419805,1.562179948383075,0.43986888,0.64013112,5.288708229943435,4.810523257106517,10.099231487049952,0.5236743247964009,1.0,10.015518066759457,1.0,0.9995809927020456,0.9988621942529712,10.00789235692162,1.0,0.08308862580218906,1.0,10.00789235692162,1.0,0.0,10.00789235692162,0.0,1.0,10.00789235692162,0.14,10.00789235692162,9.958996262293958,8.499598393574297,10.817670682730924,9.958996262293958,0.5238537581597464,5.217057619501558,4.7419386427924,0.03,0.02246,0.74,0.08860000000000001,False,9.5,9.96186,9.65863453815261,26,Rayo Vallecano,Athletic Club Bilbao,LL
