home,away,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,imp_over,imp_under,mu_h0,mu_a0,mu_total_raw,split0,hybrid_used,mu_total_after_hybrid,emp_used,emp_fac_home,emp_fac_away,mu_total_after_emp,mismatch_used,mismatch_gap,mismatch_infl,mu_total_after_mismatch,chaos_factor,chaos_add,mu_total_after_chaos,tempo_used,tempo_factor,mu_total_after_tempo,soft_anchor_w,mu_total_pre_anchor,mu_total_post_anchor,clip_low,clip_high,mu_total_post_clip,split_final,mu_h_final,mu_a_final,alpha_base,alpha_used,alpha_squeeze,p_over_absdiff_5050,is_main_line,main_line,mu_match,mu_league,gameweek,home_team,away_team,league
Parma,Cagliari,7.5,0.71768,0.28232,1.303197404214261,3.198397792051331,0.7673434560000001,0.31265654400000004,5.435109375423975,4.337498491479086,9.772607866903062,0.5561575220705505,1.0,9.594389295268403,1.0,0.9936917315525547,1.0041746026625111,9.578505544331522,1.0,0.008469905931983712,1.0,9.578505544331522,1.0,0.0,9.578505544331522,0.0,1.0,9.578505544331522,0.12,9.578505544331522,9.489238725165585,7.774461538461538,9.894769230769231,9.489238725165585,0.5535655727439343,5.252915869800208,4.236322855365377,0.029999999845287513,0.023619999879324262,0.78,0.21767999999999998,False,9.5,9.48198,8.834615384615384,27,Parma,Cagliari,SA
Parma,Cagliari,8.5,0.59712,0.40288,1.5663161727232227,2.2647015000223205,0.6384407040000001,0.44155929600000005,5.435109375423975,4.337498491479086,9.772607866903062,0.5561575220705505,1.0,9.594389295268403,1.0,0.9936917315525547,1.0041746026625111,9.578505544331522,1.0,0.008469905931983712,1.0,9.578505544331522,1.0,0.0,9.578505544331522,0.0,1.0,9.578505544331522,0.12,9.578505544331522,9.489238725165585,7.774461538461538,9.894769230769231,9.489238725165585,0.5535655727439343,5.252915869800208,4.236322855365377,0.029999999845287513,0.023619999879324262,0.78,0.09711999999999998,False,9.5,9.48198,8.834615384615384,27,Parma,Cagliari,SA
Parma,Cagliari,9.5,0.4727,0.5273,1.9785883500243089,1.7403739395292455,0.50541084,0.57458916,5.435109375423975,4.337498491479086,9.772607866903062,0.5561575220705505,1.0,9.594389295268403,1.0,0.9936917315525547,1.0041746026625111,9.578505544331522,1.0,0.008469905931983712,1.0,9.578505544331522,1.0,0.0,9.578505544331522,0.0,1.0,9.578505544331522,0.12,9.578505544331522,9.489238725165585,7.774461538461538,9.894769230769231,9.489238725165585,0.5535655727439343,5.252915869800208,4.236322855365377,0.029999999845287513,0.023619999879324262,0.78,0.02729999999999999,True,9.5,9.48198,8.834615384615384,27,Parma,Cagliari,SA
Parma,Cagliari,10.5,0.3537,0.6463,2.644271170643174,1.424858735230413,0.37817604000000005,0.70182396,5.435109375423975,4.337498491479086,9.772607866903062,0.5561575220705505,1.0,9.594389295268403,1.0,0.9936917315525547,1.0041746026625111,9.578505544331522,1.0,0.008469905931983712,1.0,9.578505544331522,1.0,0.0,9.578505544331522,0.0,1.0,9.578505544331522,0.12,9.578505544331522,9.489238725165585,7.774461538461538,9.894769230769231,9.489238725165585,0.5535655727439343,5.252915869800208,4.236322855365377,0.029999999845287513,0.023619999879324262,0.78,0.14629999999999999,False,9.5,9.48198,8.834615384615384,27,Parma,Cagliari,SA
Parma,Cagliari,11.5,0.25404,0.74596,3.681619875045232,1.2370413241274498,0.27161956800000003,0.8083804320000001,5.435109375423975,4.337498491479086,9.772607866903062,0.5561575220705505,1.0,9.594389295268403,1.0,0.9936917315525547,1.0041746026625111,9.578505544331522,1.0,0.008469905931983712,1.0,9.578505544331522,1.0,0.0,9.578505544331522,0.0,1.0,9.578505544331522,0.12,9.578505544331522,9.489238725165585,7.774461538461538,9.894769230769231,9.489238725165585,0.5535655727439343,5.252915869800208,4.236322855365377,0.029999999845287513,0.023619999879324262,0.78,0.24596,False,9.5,9.48198,8.834615384615384,27,Parma,Cagliari,SA
Parma,Cagliari,12.5,0.17458,0.82542,5.3573073264777795,1.1193958042340797,0.18666093600000003,0.8933390640000001,5.435109375423975,4.337498491479086,9.772607866903062,0.5561575220705505,1.0,9.594389295268403,1.0,0.9936917315525547,1.0041746026625111,9.578505544331522,1.0,0.008469905931983712,1.0,9.578505544331522,1.0,0.0,9.578505544331522,0.0,1.0,9.578505544331522,0.12,9.578505544331522,9.489238725165585,7.774461538461538,9.894769230769231,9.489238725165585,0.5535655727439343,5.252915869800208,4.236322855365377,0.029999999845287513,0.023619999879324262,0.78,0.32542,False,9.5,9.48198,8.834615384615384,27,Parma,Cagliari,SA
Como,Lecce,7.5,0.6764,0.3236,1.3827302085400515,2.8027446269143304,0.72320688,0.35679312,5.975602195384977,3.2076062293672853,9.183208424752262,0.6507096342579399,1.0,9.116975747126256,1.0,1.0015018951099826,1.002584879347963,9.134117221176997,1.0,0.058676450863619584,1.0,9.134117221176997,1.0,0.0,9.134117221176997,0.0,1.0,9.134117221176997,0.12,9.134117221176997,9.098177000789603,7.774461538461538,9.894769230769231,9.098177000789603,0.6504639483774691,5.918036134970685,3.1801408658189176,0.029999999845287513,0.023619999879324262,0.78,0.1764,False,8.5,9.10348,8.834615384615384,27,Como,Lecce,SA
Como,Lecce,8.5,0.55118,0.44882,1.6968662017063223,2.0379949761956477,0.5893216560000001,0.49067834400000004,5.975602195384977,3.2076062293672853,9.183208424752262,0.6507096342579399,1.0,9.116975747126256,1.0,1.0015018951099826,1.002584879347963,9.134117221176997,1.0,0.058676450863619584,1.0,9.134117221176997,1.0,0.0,9.134117221176997,0.0,1.0,9.134117221176997,0.12,9.134117221176997,9.098177000789603,7.774461538461538,9.894769230769231,9.098177000789603,0.6504639483774691,5.918036134970685,3.1801408658189176,0.029999999845287513,0.023619999879324262,0.78,0.05118,True,8.5,9.10348,8.834615384615384,27,Como,Lecce,SA
Como,Lecce,9.5,0.42668,0.57332,2.1919909840079,1.6030939867841956,0.45620625600000003,0.6237937440000001,5.975602195384977,3.2076062293672853,9.183208424752262,0.6507096342579399,1.0,9.116975747126256,1.0,1.0015018951099826,1.002584879347963,9.134117221176997,1.0,0.058676450863619584,1.0,9.134117221176997,1.0,0.0,9.134117221176997,0.0,1.0,9.134117221176997,0.12,9.134117221176997,9.098177000789603,7.774461538461538,9.894769230769231,9.098177000789603,0.6504639483774691,5.918036134970685,3.1801408658189176,0.029999999845287513,0.023619999879324262,0.78,0.07332,False,8.5,9.10348,8.834615384615384,27,Como,Lecce,SA
Como,Lecce,10.5,0.31092,0.68908,3.0081008396259197,1.3376775106082641,0.33243566399999996,0.747564336,5.975602195384977,3.2076062293672853,9.183208424752262,0.6507096342579399,1.0,9.116975747126256,1.0,1.0015018951099826,1.002584879347963,9.134117221176997,1.0,0.058676450863619584,1.0,9.134117221176997,1.0,0.0,9.134117221176997,0.0,1.0,9.134117221176997,0.12,9.134117221176997,9.098177000789603,7.774461538461538,9.894769230769231,9.098177000789603,0.6504639483774691,5.918036134970685,3.1801408658189176,0.029999999845287513,0.023619999879324262,0.78,0.18908000000000003,False,8.5,9.10348,8.834615384615384,27,Como,Lecce,SA
